Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1235.9000000000087,0.0,2510.3,Continuing
2,11,1232.0,1217.6945000000082,68.70000000000005,2510.3,Continuing
3,244,1081.1,1228.8057500000034,68.70000000000005,2510.3,Continuing
4,89,1021.0,1196.1845000000044,154.80000000000018,2510.3,Continuing
5,215,1688.1,1184.479500000003,214.9000000000001,2510.3,Continuing
6,142,1340.1,1478.2397499999945,667.0999999999999,2510.3,Continuing
7,18,1592.9,1380.5889999999965,667.0999999999999,2510.3,Continuing
8,121,1795.5,1475.9780000000037,667.0999999999999,2510.3,Continuing
9,223,1412.5,1393.3670000000018,774.5,2510.3,Continuing
10,138,1525.0,1354.0822500000002,774.5,2510.3,Continuing
11,16,1328.3,1243.891249999998,774.5,2510.3,Continuing
12,62,1130.0,1244.9722499999975,774.5,2510.3,Continuing
13,80,1125.0,1365.2312500000012,714.4000000000001,2510.3,Continuing
14,298,1040.4,1420.8435000000006,714.4000000000001,2510.3,Continuing
15,236,1019.7,1569.2170000000008,755.0999999999999,2510.3,Continuing
16,239,1144.8,1588.7945000000038,775.8,2510.3,Continuing
17,222,1792.1,1573.2287500000002,775.8,2510.3,Continuing
18,189,1818.0,1675.3434999999947,775.7999999999998,2510.3,Continuing
19,216,1371.1,1552.335499999997,797.0,2510.3,Continuing
20,6,1605.4,1490.1307499999998,798.3,2510.3,Continuing
21,160,1309.1,1544.349000000002,797.0,2510.3,Continuing
22,245,1298.8,1397.0882499999975,798.3,2510.3,Continuing
23,262,1309.1,1437.5952499999987,777.5999999999999,2510.3,Continuing
24,259,1463.3,1411.1210000000024,771.0999999999999,2510.3,Continuing
25,169,1250.5,1361.7432499999964,777.5999999999999,2510.3,Continuing
26,240,1267.1,1346.9679999999978,798.3,2510.3,Continuing
27,97,1420.0,1350.5694999999978,772.3999999999999,2510.3,Continuing
28,238,1188.5,1354.1087499999962,774.5,2510.3,Continuing
29,276,1629.9,1531.6737500000045,650.7,2510.3,Continuing
30,235,1419.4,1309.9654999999952,751.6999999999996,2510.3,Continuing
31,12,1455.4,1477.0992500000011,647.2999999999997,2510.3,Continuing
32,296,1681.2,1473.470749999993,647.6999999999998,2510.3,Continuing
33,233,1088.6,1256.8352500000015,772.3999999999999,2510.3,Continuing
34,118,1603.3,1204.1449999999966,772.3999999999996,2510.3,Continuing
35,188,1681.2,1400.8689999999945,667.0999999999999,2510.3,Continuing
36,277,1172.0,1387.3825000000015,660.2,2510.3,Continuing
37,170,1274.7,1354.4839999999986,667.0999999999999,2510.3,Continuing
38,1,1502.0,1313.086750000002,667.0999999999999,2510.3,Continuing
39,124,1600.0,1372.5807499999983,660.265,2510.3,Continuing
40,40,2157.3,1366.8984999999977,661.4999999999999,2510.3,Continuing
41,210,1580.0,1511.952249999997,1137.6000000000001,2510.3,Continuing
42,31,2487.3,1458.588499999998,1137.6000000000001,2510.3,Continuing
43,206,2331.1,2014.6537500000056,1467.6,2510.3,Continuing
44,99,2411.5,2033.195500000001,1467.6000000000001,2510.3,Continuing
45,292,2372.4,2192.062500000002,1446.9,2510.3,Continuing
46,5,1164.4,2060.446500000003,1467.6,2510.3,Continuing
47,106,2381.6,2145.757750000009,1364.1200000000001,2510.3,Continuing
48,306,2510.3,2103.4200000000037,1322.9,2510.3,Max Yield Strength reached
