Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,45,1716.3,47363.887,11576.831,2510.3,Continuing
2,138,1525.0,46121.367,10547.35,2510.3,Continuing
3,296,1681.2,6591.213,306.8764,2510.3,Continuing
4,256,1016.4,2255.2317,85.17382,2510.3,Continuing
5,206,2331.1,1832.5116,46.57675,2510.3,Continuing
6,181,1801.8,2503.345,82.77252,2510.3,Continuing
7,71,2501.1,2302.6475,42.91018,2510.3,Continuing
8,273,2402.3,2385.2192,41.04648,2510.3,Continuing
9,147,1736.3,2053.4966,36.676716,2510.3,Continuing
10,225,1088.6,1572.764,37.5809,2510.3,Continuing
11,30,1194.0,1655.1002,34.55758,2510.3,Continuing
12,191,2411.5,1603.8444,31.98009,2510.3,Continuing
13,212,2249.6,2324.8574,40.645027,2510.3,Continuing
14,99,2411.5,2346.4973,41.16347,2510.3,Continuing
15,31,2487.3,2344.729,43.627552,2510.3,Continuing
16,106,2381.6,2311.9524,40.598206,2510.3,Continuing
17,118,1603.3,2418.287,45.706734,2510.3,Continuing
18,306,2510.3,2402.9958,43.834938,2510.3,Max Yield Strength reached
