Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,0.0,1048.8088481701514,2510.3,Continuing
2,33,1819.0,237.92978227867962,1040.8339516337342,2510.3,Continuing
3,142,1340.1,359.5518903489768,1037.749983169499,2510.3,Continuing
4,193,1784.5,429.59058417198145,1035.0993166649903,2510.3,Continuing
5,158,1688.1,519.8915748440618,1032.7982731470922,2510.3,Continuing
6,119,1736.3,592.9200851265875,1030.7781205327221,2510.3,Continuing
7,279,1805.2,660.1812725894508,1028.9930212449533,2510.3,Continuing
8,21,1860.3,1521.3757810324523,244.01292680217907,2510.3,Continuing
9,146,1722.5,1587.8619971004277,220.5996799853032,2510.3,Continuing
10,285,1812.1,1670.3443633108782,185.64435378583573,2510.3,Continuing
11,246,1564.0,1686.0327282662925,173.91562932933323,2510.3,Continuing
12,188,1681.2,1670.9583973703361,170.7523625217957,2510.3,Continuing
13,291,1577.8,1490.4559713837593,198.51807616910065,2510.3,Continuing
14,24,1383.7,1334.444313662985,228.21666056687656,2510.3,Continuing
15,77,1653.6,1684.5893292355943,148.46758198197585,2510.3,Continuing
16,57,1235.9,1164.6765966913035,246.98262360081054,2510.3,Continuing
17,150,1846.5,1670.6951656192691,144.55914279011316,2510.3,Continuing
18,305,1139.7,1004.5864466529222,276.0459873196315,2510.3,Continuing
19,208,1153.4,1362.4785748156546,206.81967161465758,2510.3,Continuing
20,46,1798.3,1620.0170627457278,147.67132850526596,2510.3,Continuing
21,266,1667.4,1528.2159534825075,160.81502739361574,2510.3,Continuing
22,301,1359.7,1538.4735307981384,155.93759370583976,2510.3,Continuing
23,296,1681.2,1209.5124061215809,218.22810570122076,2510.3,Continuing
24,167,1731.7,1240.3905781417106,211.637091417092,2510.3,Continuing
25,126,1391.8,1456.8106808924274,184.43703150455497,2510.3,Continuing
26,216,1371.1,1316.5487616776936,196.72420629116803,2510.3,Continuing
27,304,1302.8,1507.334301412015,150.3066297051686,2510.3,Continuing
28,287,1615.8,1426.4350758160733,160.8380903821923,2510.3,Continuing
29,14,1564.0,1470.015555491404,155.79455918998795,2510.3,Continuing
30,173,1522.7,1481.4290406311252,149.4970270774676,2510.3,Continuing
31,8,1683.0,1238.4944774919707,193.32255299468744,2510.3,Continuing
32,184,1012.8,1090.0335728998357,239.6542824410076,2510.3,Continuing
33,102,1575.5,1450.2480708695207,163.4581629850789,2510.3,Continuing
34,54,1429.7,1502.7781548278115,147.15175940560218,2510.3,Continuing
35,213,1405.6,1481.997322746346,144.94733622885437,2510.3,Continuing
36,251,1369.5,1448.47115764821,146.43764991950525,2510.3,Continuing
37,35,1357.3,1438.3269975454682,142.9083674932378,2510.3,Continuing
38,49,1550.3,1438.0999118197738,140.00720196368067,2510.3,Continuing
39,199,1369.5,1453.3786684100146,135.05434220812077,2510.3,Continuing
40,262,1309.1,1424.058594931019,137.605684806089,2510.3,Continuing
41,134,1282.2,1392.2443778674342,140.7536272654871,2510.3,Continuing
42,92,1280.7,1423.5297351178365,129.5661369709028,2510.3,Continuing
43,38,1426.2,1399.3241532110737,130.5835035395643,2510.3,Continuing
44,52,1332.7,1408.310244724321,125.56155017111462,2510.3,Continuing
45,136,1199.0,1267.2098233033485,150.8292381998803,2510.3,Continuing
46,219,1804.2,1313.9113988999068,138.20206350989358,2510.3,Continuing
47,189,1818.0,1437.644370896862,149.49074944117982,2510.3,Continuing
48,186,1741.8,1517.0036976351153,152.44586377802534,2510.3,Continuing
49,82,1746.6,1563.5885549176187,148.1818972039308,2510.3,Continuing
50,299,1777.6,1598.1490242108043,143.6948966482132,2510.3,Continuing
51,117,1810.0,1619.6832406802398,139.83703365078745,2510.3,Continuing
52,278,1743.5,1647.286029501714,136.71337460165668,2510.3,Continuing
53,121,1795.5,1652.8547394614518,132.88702388222413,2510.3,Continuing
54,222,1792.1,1670.9183713525217,130.08719011575678,2510.3,Continuing
55,6,1605.4,1501.8780573233123,163.85713436848073,2510.3,Continuing
56,276,1629.9,1624.923295220362,132.98193715267078,2510.3,Continuing
57,231,1547.3,1458.8891161648066,148.29615445921763,2510.3,Continuing
58,124,1600.0,1259.0075882114857,188.20489326196525,2510.3,Continuing
59,239,1144.8,1437.6448581540308,158.46745553194907,2510.3,Continuing
60,176,1026.6,1339.3690059467021,182.74131770908014,2510.3,Continuing
61,18,1592.9,1453.8244624592346,147.20696484910238,2510.3,Continuing
62,177,1503.4,1471.3377681155782,142.5331753139767,2510.3,Continuing
63,203,1688.1,1342.6410059034404,163.9880393762061,2510.3,Continuing
64,115,1536.5,1422.7522953912708,152.1043386513413,2510.3,Continuing
65,12,1455.4,1482.775710664267,139.80534048448087,2510.3,Continuing
66,205,1730.2,1368.969455698201,157.12957919048054,2510.3,Continuing
67,19,1723.2,1476.4199124643935,153.43589290365665,2510.3,Continuing
68,224,1792.2,1540.566562524872,149.3378108204057,2510.3,Continuing
69,68,2006.0,1581.1361099403023,146.1724083489618,2510.3,Continuing
70,185,1998.6,1640.2878969709911,156.77500609621936,2510.3,Continuing
71,204,2005.5,1716.9818054037833,153.69896580396028,2510.3,Continuing
72,34,1730.2,1743.850936834559,155.06681470079297,2510.3,Continuing
73,280,1730.2,1720.3289572712115,152.1265256252435,2510.3,Continuing
74,227,1874.6,1723.142431341439,148.38959263595137,2510.3,Continuing
75,275,1392.4,1732.0139689075559,146.30909399010568,2510.3,Continuing
