Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1295.9998,0.00012207031,2510.3,Continuing
2,2,1382.2,1257.3593,59.0233,2510.3,Continuing
3,7,1306.9,1354.9191,50.302975,2510.3,Continuing
4,5,1164.4,1219.0837,63.57232,2510.3,Continuing
5,24,1383.7,1350.9889,38.340572,2510.3,Continuing
6,301,1359.7,1370.5829,28.526304,2510.3,Continuing
7,170,1274.7,1206.8163,59.73513,2510.3,Continuing
8,160,1309.1,1345.8198,52.94446,2510.3,Continuing
9,311,1376.7,1310.6069,62.205357,2510.3,Continuing
10,305,1139.7,1298.2787,62.62739,2510.3,Continuing
11,84,1278.2,1297.863,58.5349,2510.3,Continuing
12,134,1282.2,1256.3735,57.137127,2510.3,Continuing
13,89,1021.0,1345.5056,36.799656,2510.3,Continuing
14,122,1028.7,1243.2399,125.386505,2510.3,Continuing
15,304,1302.8,1338.7937,68.39784,2510.3,Continuing
16,208,1153.4,1166.3153,99.592476,2510.3,Continuing
17,175,1074.9,1331.1127,65.78474,2510.3,Continuing
18,155,1344.4,1293.1268,98.12259,2510.3,Continuing
19,135,1354.2,1228.6125,106.59511,2510.3,Continuing
20,55,1463.0,1195.4279,96.74437,2510.3,Continuing
21,65,1362.9,1298.6272,128.19061,2510.3,Continuing
22,225,1088.6,1313.06,95.601555,2510.3,Continuing
23,132,1478.4,1355.6814,72.88447,2510.3,Continuing
24,148,1237.0,1305.5404,105.67218,2510.3,Continuing
25,244,1081.1,1256.6152,90.10634,2510.3,Continuing
26,90,1185.1,1300.0503,83.43938,2510.3,Continuing
27,265,1680.6,1338.0145,62.250973,2510.3,Continuing
28,296,1681.2,1220.7338,135.68831,2510.3,Continuing
29,184,1012.8,1323.3011,185.29619,2510.3,Continuing
30,8,1683.0,1265.7874,144.92587,2510.3,Continuing
31,124,1600.0,1365.1302,203.26175,2510.3,Continuing
32,203,1688.1,1467.2562,181.62411,2510.3,Continuing
33,57,1235.9,1361.6929,210.55806,2510.3,Continuing
34,216,1371.1,1531.8379,164.33948,2510.3,Continuing
35,138,1525.0,1460.564,171.98526,2510.3,Continuing
36,71,2501.1,1336.9249,172.90662,2510.3,Continuing
37,273,2402.3,2116.5525,540.20026,2510.3,Continuing
38,206,2331.1,2332.5518,314.6179,2510.3,Continuing
39,104,1032.1,2108.9734,201.80957,2510.3,Continuing
40,128,1172.0,1504.2361,521.72107,2510.3,Continuing
41,306,2510.3,1766.271,500.75848,2510.3,Max Yield Strength reached
