Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1212.5997,0.00012207031,2510.3,Continuing
2,5,1164.4,1200.4927,20.076353,2510.3,Continuing
3,207,1019.0,1194.3457,22.3609,2510.3,Continuing
4,171,1837.9,1114.4429,88.20989,2510.3,Continuing
5,2,1382.2,1529.1001,330.33264,2510.3,Continuing
6,249,1460.7,1521.3744,286.03793,2510.3,Continuing
7,111,1274.7,1420.0559,319.60437,2510.3,Continuing
8,27,1825.8,1589.592,295.7063,2510.3,Continuing
9,187,1870.6,1669.3103,248.78868,2510.3,Continuing
10,296,1681.2,1469.5865,277.44543,2510.3,Continuing
11,291,1577.8,1584.6027,215.73555,2510.3,Continuing
12,135,1354.2,1635.3196,183.69775,2510.3,Continuing
13,55,1463.0,1616.2047,139.01932,2510.3,Continuing
14,265,1680.6,1476.1462,185.26248,2510.3,Continuing
15,225,1088.6,1458.5131,199.76059,2510.3,Continuing
16,264,1288.4,1393.2836,209.74448,2510.3,Continuing
17,150,1846.5,1565.536,127.64626,2510.3,Continuing
18,21,1860.3,1665.8672,145.75653,2510.3,Continuing
19,101,1219.7,1642.0535,137.97925,2510.3,Continuing
20,142,1340.1,1664.6665,153.46367,2510.3,Continuing
21,193,1784.5,1653.2678,125.27871,2510.3,Continuing
22,77,1653.6,1487.2761,180.4895,2510.3,Continuing
23,257,1287.4,1438.3712,188.45108,2510.3,Continuing
24,246,1564.0,1523.8313,152.71527,2510.3,Continuing
25,215,1688.1,1674.4723,82.30467,2510.3,Continuing
26,9,1155.0,1572.6628,112.581635,2510.3,Continuing
27,119,1736.3,1532.0016,125.52114,2510.3,Continuing
28,140,1521.3,1467.2837,161.59537,2510.3,Continuing
29,158,1688.1,1629.0491,113.39732,2510.3,Continuing
30,90,1185.1,1283.5208,211.53377,2510.3,Continuing
31,279,1805.2,1626.3364,83.98543,2510.3,Continuing
32,188,1681.2,1427.4281,156.8678,2510.3,Continuing
33,244,1081.1,1478.5039,150.49017,2510.3,Continuing
34,33,1819.0,1514.112,128.02962,2510.3,Continuing
35,52,1332.7,1513.1877,139.4456,2510.3,Continuing
36,285,1812.1,1606.0797,133.74252,2510.3,Continuing
37,304,1302.8,1461.0055,146.29031,2510.3,Continuing
38,46,1798.3,1522.1667,119.286,2510.3,Continuing
39,172,1164.4,1393.721,177.78253,2510.3,Continuing
40,37,1412.5,1498.0172,129.71532,2510.3,Continuing
41,39,1071.4,1422.5917,146.12108,2510.3,Continuing
42,266,1667.4,1476.9869,140.46379,2510.3,Continuing
43,270,1300.3,1429.9731,144.18237,2510.3,Continuing
44,146,1722.5,1432.397,106.17364,2510.3,Continuing
45,92,1280.7,1401.4026,123.04385,2510.3,Continuing
46,132,1478.4,1454.3954,102.06199,2510.3,Continuing
47,175,1074.9,1423.7301,107.04606,2510.3,Continuing
48,286,1297.5,1379.7391,123.659485,2510.3,Continuing
49,148,1237.0,1468.2756,115.213875,2510.3,Continuing
50,281,1338.0,1387.3563,128.01949,2510.3,Continuing
51,104,1032.1,1222.0347,160.38249,2510.3,Continuing
52,167,1731.7,1341.0554,112.45831,2510.3,Continuing
53,169,1250.5,1280.157,140.34898,2510.3,Continuing
54,57,1235.9,1290.5896,124.0486,2510.3,Continuing
55,256,1016.4,1320.437,126.18551,2510.3,Continuing
56,238,1188.5,1289.3254,132.86694,2510.3,Continuing
57,213,1405.6,1264.348,127.56843,2510.3,Continuing
58,54,1429.7,1350.1205,106.11698,2510.3,Continuing
59,49,1550.3,1365.8746,97.167244,2510.3,Continuing
60,262,1309.1,1418.2073,89.81843,2510.3,Continuing
61,263,1123.1,1332.2596,109.08181,2510.3,Continuing
62,8,1683.0,1340.6094,119.4621,2510.3,Continuing
63,126,1391.8,1333.8943,126.344925,2510.3,Continuing
64,20,1536.5,1330.045,137.91476,2510.3,Continuing
65,51,1462.7,1362.1584,138.2258,2510.3,Continuing
66,176,1026.6,1350.8671,143.1273,2510.3,Continuing
67,226,1646.7,1346.5071,136.0391,2510.3,Continuing
68,69,1131.9,1384.0016,128.12119,2510.3,Continuing
69,123,1729.4,1307.7333,142.57356,2510.3,Continuing
70,201,1586.7,1417.2216,174.83618,2510.3,Continuing
71,48,1451.7,1353.1635,139.64204,2510.3,Continuing
72,147,1736.3,1344.6958,136.85527,2510.3,Continuing
73,157,1779.7,1440.9999,162.0282,2510.3,Continuing
74,93,1755.2,1625.3563,150.87714,2510.3,Continuing
75,288,1768.0,1587.8268,147.96577,2510.3,Continuing
76,127,1737.2,1505.788,166.20744,2510.3,Continuing
77,115,1536.5,1513.973,164.57527,2510.3,Continuing
78,275,1392.4,1569.9517,153.38098,2510.3,Continuing
79,309,1212.0,1466.5934,140.68118,2510.3,Continuing
80,258,1224.7,1323.5574,194.29532,2510.3,Continuing
81,192,1674.6,1523.4731,126.0318,2510.3,Continuing
82,205,1730.2,1572.7115,110.55113,2510.3,Continuing
83,252,1730.2,1624.9694,79.17924,2510.3,Continuing
84,15,1136.9,1501.8303,124.97027,2510.3,Continuing
85,185,1998.6,1457.3065,125.307076,2510.3,Continuing
86,204,2005.5,1465.1217,163.22273,2510.3,Continuing
87,68,2006.0,1794.3457,257.35245,2510.3,Continuing
88,34,1730.2,1654.3141,169.8524,2510.3,Continuing
89,124,1600.0,1454.4009,207.3178,2510.3,Continuing
90,45,1716.3,1488.6516,189.76598,2510.3,Continuing
91,203,1688.1,1596.6282,164.73607,2510.3,Continuing
92,19,1723.2,1515.878,172.82294,2510.3,Continuing
93,64,1661.2,1608.6152,114.20955,2510.3,Continuing
94,259,1463.3,1512.4994,145.60413,2510.3,Continuing
95,198,1061.1,1552.1028,146.73157,2510.3,Continuing
96,227,1874.6,1575.5367,135.67773,2510.3,Continuing
97,280,1730.2,1698.4523,73.977394,2510.3,Continuing
98,91,1136.8,1383.4309,171.96782,2510.3,Continuing
99,216,1371.1,1493.3762,138.37273,2510.3,Continuing
100,260,1599.4,1602.3961,94.809975,2510.3,Continuing
101,224,1792.2,1523.4683,111.25018,2510.3,Continuing
102,79,1641.2,1638.1246,66.65204,2510.3,Continuing
103,273,2402.3,1337.551,160.41884,2510.3,Continuing
104,212,2249.6,1664.4647,391.0229,2510.3,Continuing
105,71,2501.1,1844.528,410.1619,2510.3,Continuing
106,191,2411.5,1996.1875,358.6191,2510.3,Continuing
107,99,2411.5,1751.6564,429.53665,2510.3,Continuing
