Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,45,1716.3,44709.848,10496.419,2510.3,Continuing
2,138,1525.0,40196.94,8815.911,2510.3,Continuing
3,239,1144.8,2172.3079,54.76591,2510.3,Continuing
4,244,1081.1,1732.3796,48.792145,2510.3,Continuing
5,206,2331.1,1623.9016,37.324715,2510.3,Continuing
6,71,2501.1,2397.3735,38.259182,2510.3,Continuing
7,273,2402.3,2429.2014,34.813156,2510.3,Continuing
8,147,1736.3,1725.5306,33.137276,2510.3,Continuing
9,212,2249.6,1655.0012,30.060139,2510.3,Continuing
10,181,1801.8,2431.6426,277.6847,2510.3,Continuing
11,191,2411.5,2299.9888,37.60866,2510.3,Continuing
12,264,1288.4,2289.483,36.330208,2510.3,Continuing
13,99,2411.5,1888.1128,39.624462,2510.3,Continuing
14,31,2487.3,2328.912,50.262424,2510.3,Continuing
15,106,2381.6,2235.6384,43.99241,2510.3,Continuing
16,118,1603.3,2226.977,58.91005,2510.3,Continuing
17,292,2372.4,2198.7297,41.563282,2510.3,Continuing
18,185,1998.6,2169.239,56.147964,2510.3,Continuing
19,289,1571.2,2151.6746,49.83536,2510.3,Continuing
20,225,1088.6,2233.6907,135.98672,2510.3,Continuing
21,194,1233.3,2192.6538,49.133423,2510.3,Continuing
22,205,1730.2,2005.84,72.95611,2510.3,Continuing
23,108,1164.4,2226.6147,127.34995,2510.3,Continuing
24,73,2381.6,2040.1407,56.911915,2510.3,Continuing
25,306,2510.3,1971.9806,55.45336,2510.3,Max Yield Strength reached
