Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1235.8997,0.0,2510.3,Continuing
2,5,1164.4,1208.4193,33.655678,2510.3,Continuing
3,169,1250.5,1199.2594,34.273228,2510.3,Continuing
4,181,1801.8,1236.1292,30.936602,2510.3,Continuing
5,44,1474.4,1541.9626,291.32336,2510.3,Continuing
6,160,1309.1,1478.082,188.43742,2510.3,Continuing
7,235,1419.4,1483.1521,180.317,2510.3,Continuing
8,135,1354.2,1398.7996,215.50525,2510.3,Continuing
9,75,1471.1,1439.5409,228.2631,2510.3,Continuing
10,90,1185.1,1342.3254,161.09662,2510.3,Continuing
11,245,1298.8,1358.7067,68.99157,2510.3,Continuing
12,151,1109.3,1297.88,168.15353,2510.3,Continuing
13,15,1136.9,1333.8776,69.29501,2510.3,Continuing
14,225,1088.6,1248.7434,169.93823,2510.3,Continuing
15,296,1681.2,1258.5828,105.150986,2510.3,Continuing
16,244,1081.1,1322.23,147.1959,2510.3,Continuing
17,118,1603.3,1265.3022,152.08217,2510.3,Continuing
18,184,1012.8,1423.5151,155.51224,2510.3,Continuing
19,117,1810.0,1383.9839,122.18468,2510.3,Continuing
20,219,1804.2,1660.0042,210.05284,2510.3,Continuing
21,186,1741.8,1708.0646,153.43385,2510.3,Continuing
22,189,1818.0,1713.5697,125.125404,2510.3,Continuing
23,299,1777.6,1725.0382,115.84291,2510.3,Continuing
24,82,1746.6,1759.3102,79.92627,2510.3,Continuing
25,8,1683.0,1599.5933,176.99933,2510.3,Continuing
26,305,1139.7,1603.5419,157.54381,2510.3,Continuing
27,278,1743.5,1686.1929,87.39449,2510.3,Continuing
28,121,1795.5,1610.8658,108.670746,2510.3,Continuing
29,222,1792.1,1698.41,132.26295,2510.3,Continuing
30,276,1629.9,1502.6002,154.48936,2510.3,Continuing
31,18,1592.9,1545.2213,126.128235,2510.3,Continuing
32,231,1547.3,1547.9819,114.59952,2510.3,Continuing
33,76,1669.3,1508.4161,157.73457,2510.3,Continuing
34,240,1267.1,1551.2683,133.39151,2510.3,Continuing
35,300,1164.4,1517.8025,136.08968,2510.3,Continuing
36,167,1731.7,1464.9586,169.39398,2510.3,Continuing
37,126,1391.8,1531.6973,161.2175,2510.3,Continuing
38,262,1309.1,1539.6897,134.77826,2510.3,Continuing
39,210,1580.0,1479.841,169.28793,2510.3,Continuing
40,289,1571.2,1494.3134,101.638214,2510.3,Continuing
41,150,1846.5,1418.2527,162.17004,2510.3,Continuing
42,158,1688.1,1667.3544,204.92116,2510.3,Continuing
43,279,1805.2,1688.5399,135.94586,2510.3,Continuing
44,77,1653.6,1695.7422,131.88684,2510.3,Continuing
45,119,1736.3,1733.8138,54.71564,2510.3,Continuing
46,246,1564.0,1693.6511,85.681076,2510.3,Continuing
47,21,1860.3,1658.3398,63.19259,2510.3,Continuing
48,188,1681.2,1653.709,92.40523,2510.3,Continuing
49,285,1812.1,1681.9357,55.251602,2510.3,Continuing
50,215,1688.1,1573.8416,139.39969,2510.3,Continuing
51,142,1340.1,1606.6047,121.93321,2510.3,Continuing
52,216,1371.1,1561.9177,107.68366,2510.3,Continuing
53,193,1784.5,1551.1047,102.43033,2510.3,Continuing
54,291,1577.8,1539.4457,139.82384,2510.3,Continuing
55,33,1819.0,1522.9833,150.41618,2510.3,Continuing
56,198,1061.1,1539.1646,86.98001,2510.3,Continuing
57,46,1798.3,1473.7133,140.28888,2510.3,Continuing
58,102,1575.5,1589.4167,140.79971,2510.3,Continuing
59,146,1722.5,1547.3728,95.94101,2510.3,Continuing
60,54,1429.7,1538.0332,104.66512,2510.3,Continuing
61,49,1550.3,1455.0994,103.55763,2510.3,Continuing
62,304,1302.8,1446.7362,103.221245,2510.3,Continuing
63,177,1503.4,1450.5308,92.06662,2510.3,Continuing
64,6,1605.4,1410.4692,144.06387,2510.3,Continuing
65,40,2157.3,1425.8331,115.19173,2510.3,Continuing
66,212,2249.6,1468.8097,214.02997,2510.3,Continuing
67,191,2411.5,1512.0798,256.8235,2510.3,Continuing
68,107,1309.1,1649.0399,231.58594,2510.3,Continuing
69,309,1212.0,1512.4799,266.42706,2510.3,Continuing
70,64,1661.2,1532.6941,175.90836,2510.3,Continuing
71,292,2372.4,1473.6093,210.98131,2510.3,Continuing
72,99,2411.5,1988.6752,366.90796,2510.3,Continuing
73,71,2501.1,2105.2578,400.02582,2510.3,Continuing
74,273,2402.3,2265.0432,340.7201,2510.3,Continuing
75,106,2381.6,2134.0654,340.96872,2510.3,Continuing
76,31,2487.3,2128.8074,367.0061,2510.3,Continuing
77,206,2331.1,2194.715,333.2247,2510.3,Continuing
78,73,2381.6,1642.0265,234.18645,2510.3,Continuing
79,306,2510.3,2111.5159,339.57535,2510.3,Max Yield Strength reached
