Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,45,1716.3,39193.758,11075.19,2510.3,Continuing
2,138,1525.0,35578.625,9903.411,2510.3,Continuing
3,239,1144.8,2183.6958,55.46399,2510.3,Continuing
4,244,1081.1,1765.1711,53.80705,2510.3,Continuing
5,30,1194.0,1642.0487,33.984283,2510.3,Continuing
6,273,2402.3,1699.2096,36.328285,2510.3,Continuing
7,71,2501.1,2419.5256,40.56991,2510.3,Continuing
8,206,2331.1,2398.6187,37.4309,2510.3,Continuing
9,191,2411.5,1778.0752,32.417255,2510.3,Continuing
10,99,2411.5,2315.5369,39.844345,2510.3,Continuing
11,31,2487.3,2379.093,38.56538,2510.3,Continuing
12,169,1250.5,1976.9984,776.8033,2510.3,Continuing
13,181,1801.8,2578.5796,71.33951,2510.3,Continuing
14,184,1012.8,2505.2686,40.081787,2510.3,Continuing
15,292,2372.4,2387.4023,52.46787,2510.3,Continuing
16,306,2510.3,2371.885,46.638294,2510.3,Max Yield Strength reached
