Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1295.9998,0.00012207031,2510.3,Continuing
2,2,1382.2,1257.3593,59.0233,2510.3,Continuing
3,7,1306.9,1354.9191,50.302975,2510.3,Continuing
4,24,1383.7,1357.0989,35.4967,2510.3,Continuing
5,301,1359.7,1367.6255,31.330284,2510.3,Continuing
6,160,1309.1,1377.3827,15.308761,2510.3,Continuing
7,170,1274.7,1229.8278,71.83712,2510.3,Continuing
8,122,1028.7,1323.7007,54.01678,2510.3,Continuing
9,55,1463.0,1332.0647,82.07428,2510.3,Continuing
10,148,1237.0,1378.2654,83.660774,2510.3,Continuing
11,26,1236.6,1259.2418,121.68847,2510.3,Continuing
12,225,1088.6,1410.7853,56.054737,2510.3,Continuing
13,135,1354.2,1358.8431,98.681915,2510.3,Continuing
14,181,1801.8,1298.8845,83.751076,2510.3,Continuing
15,169,1250.5,1602.3921,228.88844,2510.3,Continuing
16,235,1419.4,1497.968,220.111,2510.3,Continuing
17,75,1471.1,1410.9622,252.56645,2510.3,Continuing
18,44,1474.4,1561.9998,173.60966,2510.3,Continuing
19,244,1081.1,1411.0917,153.8681,2510.3,Continuing
20,296,1681.2,1256.7737,173.8948,2510.3,Continuing
21,21,1860.3,1371.0369,160.09286,2510.3,Continuing
22,246,1564.0,1679.3894,205.32707,2510.3,Continuing
23,188,1681.2,1612.7537,178.73457,2510.3,Continuing
24,291,1577.8,1651.7512,132.16637,2510.3,Continuing
25,146,1722.5,1578.3728,159.16705,2510.3,Continuing
26,247,1036.9,1398.717,213.52516,2510.3,Continuing
27,259,1463.3,1498.041,150.07082,2510.3,Continuing
28,150,1846.5,1589.2322,131.36081,2510.3,Continuing
29,167,1731.7,1545.9147,153.12215,2510.3,Continuing
30,77,1653.6,1730.6381,80.44417,2510.3,Continuing
31,215,1688.1,1671.3116,91.013054,2510.3,Continuing
32,33,1819.0,1648.1659,93.637695,2510.3,Continuing
33,193,1784.5,1729.204,90.19187,2510.3,Continuing
34,285,1812.1,1685.7112,97.877,2510.3,Continuing
35,119,1736.3,1741.9109,72.7073,2510.3,Continuing
36,172,1164.4,1409.0375,175.2093,2510.3,Continuing
37,142,1340.1,1774.8875,45.001106,2510.3,Continuing
38,46,1798.3,1548.5524,129.3673,2510.3,Continuing
39,279,1805.2,1736.1504,53.962288,2510.3,Continuing
40,158,1688.1,1785.8872,36.66723,2510.3,Continuing
41,8,1683.0,1468.0726,137.93335,2510.3,Continuing
42,266,1667.4,1367.2609,141.18977,2510.3,Continuing
43,305,1139.7,1492.6987,121.850174,2510.3,Continuing
44,18,1592.9,1405.8805,138.40094,2510.3,Continuing
45,216,1371.1,1376.6581,125.7621,2510.3,Continuing
46,118,1603.3,1419.0325,112.47794,2510.3,Continuing
47,184,1012.8,1527.9421,90.51051,2510.3,Continuing
48,210,1580.0,1463.4935,137.9648,2510.3,Continuing
49,191,2411.5,1359.7848,170.7285,2510.3,Continuing
50,212,2249.6,2081.7644,429.95474,2510.3,Continuing
51,240,1267.1,1650.6676,250.5492,2510.3,Continuing
52,31,2487.3,1568.0681,255.08894,2510.3,Continuing
53,71,2501.1,2065.9744,389.8615,2510.3,Continuing
54,99,2411.5,2086.4512,467.82117,2510.3,Continuing
55,273,2402.3,2278.5183,335.7156,2510.3,Continuing
56,206,2331.1,1514.3633,342.3195,2510.3,Continuing
57,43,1026.6,1594.6376,284.65317,2510.3,Continuing
58,306,2510.3,1377.108,332.64297,2510.3,Max Yield Strength reached
