Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,45,1716.3,43651.266,9690.758,2510.3,Continuing
2,138,1525.0,40012.293,8928.981,2510.3,Continuing
3,15,1136.9,2145.1665,46.986835,2510.3,Continuing
4,71,2501.1,2180.0884,55.691536,2510.3,Continuing
5,206,2331.1,2530.1545,34.991283,2510.3,Continuing
6,273,2402.3,2463.7122,35.3995,2510.3,Continuing
7,212,2249.6,1766.1035,31.759806,2510.3,Continuing
8,169,1250.5,2721.849,186.49326,2510.3,Continuing
9,191,2411.5,2341.961,37.97261,2510.3,Continuing
10,99,2411.5,2159.695,34.52214,2510.3,Continuing
11,106,2381.6,2371.795,33.67661,2510.3,Continuing
12,306,2510.3,2359.987,33.019848,2510.3,Max Yield Strength reached
