Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1309.0997,0.00012207031,2510.3,Continuing
2,5,1164.4,1252.3391,69.51616,2510.3,Continuing
3,264,1288.4,1242.7854,70.893524,2510.3,Continuing
4,44,1474.4,1246.3029,62.82235,2510.3,Continuing
5,169,1250.5,1422.7351,79.098,2510.3,Continuing
6,235,1419.4,1403.0883,88.08221,2510.3,Continuing
7,181,1801.8,1447.4828,46.27489,2510.3,Continuing
8,135,1354.2,1423.7374,237.24055,2510.3,Continuing
9,75,1471.1,1443.9949,195.74234,2510.3,Continuing
10,15,1136.9,1413.6959,127.29202,2510.3,Continuing
11,40,2157.3,1397.2821,116.8182,2510.3,Continuing
12,212,2249.6,1673.2094,360.00482,2510.3,Continuing
13,191,2411.5,1839.5626,360.24176,2510.3,Continuing
14,240,1267.1,1801.1401,361.72116,2510.3,Continuing
15,239,1144.8,1664.0494,329.74475,2510.3,Continuing
16,245,1298.8,1559.2654,310.742,2510.3,Continuing
17,99,2411.5,1528.7347,370.50977,2510.3,Continuing
18,71,2501.1,1902.136,510.9601,2510.3,Continuing
19,273,2402.3,2083.156,400.23657,2510.3,Continuing
20,31,2487.3,1878.8276,418.69656,2510.3,Continuing
21,106,2381.6,1828.3915,384.75858,2510.3,Continuing
22,206,2331.1,1987.8157,376.5375,2510.3,Continuing
23,306,2510.3,1844.0642,325.5954,2510.3,Max Yield Strength reached
