Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,72,1317.0,115.71664722241968,1044.6197918002042,2510.3,Continuing
2,42,1350.3,217.65606073451124,1040.839970247497,2510.3,Continuing
3,58,1276.5,304.720230445957,1037.759968663352,2510.3,Continuing
4,95,1277.7,408.76135828213285,974.8137034612728,2510.3,Continuing
5,145,1285.0,1284.2516987309718,14.50556115678875,2510.3,Continuing
6,140,1521.3,1063.3227447749432,112.99276320153683,2510.3,Continuing
7,180,1182.0,49.738728517174195,313.0537464692547,2510.3,Continuing
8,290,1005.9,1025.0919377245439,137.2136483770454,2510.3,Continuing
9,80,1125.0,970.2161689313107,147.34464753613392,2510.3,Continuing
10,59,1145.8,933.7447941294786,133.35790938940536,2510.3,Continuing
11,272,1555.8,1238.9068557665269,164.65119962368036,2510.3,Continuing
12,97,1420.0,1371.3653860284326,111.12493411401952,2510.3,Continuing
13,149,1304.3,1331.9345156547847,72.8048406373667,2510.3,Continuing
14,39,1071.4,1329.946125730503,144.485247589812,2510.3,Continuing
15,51,1462.7,1294.1438255865369,116.43770524624587,2510.3,Continuing
16,230,1475.8,1387.1190687698727,77.61290509309337,2510.3,Continuing
17,221,1506.8,1407.8836243816659,75.10062637667504,2510.3,Continuing
18,253,1414.5,1377.826095218695,65.74619079811777,2510.3,Continuing
19,109,1437.3,1374.5078574106783,75.31648071729265,2510.3,Continuing
20,297,1404.2,1398.3477892016626,62.45826915319851,2510.3,Continuing
21,310,1390.4,1399.409600087618,50.73774651849525,2510.3,Continuing
22,163,1383.5,1372.3614353629919,49.95495557529651,2510.3,Continuing
23,125,1272.6,1356.922103082451,44.964119356939804,2510.3,Continuing
24,93,1755.2,1318.5387533019748,104.9709963706766,2510.3,Continuing
25,288,1768.0,1681.1595894829898,93.61816001806915,2510.3,Continuing
26,157,1779.7,1614.6200164771521,64.49809966082577,2510.3,Continuing
27,294,1390.4,1319.5693381496067,58.57881934862525,2510.3,Continuing
28,28,1230.6,1296.430329298028,62.97129631755604,2510.3,Continuing
29,286,1297.5,1272.887453977679,65.71257829981818,2510.3,Continuing
30,307,1344.0,1279.0094560220778,57.77806324710178,2510.3,Continuing
31,88,1294.9,1293.8529096683242,55.591553904120886,2510.3,Continuing
32,133,1312.0,1292.811956476723,51.75982678712832,2510.3,Continuing
33,284,1348.6,1292.4343791956044,49.0022190805167,2510.3,Continuing
34,131,1391.2,1288.3329940638168,48.6248605197477,2510.3,Continuing
35,205,1730.2,1285.3428579718593,176.31711750599615,2510.3,Continuing
36,192,1674.6,1533.3848355234795,101.93145005704801,2510.3,Continuing
37,252,1730.2,1620.9118871273067,71.48309499696839,2510.3,Continuing
38,127,1737.2,1625.5893375621777,77.28618822483212,2510.3,Continuing
39,275,1392.4,1625.5936380375538,71.71162279415505,2510.3,Continuing
40,115,1536.5,1643.3324103097573,136.6975992960929,2510.3,Continuing
41,75,1471.1,1510.5263987072174,132.77239718968872,2510.3,Continuing
42,224,1792.2,1503.7923993935653,85.64033189700021,2510.3,Continuing
43,185,1998.6,1528.09615887019,110.31055215640572,2510.3,Continuing
44,204,2005.5,1620.346434276495,121.30945225238302,2510.3,Continuing
45,68,2006.0,1740.6539979005956,126.89903748533615,2510.3,Continuing
46,34,1730.2,1780.0518033743265,127.48948579470179,2510.3,Continuing
47,227,1874.6,1671.8034310358992,122.08599337874465,2510.3,Continuing
48,64,1661.2,1697.9261874987656,152.27529254847536,2510.3,Continuing
49,19,1723.2,1686.2503181363647,120.9269819673835,2510.3,Continuing
50,280,1730.2,1688.9183501854643,125.0345647694824,2510.3,Continuing
51,79,1641.2,1638.7193281707105,124.36811264803752,2510.3,Continuing
52,260,1599.4,1623.2576071594117,120.51677628991449,2510.3,Continuing
53,289,1571.2,1537.3382555465018,140.94768964559657,2510.3,Continuing
54,153,1194.0,1367.409776977296,117.72627691518665,2510.3,Continuing
55,40,2157.3,1345.8535761225644,183.79177102668166,2510.3,Continuing
56,212,2249.6,1613.4183303313766,164.44664537106857,2510.3,Continuing
57,191,2411.5,1793.0170173890442,175.12938505371528,2510.3,Continuing
58,306,2510.3,1920.279976516938,183.80976159079637,2510.3,Max Yield Strength reached
