Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,45,1716.3,54560.793,13478.696,2510.3,Continuing
2,256,1016.4,43544.367,10207.789,2510.3,Continuing
3,169,1250.5,2301.8494,164.14302,2510.3,Continuing
4,296,1681.2,2415.8406,66.31426,2510.3,Continuing
5,265,1680.6,2459.8545,248.2392,2510.3,Continuing
6,206,2331.1,1791.0479,40.38752,2510.3,Continuing
7,71,2501.1,2296.3174,45.17582,2510.3,Continuing
8,273,2402.3,2464.0984,44.83967,2510.3,Continuing
9,147,1736.3,1871.7,36.315437,2510.3,Continuing
10,57,1235.9,1582.2942,26.995182,2510.3,Continuing
11,171,1837.9,1518.9418,29.639309,2510.3,Continuing
12,139,1350.4,1527.165,32.882164,2510.3,Continuing
13,263,1123.1,1353.715,35.13647,2510.3,Continuing
14,291,1577.8,1512.0955,30.183743,2510.3,Continuing
15,285,1812.1,1487.0095,31.39086,2510.3,Continuing
16,246,1564.0,1778.9518,36.88076,2510.3,Continuing
17,21,1860.3,1642.6342,34.778522,2510.3,Continuing
18,77,1653.6,1671.8251,34.357746,2510.3,Continuing
19,188,1681.2,1660.918,35.34506,2510.3,Continuing
20,142,1340.1,1607.1575,35.3059,2510.3,Continuing
21,89,1021.0,1623.4701,56.022877,2510.3,Continuing
22,191,2411.5,1663.437,38.760536,2510.3,Continuing
23,31,2487.3,2290.229,47.00647,2510.3,Continuing
24,99,2411.5,2345.342,48.369934,2510.3,Continuing
25,264,1288.4,2360.0825,53.388577,2510.3,Continuing
26,305,1139.7,2444.6707,120.09578,2510.3,Continuing
27,118,1603.3,2604.086,77.496796,2510.3,Continuing
28,212,2249.6,2543.003,70.96731,2510.3,Continuing
29,106,2381.6,2209.5293,59.12939,2510.3,Continuing
30,292,2372.4,2164.4766,55.29668,2510.3,Continuing
31,73,2381.6,2133.1348,54.054783,2510.3,Continuing
32,289,1571.2,2278.8638,63.811043,2510.3,Continuing
33,194,1233.3,2132.115,57.45892,2510.3,Continuing
34,306,2510.3,1790.5935,46.103054,2510.3,Max Yield Strength reached
