Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1688.0999999999874,0.0,2510.3,Continuing
2,296,1681.2,1534.4344999999923,520.8999999999999,2510.3,Continuing
3,244,1081.1,1553.0797499999958,520.8999999999999,2510.3,Continuing
4,142,1340.1,1534.6882499999926,607.0,2510.3,Continuing
5,291,1577.8,1456.887499999993,607.0,2510.3,Continuing
6,246,1564.0,1462.405749999994,607.0,2510.3,Continuing
7,169,1250.5,1474.2922499999975,607.0,2510.3,Continuing
8,150,1846.5,1465.8134999999947,607.0,2510.3,Continuing
9,8,1683.0,1515.8107499999978,765.4000000000001,2510.3,Continuing
10,289,1571.2,1568.5234999999975,765.4000000000001,2510.3,Continuing
11,159,2356.4,1488.066499999999,765.4000000000001,2510.3,Continuing
12,249,1460.7,1576.7052499999972,1275.3000000000002,2510.3,Continuing
13,293,1123.1,1628.8192499999998,1275.3000000000002,2510.3,Continuing
14,130,1109.3,2004.9860000000058,1233.3000000000002,2510.3,Continuing
15,64,1661.2,1831.3867500000038,1247.1000000000001,2510.3,Continuing
16,106,2381.6,1814.2552500000052,1247.1000000000001,2510.3,Continuing
17,292,2372.4,2137.9157499999933,1272.3,2510.3,Continuing
18,73,2381.6,2259.796500000006,1258.5,2510.3,Continuing
19,5,1164.4,2258.78875,1258.5,2510.3,Continuing
20,99,2411.5,2254.240249999997,1217.1999999999998,2510.3,Continuing
21,306,2510.3,2169.1162500000037,1247.1,2510.3,Max Yield Strength reached
