Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1235.9000000000087,0.0,2510.3,Continuing
2,11,1232.0,1217.6945000000082,68.70000000000005,2510.3,Continuing
3,244,1081.1,1228.8057500000034,68.70000000000005,2510.3,Continuing
4,89,1021.0,1196.1845000000044,154.80000000000018,2510.3,Continuing
5,215,1688.1,1184.479500000003,214.9000000000001,2510.3,Continuing
6,142,1340.1,1478.2397499999945,667.0999999999999,2510.3,Continuing
7,296,1681.2,1534.2407499999913,520.8999999999999,2510.3,Continuing
8,119,1736.3,1555.0749999999925,456.0999999999999,2510.3,Continuing
9,158,1688.1,1588.5497499999951,569.0999999999999,2510.3,Continuing
10,279,1805.2,1632.771249999993,500.5949999999998,2510.3,Continuing
11,246,1564.0,1710.658499999995,569.3,2510.3,Continuing
12,285,1812.1,1694.1939999999965,465.10000000000014,2510.3,Continuing
13,77,1653.6,1663.1957499999935,472.0,2510.3,Continuing
14,146,1722.5,1656.7202499999946,472.0,2510.3,Continuing
15,35,1357.3,1597.4087499999991,638.0,2510.3,Continuing
16,21,1860.3,1643.615499999992,465.10000000000014,2510.3,Continuing
17,188,1681.2,1651.1444999999949,520.2,2510.3,Continuing
18,169,1250.5,1532.8272499999962,779.2,2510.3,Continuing
19,305,1139.7,1501.571249999997,693.0999999999999,2510.3,Continuing
20,150,1846.5,1578.2969999999941,486.53,2510.3,Continuing
21,38,1426.2,1474.548499999998,679.3,2510.3,Continuing
22,196,1150.6,1426.2842500000004,679.3,2510.3,Continuing
23,291,1577.8,1401.4887499999936,784.2,2510.3,Continuing
24,46,1798.3,1477.861749999995,724.1000000000001,2510.3,Continuing
25,266,1667.4,1587.9612499999976,724.1000000000001,2510.3,Continuing
26,33,1819.0,1658.4614999999922,506.4000000000001,2510.3,Continuing
27,193,1784.5,1662.141999999994,506.4000000000001,2510.3,Continuing
28,20,1536.5,1433.2504999999965,798.0,2510.3,Continuing
29,37,1412.5,1448.0397499999974,777.3,2510.3,Continuing
30,167,1731.7,1495.972749999999,706.8,2510.3,Continuing
31,8,1683.0,1495.9052499999982,720.5999999999999,2510.3,Continuing
32,172,1164.4,1476.7074999999982,724.1000000000001,2510.3,Continuing
33,126,1391.8,1574.6954999999984,706.8,2510.3,Continuing
34,304,1302.8,1498.217999999998,765.4000000000001,2510.3,Continuing
35,40,2157.3,1409.5124999999998,679.3,2510.3,Continuing
36,236,1019.7,1764.7685000000017,1007.2450000000003,2510.3,Continuing
37,107,1309.1,1525.1244999999992,1137.6000000000001,2510.3,Continuing
38,238,1188.5,1542.052999999997,1137.6000000000001,2510.3,Continuing
39,306,2510.3,1425.7079999999944,1137.6000000000001,2510.3,Max Yield Strength reached
