Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1296.0,0.0,2510.3,Continuing
2,7,1306.9,1264.7660000000017,128.79999999999995,2510.3,Continuing
3,114,1269.0,1291.346750000006,139.70000000000005,2510.3,Continuing
4,58,1276.5,1280.9552500000023,139.70000000000005,2510.3,Continuing
5,55,1463.0,1286.3827500000039,139.70000000000005,2510.3,Continuing
6,37,1412.5,1364.7952500000029,295.79999999999995,2510.3,Continuing
7,47,1228.9,1383.0475000000017,295.79999999999995,2510.3,Continuing
8,65,1362.9,1411.135500000001,234.0999999999999,2510.3,Continuing
9,169,1250.5,1357.6927500000022,295.79999999999995,2510.3,Continuing
10,122,1028.7,1356.7222500000044,295.79999999999995,2510.3,Continuing
11,256,1016.4,1353.963500000004,434.29999999999995,2510.3,Continuing
12,148,1237.0,1329.1752500000057,446.6,2510.3,Continuing
13,92,1280.7,1297.2362500000027,434.29999999999995,2510.3,Continuing
14,119,1736.3,1282.9625000000049,434.29999999999995,2510.3,Continuing
15,285,1812.1,1507.5552500000003,707.5999999999999,2510.3,Continuing
16,146,1722.5,1630.0517499999946,783.3999999999999,2510.3,Continuing
17,215,1688.1,1594.2327499999965,783.3999999999999,2510.3,Continuing
18,296,1681.2,1629.807249999995,783.3999999999999,2510.3,Continuing
19,305,1139.7,1526.9832499999984,783.3999999999999,2510.3,Continuing
20,188,1681.2,1657.1724999999972,672.3999999999999,2510.3,Continuing
21,33,1819.0,1544.680499999997,783.3999999999996,2510.3,Continuing
22,193,1784.5,1684.2902499999964,651.8,2510.3,Continuing
23,142,1340.1,1672.040749999999,679.3,2510.3,Continuing
24,247,1036.9,1538.0009999999995,790.3,2510.3,Continuing
25,150,1846.5,1557.9225,783.3999999999996,2510.3,Continuing
26,21,1860.3,1688.340999999997,506.4000000000001,2510.3,Continuing
27,196,1150.6,1425.1837500000038,809.5999999999999,2510.3,Continuing
28,291,1577.8,1431.962999999996,790.3,2510.3,Continuing
29,89,1021.0,1443.4667499999998,802.6,2510.3,Continuing
30,266,1667.4,1399.1889999999992,795.6999999999999,2510.3,Continuing
31,167,1731.7,1416.987000000002,825.5,2510.3,Continuing
32,226,1646.7,1425.8739999999996,802.6,2510.3,Continuing
33,172,1164.4,1513.5627499999987,802.6,2510.3,Continuing
34,118,1603.3,1404.388000000003,809.5999999999999,2510.3,Continuing
35,11,1232.0,1456.9175000000018,825.5,2510.3,Continuing
36,46,1798.3,1621.1052500000005,582.0,2510.3,Continuing
37,8,1683.0,1369.646250000002,783.4749999999985,2510.3,Continuing
38,198,1061.1,1456.3445000000006,694.8,2510.3,Continuing
39,126,1391.8,1398.170750000002,695.0299999999997,2510.3,Continuing
40,77,1653.6,1792.69225,179.0999999999999,2510.3,Continuing
41,263,1123.1,1364.2387500000023,755.8,2510.3,Continuing
42,279,1805.2,1770.0839999999987,206.70000000000005,2510.3,Continuing
43,20,1536.5,1427.768250000005,646.4000000000001,2510.3,Continuing
44,158,1688.1,1779.327999999998,192.9000000000001,2510.3,Continuing
45,246,1564.0,1750.9164999999964,206.70000000000005,2510.3,Continuing
46,184,1012.8,1418.1234999999965,621.9000000000001,2510.3,Continuing
47,176,1026.6,1343.7319999999982,668.4000000000001,2510.3,Continuing
48,24,1383.7,1391.7997500000001,567.3,2510.3,Continuing
49,181,1801.8,1319.4032499999987,656.4000000000001,2510.3,Continuing
50,135,1354.2,1500.144999999999,640.8,2510.3,Continuing
51,44,1474.4,1384.9499999999982,789.0,2510.3,Continuing
52,160,1309.1,1423.2487500000034,775.2,2510.3,Continuing
53,2,1382.2,1449.9615000000017,640.8,2510.3,Continuing
54,238,1188.5,1378.542999999998,550.1199999999983,2510.3,Continuing
