Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,45,1716.3,39090.17,8998.487,2510.3,Continuing
2,244,1081.1,42955.434,9940.144,2510.3,Continuing
3,206,2331.1,1845.249,52.002663,2510.3,Continuing
4,71,2501.1,2211.4553,40.65214,2510.3,Continuing
5,181,1801.8,2681.489,202.07114,2510.3,Continuing
6,265,1680.6,1431.9989,266.40915,2510.3,Continuing
7,273,2402.3,2446.1086,80.22578,2510.3,Continuing
8,147,1736.3,1870.4847,60.320118,2510.3,Continuing
9,169,1250.5,1489.3318,98.89269,2510.3,Continuing
10,44,1474.4,1501.0917,45.839775,2510.3,Continuing
11,26,1236.6,1548.709,40.41461,2510.3,Continuing
12,57,1235.9,1482.3915,36.060364,2510.3,Continuing
13,191,2411.5,1410.5906,33.790253,2510.3,Continuing
14,212,2249.6,2313.1052,46.656,2510.3,Continuing
15,99,2411.5,2214.1885,40.831215,2510.3,Continuing
16,31,2487.3,2336.3838,42.43769,2510.3,Continuing
17,106,2381.6,2386.9163,41.064632,2510.3,Continuing
18,194,1233.3,2338.0044,43.838875,2510.3,Continuing
19,292,2372.4,2206.2332,56.100853,2510.3,Continuing
20,289,1571.2,2306.0232,51.092087,2510.3,Continuing
21,306,2510.3,2356.0884,46.988846,2510.3,Max Yield Strength reached
