Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1688.1,0.00036621094,2510.3,Continuing
2,5,1164.4,1497.1024,251.01852,2510.3,Continuing
3,11,1232.0,1549.1921,230.35054,2510.3,Continuing
4,207,1019.0,1480.4872,252.09824,2510.3,Continuing
5,135,1354.2,1479.496,278.17017,2510.3,Continuing
6,296,1681.2,1502.9712,200.75258,2510.3,Continuing
7,291,1577.8,1508.038,188.65033,2510.3,Continuing
8,57,1235.9,1468.5437,139.73701,2510.3,Continuing
9,46,1798.3,1417.8458,152.64902,2510.3,Continuing
10,266,1667.4,1604.4978,185.34499,2510.3,Continuing
11,249,1460.7,1511.6722,169.29457,2510.3,Continuing
12,193,1784.5,1471.7594,159.87897,2510.3,Continuing
13,21,1860.3,1557.4103,159.37317,2510.3,Continuing
14,119,1736.3,1688.8103,198.89536,2510.3,Continuing
15,285,1812.1,1724.8734,144.76726,2510.3,Continuing
16,279,1805.2,1698.9211,156.336,2510.3,Continuing
17,142,1340.1,1734.7001,97.11681,2510.3,Continuing
18,158,1688.1,1666.3452,127.524376,2510.3,Continuing
19,33,1819.0,1596.4281,162.07011,2510.3,Continuing
20,246,1564.0,1619.3396,121.756775,2510.3,Continuing
21,77,1653.6,1663.048,126.530136,2510.3,Continuing
22,188,1681.2,1518.9039,140.46117,2510.3,Continuing
23,113,1405.6,1518.912,133.38129,2510.3,Continuing
24,150,1846.5,1538.9214,110.02988,2510.3,Continuing
25,146,1722.5,1424.9884,187.4022,2510.3,Continuing
26,41,1169.4,1484.9769,107.316475,2510.3,Continuing
27,169,1250.5,1469.8325,132.53304,2510.3,Continuing
28,281,1338.0,1398.3988,129.62206,2510.3,Continuing
29,37,1412.5,1401.8551,127.432976,2510.3,Continuing
30,214,1529.6,1424.3334,87.62392,2510.3,Continuing
31,178,1460.7,1410.3296,113.6512,2510.3,Continuing
32,20,1536.5,1423.3727,79.30732,2510.3,Continuing
33,226,1646.7,1484.7506,79.49449,2510.3,Continuing
34,172,1164.4,1489.1844,95.17195,2510.3,Continuing
35,287,1615.8,1328.2811,180.02692,2510.3,Continuing
36,14,1564.0,1490.5667,155.08464,2510.3,Continuing
37,305,1139.7,1473.5474,116.18227,2510.3,Continuing
38,248,1155.0,1441.7406,117.50919,2510.3,Continuing
39,134,1282.2,1431.3821,135.84482,2510.3,Continuing
40,167,1731.7,1452.8589,99.09129,2510.3,Continuing
41,126,1391.8,1501.0425,122.43457,2510.3,Continuing
42,263,1123.1,1438.038,87.03179,2510.3,Continuing
43,54,1429.7,1419.0682,109.36941,2510.3,Continuing
44,8,1683.0,1353.4753,182.23456,2510.3,Continuing
45,213,1405.6,1452.8734,75.06996,2510.3,Continuing
46,49,1550.3,1428.1554,73.910934,2510.3,Continuing
47,262,1309.1,1466.5779,72.91552,2510.3,Continuing
48,301,1359.7,1434.2977,99.07327,2510.3,Continuing
49,173,1522.7,1438.2034,105.99409,2510.3,Continuing
50,216,1371.1,1394.2207,104.97215,2510.3,Continuing
51,4,1322.1,1412.7899,73.66894,2510.3,Continuing
52,183,1502.0,1383.0151,80.70221,2510.3,Continuing
53,170,1274.7,1409.2511,69.86403,2510.3,Continuing
54,35,1357.3,1378.2891,105.59986,2510.3,Continuing
55,89,1021.0,1363.0609,118.19128,2510.3,Continuing
56,219,1804.2,1363.3419,133.5597,2510.3,Continuing
57,299,1777.6,1540.4457,185.16019,2510.3,Continuing
58,189,1818.0,1642.3407,183.64926,2510.3,Continuing
59,186,1741.8,1669.7811,163.51701,2510.3,Continuing
60,82,1746.6,1672.8278,130.71751,2510.3,Continuing
61,117,1810.0,1653.8977,109.617676,2510.3,Continuing
62,278,1743.5,1633.5829,111.5362,2510.3,Continuing
63,121,1795.5,1625.1633,123.974174,2510.3,Continuing
64,222,1792.1,1684.3778,128.74854,2510.3,Continuing
65,231,1547.3,1474.2592,150.49776,2510.3,Continuing
66,102,1575.5,1504.3867,98.93516,2510.3,Continuing
67,177,1503.4,1394.3883,152.0339,2510.3,Continuing
68,276,1629.9,1416.4117,155.56947,2510.3,Continuing
69,18,1592.9,1505.1367,133.61757,2510.3,Continuing
70,12,1455.4,1425.0001,136.07909,2510.3,Continuing
71,40,2157.3,1416.8601,135.22734,2510.3,Continuing
72,238,1188.5,1640.0288,333.82474,2510.3,Continuing
73,15,1136.9,1536.6854,252.86275,2510.3,Continuing
74,235,1419.4,1544.5953,214.94452,2510.3,Continuing
75,76,1669.3,1574.2,274.5153,2510.3,Continuing
76,240,1267.1,1616.9076,183.51505,2510.3,Continuing
77,289,1571.2,1519.1564,181.3227,2510.3,Continuing
78,300,1164.4,1581.0717,93.33853,2510.3,Continuing
79,75,1471.1,1457.9832,237.52132,2510.3,Continuing
80,44,1474.4,1453.172,200.39069,2510.3,Continuing
81,245,1298.8,1443.6484,236.23584,2510.3,Continuing
82,212,2249.6,1452.506,205.34888,2510.3,Continuing
83,309,1212.0,1504.584,282.1772,2510.3,Continuing
84,6,1605.4,1469.0117,220.70021,2510.3,Continuing
85,64,1661.2,1491.3622,172.30547,2510.3,Continuing
86,191,2411.5,1471.975,203.49498,2510.3,Continuing
87,206,2331.1,1498.1443,247.95685,2510.3,Continuing
88,99,2411.5,2019.2649,384.6961,2510.3,Continuing
89,71,2501.1,2130.1162,280.22165,2510.3,Continuing
90,273,2402.3,2204.608,317.68942,2510.3,Continuing
91,31,2487.3,1989.8341,388.91254,2510.3,Continuing
92,184,1012.8,1497.1127,285.73456,2510.3,Continuing
93,306,2510.3,1480.9419,276.32684,2510.3,Max Yield Strength reached
