Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1235.8997,0.0,2510.3,Continuing
2,5,1164.4,1208.4193,33.655678,2510.3,Continuing
3,169,1250.5,1199.2594,34.273228,2510.3,Continuing
4,181,1801.8,1236.1292,30.936602,2510.3,Continuing
5,44,1474.4,1541.9626,291.32336,2510.3,Continuing
6,160,1309.1,1478.082,188.43742,2510.3,Continuing
7,235,1419.4,1483.1521,180.317,2510.3,Continuing
8,135,1354.2,1398.7996,215.50525,2510.3,Continuing
9,75,1471.1,1439.5409,228.2631,2510.3,Continuing
10,245,1298.8,1355.6898,59.14463,2510.3,Continuing
11,62,1130.0,1334.8944,160.60095,2510.3,Continuing
12,15,1136.9,1344.9797,83.50165,2510.3,Continuing
13,40,2157.3,1309.0408,74.46874,2510.3,Continuing
14,212,2249.6,1632.4941,359.0884,2510.3,Continuing
15,191,2411.5,1794.744,412.64536,2510.3,Continuing
16,206,2331.1,1942.1232,431.85098,2510.3,Continuing
17,76,1669.3,2087.102,322.3227,2510.3,Continuing
18,31,2487.3,1945.1506,369.69,2510.3,Continuing
19,99,2411.5,1978.4624,302.7173,2510.3,Continuing
20,71,2501.1,1946.3655,309.06024,2510.3,Continuing
21,273,2402.3,2006.695,386.55927,2510.3,Continuing
22,292,2372.4,1920.9696,337.8815,2510.3,Continuing
23,106,2381.6,2094.3835,318.06116,2510.3,Continuing
24,73,2381.6,2002.1567,278.47952,2510.3,Continuing
25,306,2510.3,2120.9856,284.098,2510.3,Max Yield Strength reached
