Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.018616,-382.313782,-0.008494,-0.003686,-0.093634,0.082807,0.004218,-0.936343,-382.313782,-0.093392,0.000000
0.120000,0.004837,-382.358246,-0.008485,-0.003686,-0.093634,0.021516,0.001096,-0.936343,-382.358246,-0.093392,0.000000
0.130000,0.010056,-382.358246,-0.008494,-0.003686,-0.093634,0.044729,0.002279,-0.936343,-382.358246,-0.093392,0.000000
0.140000,0.010056,-382.313782,-0.008498,-0.003686,-0.093634,0.044729,0.002279,-0.936343,-382.313782,-0.093392,0.000000
0.150000,-0.010803,-382.402740,-0.008511,-0.003686,-0.093634,-0.048055,-0.002448,-0.936343,-382.402740,-0.093392,0.000000
0.160000,-0.001488,-382.358246,-0.008498,-0.003686,-0.093634,-0.006618,-0.000337,-0.936343,-382.358246,-0.093392,0.000000
0.170000,0.000740,-382.402740,-0.008502,-0.003686,-0.093634,0.003292,0.000168,-0.936343,-382.402740,-0.093392,0.000000
0.180000,-0.004845,-382.402740,-0.008502,-0.003686,-0.093634,-0.021550,-0.001098,-0.936343,-382.402740,-0.093392,0.000000
0.190000,0.005959,-382.313782,-0.008498,-0.003686,-0.093634,0.026505,0.001350,-0.936343,-382.313782,-0.093392,0.000000
0.200000,-0.004845,-382.358246,-0.008498,-0.003686,-0.093634,-0.021550,-0.001098,-0.936343,-382.358246,-0.093392,0.000000
0.210000,-0.007446,-382.358246,-0.008511,-0.003686,-0.093634,-0.033123,-0.001687,-0.936343,-382.358246,-0.093392,0.000000
0.220000,-0.005585,-382.358246,-0.008489,-0.003686,-0.093634,-0.024842,-0.001266,-0.936343,-382.358246,-0.093392,0.000000
0.230000,0.001488,-382.358246,-0.008494,-0.003686,-0.093634,0.006618,0.000337,-0.936343,-382.358246,-0.093392,0.000000
0.240000,0.011543,-382.358246,-0.008498,-0.003686,-0.093634,0.051347,0.002616,-0.936343,-382.358246,-0.093392,0.000000
0.250000,0.009308,-382.402740,-0.008507,-0.003686,-0.093634,0.041403,0.002109,-0.936343,-382.402740,-0.093392,0.000000
