Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.021225,-305.584137,-0.010649,-0.005064,-0.128627,-0.094413,-0.004810,-1.286270,-305.584137,-0.128410,0.000000
0.120000,-0.013405,-305.628601,-0.010649,-0.005064,-0.128636,-0.059628,-0.003038,-1.286355,-305.628601,-0.128410,0.000000
0.130000,-0.031281,-305.584137,-0.010671,-0.005064,-0.128636,-0.139143,-0.007088,-1.286355,-305.584137,-0.128410,0.000000
0.140000,-0.049156,-305.628601,-0.010658,-0.005064,-0.128627,-0.218658,-0.011139,-1.286270,-305.628601,-0.128410,0.000000
0.150000,-0.036125,-305.628601,-0.010667,-0.005064,-0.128627,-0.160693,-0.008186,-1.286270,-305.628601,-0.128410,0.000000
0.160000,-0.019363,-305.628601,-0.010645,-0.005064,-0.128636,-0.086133,-0.004388,-1.286355,-305.628601,-0.128410,0.000000
0.170000,-0.036125,-305.673096,-0.010649,-0.005064,-0.128636,-0.160693,-0.008186,-1.286355,-305.673096,-0.128410,0.000000
0.180000,-0.023460,-305.628601,-0.010658,-0.005064,-0.128627,-0.104357,-0.005316,-1.286270,-305.628601,-0.128410,0.000000
0.190000,-0.023460,-305.584137,-0.010654,-0.005064,-0.128627,-0.104357,-0.005316,-1.286270,-305.584137,-0.128410,0.000000
0.200000,-0.021599,-305.628601,-0.010654,-0.005064,-0.128636,-0.096076,-0.004894,-1.286355,-305.628601,-0.128410,0.000000
0.210000,-0.027184,-305.628601,-0.010649,-0.005064,-0.128636,-0.120918,-0.006160,-1.286355,-305.628601,-0.128410,0.000000
0.220000,-0.023460,-305.628601,-0.010658,-0.005064,-0.128627,-0.104357,-0.005316,-1.286270,-305.628601,-0.128410,0.000000
0.230000,-0.023460,-305.628601,-0.010654,-0.005064,-0.128636,-0.104357,-0.005316,-1.286355,-305.628601,-0.128410,0.000000
0.240000,-0.017876,-305.673096,-0.010637,-0.005064,-0.128636,-0.079515,-0.004051,-1.286355,-305.673096,-0.128410,0.000000
0.250000,-0.029419,-305.584137,-0.010649,-0.005064,-0.128627,-0.130862,-0.006666,-1.286270,-305.584137,-0.128410,0.000000
0.260000,-0.027184,-305.628601,-0.010641,-0.005064,-0.128627,-0.120918,-0.006160,-1.286270,-305.628601,-0.128410,0.000000
0.270000,-0.028671,-305.673096,-0.010641,-0.005064,-0.128636,-0.127536,-0.006497,-1.286355,-305.673096,-0.128410,0.000000
0.280000,-0.028305,-305.628601,-0.010662,-0.005064,-0.128636,-0.125907,-0.006414,-1.286355,-305.628601,-0.128410,0.000000
0.290000,-0.037239,-305.628601,-0.010649,-0.005064,-0.128636,-0.165648,-0.008438,-1.286355,-305.628601,-0.128410,0.000000
0.300000,-0.031654,-305.673096,-0.010654,-0.005064,-0.128627,-0.140806,-0.007173,-1.286270,-305.673096,-0.128410,0.000000
0.310000,-0.017502,-305.584137,-0.010641,-0.005064,-0.128636,-0.077852,-0.003966,-1.286355,-305.584137,-0.128410,0.000000
0.320000,-0.021225,-305.673096,-0.010654,-0.005064,-0.128636,-0.094413,-0.004810,-1.286355,-305.673096,-0.128410,0.000000
0.330000,-0.016388,-305.673096,-0.010658,-0.005064,-0.128627,-0.072897,-0.003714,-1.286270,-305.673096,-0.128410,0.000000
0.340000,-0.028671,-305.717590,-0.010658,-0.005064,-0.128636,-0.127536,-0.006497,-1.286355,-305.717590,-0.128410,0.000000
0.350000,-0.022720,-305.717590,-0.010645,-0.005064,-0.128636,-0.101065,-0.005149,-1.286355,-305.717590,-0.128410,0.000000
0.360000,-0.022720,-305.628601,-0.010667,-0.005064,-0.128627,-0.101065,-0.005149,-1.286270,-305.628601,-0.128410,0.000000
0.370000,-0.021973,-305.628601,-0.010658,-0.005064,-0.128627,-0.097739,-0.004979,-1.286270,-305.628601,-0.128410,0.000000
0.380000,-0.022346,-305.628601,-0.010649,-0.005064,-0.128636,-0.099402,-0.005064,-1.286355,-305.628601,-0.128410,0.000000
0.390000,-0.013779,-305.628601,-0.010654,-0.005064,-0.128636,-0.061291,-0.003122,-1.286355,-305.628601,-0.128410,0.000000
0.400000,-0.023460,-305.673096,-0.010658,-0.005064,-0.128627,-0.104357,-0.005316,-1.286270,-305.673096,-0.128410,0.000000
0.410000,-0.016762,-305.628601,-0.010662,-0.005064,-0.128636,-0.074560,-0.003798,-1.286355,-305.628601,-0.128410,0.000000
0.420000,-0.013779,-305.673096,-0.010671,-0.005064,-0.128627,-0.061291,-0.003122,-1.286270,-305.673096,-0.128237,0.000000
0.430000,0.033142,-305.717590,-0.010654,-0.005062,-0.128583,0.147423,0.007510,-1.285835,-305.717590,-0.128063,0.000000
0.440000,0.014519,-305.673096,-0.010649,-0.005059,-0.128506,0.064583,0.003290,-1.285055,-305.673096,-0.127907,0.000000
0.450000,0.026810,-305.628601,-0.010658,-0.005054,-0.128376,0.119255,0.006075,-1.283755,-305.628601,-0.127734,0.000000
0.460000,0.037605,-305.628601,-0.010654,-0.005047,-0.128193,0.167277,0.008521,-1.281933,-305.628601,-0.127578,0.000000
0.470000,0.042450,-305.673096,-0.010649,-0.005040,-0.128029,0.188827,0.009619,-1.280286,-305.673096,-0.127404,0.000000
0.480000,0.043190,-305.584137,-0.010649,-0.005035,-0.127898,0.192119,0.009787,-1.278984,-305.584137,-0.127231,0.000000
0.490000,0.045052,-305.673096,-0.010649,-0.005031,-0.127786,0.200399,0.010209,-1.277856,-305.673096,-0.127075,0.000000
0.500000,0.035370,-305.673096,-0.010662,-0.005027,-0.127682,0.157333,0.008015,-1.276817,-305.673096,-0.126901,0.000000
0.510000,0.024200,-305.673096,-0.010658,-0.005023,-0.127578,0.107649,0.005484,-1.275776,-305.673096,-0.126745,0.000000
0.520000,0.032394,-305.762054,-0.010662,-0.005017,-0.127439,0.144098,0.007341,-1.274387,-305.762054,-0.126572,0.000000
0.530000,0.051384,-305.673096,-0.010645,-0.005012,-0.127300,0.228567,0.011644,-1.273000,-305.673096,-0.126398,0.000000
0.540000,0.048782,-305.673096,-0.010662,-0.005004,-0.127101,0.216995,0.011054,-1.271006,-305.673096,-0.126242,0.000000
0.550000,0.051758,-305.717590,-0.010662,-0.004995,-0.126866,0.230230,0.011728,-1.268665,-305.717590,-0.126069,0.000000
0.560000,0.033142,-305.673096,-0.010662,-0.004987,-0.126658,0.147423,0.007510,-1.266583,-305.673096,-0.125912,0.000000
0.570000,0.021599,-305.673096,-0.010654,-0.004980,-0.126485,0.096076,0.004894,-1.264849,-305.673096,-0.125739,0.000000
0.580000,0.018990,-305.628601,-0.010671,-0.004974,-0.126346,0.084470,0.004303,-1.263460,-305.628601,-0.125566,0.000000
0.590000,0.015266,-305.673096,-0.010667,-0.004969,-0.126216,0.067908,0.003459,-1.262160,-305.673096,-0.125409,0.000000
0.600000,0.018990,-305.584137,-0.010658,-0.004964,-0.126077,0.084470,0.004303,-1.260773,-305.584137,-0.125236,0.000000
0.610000,0.023460,-305.673096,-0.010645,-0.004959,-0.125965,0.104357,0.005316,-1.259645,-305.673096,-0.125080,0.000000
0.620000,0.022339,-305.673096,-0.010662,-0.004955,-0.125869,0.099368,0.005062,-1.258691,-305.673096,-0.124906,0.000000
0.630000,0.023087,-305.673096,-0.010654,-0.004951,-0.125748,0.102694,0.005231,-1.257476,-305.673096,-0.124733,0.000000
0.640000,0.010796,-305.673096,-0.010649,-0.004947,-0.125644,0.048021,0.002446,-1.256438,-305.673096,-0.124577,0.000000
0.650000,0.008560,-305.673096,-0.010671,-0.004942,-0.125531,0.038078,0.001940,-1.255310,-305.673096,-0.124403,0.000000
0.660000,0.014519,-305.673096,-0.010662,-0.004937,-0.125401,0.064583,0.003290,-1.254008,-305.673096,-0.124247,0.000000
0.670000,0.013405,-305.717590,-0.010667,-0.004931,-0.125236,0.059628,0.003038,-1.252361,-305.717590,-0.124074,0.000000
0.680000,-0.003723,-305.673096,-0.010649,-0.004924,-0.125071,-0.016561,-0.000844,-1.250713,-305.673096,-0.123901,0.000000
0.690000,0.001114,-305.673096,-0.010649,-0.004918,-0.124915,0.004955,0.000252,-1.249152,-305.673096,-0.123744,0.000000
0.700000,-0.003723,-305.717590,-0.010654,-0.004913,-0.124785,-0.016561,-0.000844,-1.247851,-305.717590,-0.123571,0.000000
0.710000,-0.022346,-305.673096,-0.010649,-0.004907,-0.124638,-0.099402,-0.005064,-1.246377,-305.673096,-0.123415,0.000000
0.720000,-0.010056,-305.717590,-0.010658,-0.004900,-0.124455,-0.044729,-0.002279,-1.244555,-305.717590,-0.123241,0.000000
0.730000,0.017128,-305.673096,-0.010645,-0.004892,-0.124265,0.076189,0.003881,-1.242647,-305.673096,-0.123068,0.000000
0.740000,0.027557,-305.762054,-0.010624,-0.004885,-0.124091,0.122581,0.006245,-1.240914,-305.762054,-0.122912,0.000000
0.750000,0.038353,-305.717590,-0.010619,-0.004880,-0.123944,0.170603,0.008691,-1.239440,-305.717590,-0.122738,0.000000
0.760000,0.029785,-305.584137,-0.010615,-0.004875,-0.123814,0.132491,0.006749,-1.238138,-305.584137,-0.122582,0.000000
0.770000,0.020851,-305.628601,-0.010628,-0.004869,-0.123666,0.092750,0.004725,-1.236663,-305.628601,-0.122409,0.000000
0.780000,0.027924,-305.673096,-0.010611,-0.004862,-0.123484,0.124210,0.006328,-1.234843,-305.673096,-0.122235,0.000000
0.790000,0.045799,-305.673096,-0.010602,-0.004854,-0.123294,0.203725,0.010378,-1.232935,-305.673096,-0.122079,0.000000
0.800000,0.037239,-305.717590,-0.010606,-0.004848,-0.123129,0.165648,0.008438,-1.231287,-305.717590,-0.121906,0.000000
0.810000,0.024574,-305.628601,-0.010589,-0.004842,-0.122999,0.109312,0.005569,-1.229987,-305.628601,-0.121732,0.000000
0.820000,0.003723,-305.673096,-0.010572,-0.004837,-0.122851,0.016561,0.000844,-1.228513,-305.673096,-0.121576,0.000000
0.830000,0.001862,-305.673096,-0.010576,-0.004830,-0.122686,0.008281,0.000422,-1.226864,-305.673096,-0.121403,0.000000
0.840000,0.002602,-305.628601,-0.010563,-0.004824,-0.122530,0.011573,0.000590,-1.225303,-305.628601,-0.121247,0.000000
0.850000,-0.006706,-305.717590,-0.010563,-0.004818,-0.122365,-0.029831,-0.001520,-1.223655,-305.717590,-0.121073,0.000000
0.860000,-0.007446,-305.673096,-0.010555,-0.004810,-0.122183,-0.033123,-0.001687,-1.221834,-305.673096,-0.120900,0.000000
0.870000,-0.012665,-305.717590,-0.010546,-0.004803,-0.122001,-0.056336,-0.002870,-1.220014,-305.717590,-0.120744,0.000000
0.880000,-0.033890,-305.717590,-0.010550,-0.004797,-0.121837,-0.150749,-0.007680,-1.218365,-305.717590,-0.120570,0.000000
0.890000,-0.033516,-305.717590,-0.010533,-0.004789,-0.121646,-0.149086,-0.007595,-1.216458,-305.717590,-0.120414,0.000000
0.900000,-0.033142,-305.673096,-0.010533,-0.004783,-0.121490,-0.147423,-0.007510,-1.214896,-305.673096,-0.120241,0.000000
0.910000,-0.035378,-305.717590,-0.010529,-0.004778,-0.121360,-0.157367,-0.008017,-1.213596,-305.717590,-0.120067,0.000000
0.920000,-0.035378,-305.717590,-0.010520,-0.004772,-0.121203,-0.157367,-0.008017,-1.212035,-305.717590,-0.119911,0.000000
0.930000,-0.010056,-305.673096,-0.010529,-0.004764,-0.121013,-0.044729,-0.002279,-1.210127,-305.673096,-0.119738,0.000000
0.940000,0.020103,-305.717590,-0.010486,-0.004758,-0.120848,0.089425,0.004556,-1.208479,-305.717590,-0.119582,0.000000
0.950000,0.018616,-305.717590,-0.010494,-0.004752,-0.120709,0.082807,0.004218,-1.207092,-305.717590,-0.119408,0.000000
0.960000,0.023087,-305.673096,-0.010499,-0.004747,-0.120579,0.102694,0.005231,-1.205790,-305.673096,-0.119235,0.000000
0.970000,0.023460,-305.673096,-0.010481,-0.004742,-0.120440,0.104357,0.005316,-1.204403,-305.673096,-0.119079,0.000000
0.980000,0.043190,-305.673096,-0.010499,-0.004736,-0.120284,0.192119,0.009787,-1.202842,-305.673096,-0.118905,0.000000
0.990000,0.055855,-305.717590,-0.010473,-0.004728,-0.120102,0.248455,0.012657,-1.201021,-305.717590,-0.118749,0.000000
1.000000,0.036491,-305.673096,-0.010460,-0.004722,-0.119929,0.162322,0.008269,-1.199286,-305.673096,-0.118576,0.000000
1.010000,0.017876,-305.673096,-0.010464,-0.004714,-0.119729,0.079515,0.004051,-1.197291,-305.673096,-0.118402,0.000000
1.020000,0.012657,-305.717590,-0.010451,-0.004705,-0.119495,0.056302,0.002868,-1.194950,-305.717590,-0.118246,0.000000
1.030000,0.016754,-305.673096,-0.010425,-0.004696,-0.119270,0.074526,0.003797,-1.192696,-305.673096,-0.118073,0.000000
1.040000,0.032394,-305.673096,-0.010425,-0.004689,-0.119096,0.144098,0.007341,-1.190961,-305.673096,-0.117917,0.000000
1.050000,0.039841,-305.673096,-0.010442,-0.004682,-0.118931,0.177220,0.009028,-1.189312,-305.673096,-0.117743,0.000000
1.060000,0.019737,-305.673096,-0.010408,-0.004676,-0.118767,0.087796,0.004473,-1.187666,-305.673096,-0.117570,0.000000
1.070000,-0.006332,-305.717590,-0.010417,-0.004670,-0.118610,-0.028168,-0.001435,-1.186105,-305.717590,-0.117414,0.000000
1.080000,-0.000374,-305.628601,-0.010412,-0.004663,-0.118446,-0.001663,-0.000085,-1.184456,-305.628601,-0.117240,0.000000
1.090000,-0.005959,-305.717590,-0.010399,-0.004656,-0.118272,-0.026505,-0.001350,-1.182723,-305.717590,-0.117084,0.000000
1.100000,0.000740,-305.717590,-0.010395,-0.004650,-0.118107,0.003292,0.000168,-1.181075,-305.717590,-0.116911,0.000000
1.110000,0.007446,-305.628601,-0.010386,-0.004643,-0.117943,0.033123,0.001687,-1.179426,-305.628601,-0.116737,0.000000
1.120000,0.017876,-305.717590,-0.010382,-0.004636,-0.117761,0.079515,0.004051,-1.177606,-305.717590,-0.116581,0.000000
1.130000,0.036865,-305.628601,-0.010378,-0.004629,-0.117579,0.163985,0.008354,-1.175785,-305.628601,-0.116408,0.000000
1.140000,0.054733,-305.717590,-0.010356,-0.004622,-0.117405,0.243466,0.012403,-1.174050,-305.717590,-0.116252,0.000000
1.150000,0.049896,-305.762054,-0.010356,-0.004616,-0.117258,0.221950,0.011307,-1.172576,-305.762054,-0.116078,0.000000
1.160000,0.064789,-305.717590,-0.010348,-0.004612,-0.117145,0.288195,0.014681,-1.171448,-305.717590,-0.115905,0.000000
1.170000,0.074471,-305.717590,-0.010339,-0.004607,-0.117006,0.331261,0.016875,-1.170061,-305.717590,-0.115749,0.000000
1.180000,0.073357,-305.673096,-0.010348,-0.004600,-0.116850,0.326307,0.016623,-1.168499,-305.673096,-0.115575,0.000000
1.190000,0.051384,-305.673096,-0.010330,-0.004594,-0.116694,0.228567,0.011644,-1.166938,-305.673096,-0.115402,0.000000
1.200000,0.042450,-305.717590,-0.010335,-0.004588,-0.116546,0.188827,0.009619,-1.165464,-305.717590,-0.115246,0.000000
1.210000,0.048409,-305.628601,-0.010326,-0.004583,-0.116408,0.215332,0.010970,-1.164077,-305.628601,-0.115072,0.000000
1.220000,0.048782,-305.673096,-0.010326,-0.004575,-0.116217,0.216995,0.011054,-1.162169,-305.673096,-0.114916,0.000000
1.230000,0.056229,-305.673096,-0.010317,-0.004568,-0.116026,0.250117,0.012742,-1.160261,-305.673096,-0.114743,0.000000
1.240000,0.040588,-305.717590,-0.010296,-0.004561,-0.115861,0.180546,0.009197,-1.158613,-305.717590,-0.114569,0.000000
1.250000,0.044312,-305.717590,-0.010305,-0.004555,-0.115705,0.197107,0.010041,-1.157052,-305.717590,-0.114413,0.000000
1.260000,0.041702,-305.628601,-0.010283,-0.004548,-0.115532,0.185501,0.009450,-1.155318,-305.628601,-0.114240,0.000000
1.270000,0.037979,-305.762054,-0.010266,-0.004541,-0.115341,0.168940,0.008606,-1.153411,-305.762054,-0.114084,0.000000
1.280000,0.036865,-305.673096,-0.010270,-0.004533,-0.115150,0.163985,0.008354,-1.151503,-305.673096,-0.113910,0.000000
1.290000,0.031647,-305.673096,-0.010283,-0.004526,-0.114968,0.140772,0.007171,-1.149681,-305.673096,-0.113737,0.000000
1.300000,0.030159,-305.628601,-0.010253,-0.004520,-0.114803,0.134154,0.006834,-1.148032,-305.628601,-0.113581,0.000000
1.310000,0.053619,-305.717590,-0.010248,-0.004514,-0.114647,0.238511,0.012150,-1.146473,-305.717590,-0.113407,0.000000
1.320000,0.045052,-305.717590,-0.010248,-0.004506,-0.114465,0.200399,0.010209,-1.144651,-305.717590,-0.113251,0.000000
1.330000,0.049522,-305.717590,-0.010240,-0.004498,-0.114257,0.220287,0.011222,-1.142569,-305.717590,-0.113078,0.000000
1.340000,0.051758,-305.717590,-0.010223,-0.004491,-0.114075,0.230230,0.011728,-1.140748,-305.717590,-0.112904,0.000000
1.350000,0.058464,-305.762054,-0.010231,-0.004486,-0.113954,0.260061,0.013248,-1.139535,-305.762054,-0.112748,0.000000
1.360000,0.064415,-305.673096,-0.010218,-0.004482,-0.113832,0.286532,0.014597,-1.138320,-305.673096,-0.112575,0.000000
1.370000,0.064049,-305.762054,-0.010223,-0.004477,-0.113719,0.284903,0.014514,-1.137192,-305.762054,-0.112418,0.000000
1.380000,0.064049,-305.628601,-0.010210,-0.004472,-0.113589,0.284903,0.014514,-1.135892,-305.628601,-0.112245,0.000000
1.390000,0.057716,-305.762054,-0.010192,-0.004466,-0.113433,0.256735,0.013079,-1.134331,-305.762054,-0.112071,0.000000
1.400000,0.053246,-305.762054,-0.010201,-0.004459,-0.113251,0.236848,0.012066,-1.132511,-305.762054,-0.111916,0.000000
1.410000,0.046173,-305.628601,-0.010192,-0.004450,-0.113034,0.205388,0.010463,-1.130342,-305.628601,-0.111742,0.000000
1.420000,0.044312,-305.762054,-0.010188,-0.004442,-0.112835,0.197107,0.010041,-1.128347,-305.762054,-0.111586,0.000000
1.430000,0.043938,-305.673096,-0.010167,-0.004436,-0.112670,0.195445,0.009956,-1.126699,-305.673096,-0.111413,0.000000
1.440000,0.046547,-305.717590,-0.010162,-0.004429,-0.112497,0.207051,0.010548,-1.124965,-305.717590,-0.111239,0.000000
1.450000,0.044312,-305.717590,-0.010171,-0.004422,-0.112314,0.197107,0.010041,-1.123145,-305.717590,-0.111083,0.000000
1.460000,0.029419,-305.717590,-0.010141,-0.004414,-0.112124,0.130862,0.006666,-1.121235,-305.717590,-0.110910,0.000000
1.470000,0.030159,-305.717590,-0.010128,-0.004407,-0.111933,0.134154,0.006834,-1.119328,-305.717590,-0.110753,0.000000
1.480000,0.028297,-305.673096,-0.010136,-0.004400,-0.111768,0.125873,0.006412,-1.117681,-305.673096,-0.110580,0.000000
1.490000,0.033508,-305.762054,-0.010132,-0.004396,-0.111647,0.149052,0.007593,-1.116466,-305.762054,-0.110407,0.000000
1.500000,0.037605,-305.717590,-0.010136,-0.004391,-0.111525,0.167277,0.008521,-1.115251,-305.717590,-0.110250,0.000000
1.510000,0.032021,-305.717590,-0.010136,-0.004385,-0.111378,0.142435,0.007256,-1.113777,-305.717590,-0.110077,0.000000
1.520000,0.029419,-305.762054,-0.010102,-0.004378,-0.111204,0.130862,0.006666,-1.112044,-305.762054,-0.109921,0.000000
1.530000,0.045425,-305.673096,-0.010098,-0.004372,-0.111057,0.202062,0.010294,-1.110570,-305.673096,-0.109747,0.000000
1.540000,0.042824,-305.717590,-0.010093,-0.004368,-0.110944,0.190490,0.009704,-1.109442,-305.717590,-0.109574,0.000000
1.550000,0.050270,-305.717590,-0.010089,-0.004364,-0.110849,0.223612,0.011391,-1.108488,-305.717590,-0.109418,0.000000
1.560000,0.057343,-305.673096,-0.010089,-0.004359,-0.110719,0.255072,0.012994,-1.107188,-305.673096,-0.109244,0.000000
1.570000,0.073730,-305.717590,-0.010089,-0.004352,-0.110537,0.327969,0.016708,-1.105365,-305.717590,-0.109071,0.000000
1.580000,0.077827,-305.717590,-0.010072,-0.004344,-0.110346,0.346194,0.017636,-1.103458,-305.717590,-0.108915,0.000000
1.590000,0.078568,-305.762054,-0.010054,-0.004337,-0.110164,0.349486,0.017804,-1.101637,-305.762054,-0.108741,0.000000
1.600000,0.073730,-305.717590,-0.010076,-0.004330,-0.109981,0.327969,0.016708,-1.099815,-305.717590,-0.108585,0.000000
