Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.210000,-0.045059,-206.258163,-0.011012,-0.010639,-0.270220,-0.200433,-0.010211,-2.702195,-206.258163,-0.270020,0.000000
0.220000,-0.052132,-206.258163,-0.011029,-0.010639,-0.270220,-0.231893,-0.011813,-2.702195,-206.258163,-0.270020,0.000000
0.230000,-0.056229,-206.213684,-0.011007,-0.010639,-0.270220,-0.250117,-0.012742,-2.702195,-206.213684,-0.270020,0.000000
0.240000,-0.050270,-206.258163,-0.011025,-0.010639,-0.270220,-0.223612,-0.011391,-2.702195,-206.258163,-0.270020,0.000000
0.250000,-0.054367,-206.213684,-0.011012,-0.010639,-0.270220,-0.241837,-0.012320,-2.702195,-206.213684,-0.270020,0.000000
0.260000,-0.050270,-206.302658,-0.011007,-0.010639,-0.270220,-0.223612,-0.011391,-2.702195,-206.302658,-0.270020,0.000000
0.270000,-0.059952,-206.258163,-0.011007,-0.010639,-0.270220,-0.266679,-0.013585,-2.702195,-206.258163,-0.270020,0.000000
0.280000,-0.055855,-206.213684,-0.011025,-0.010639,-0.270220,-0.248455,-0.012657,-2.702195,-206.213684,-0.270020,0.000000
0.290000,-0.051018,-206.213684,-0.011012,-0.010639,-0.270220,-0.226938,-0.011561,-2.702195,-206.213684,-0.270020,0.000000
0.300000,-0.055107,-206.213684,-0.010994,-0.010639,-0.270220,-0.245129,-0.012487,-2.702195,-206.213684,-0.270020,0.000000
0.310000,-0.049156,-206.302658,-0.011020,-0.010639,-0.270220,-0.218658,-0.011139,-2.702195,-206.302658,-0.270020,0.000000
0.320000,-0.052879,-206.258163,-0.011029,-0.010639,-0.270220,-0.235219,-0.011983,-2.702195,-206.258163,-0.270020,0.000000
0.330000,-0.056602,-206.258163,-0.011020,-0.010639,-0.270220,-0.251780,-0.012826,-2.702195,-206.258163,-0.270020,0.000000
0.340000,-0.043564,-206.347137,-0.011042,-0.010639,-0.270220,-0.193782,-0.009872,-2.702195,-206.347137,-0.270020,0.000000
0.350000,-0.046921,-206.258163,-0.011007,-0.010639,-0.270220,-0.208714,-0.010632,-2.702195,-206.258163,-0.270020,0.000000
0.360000,-0.051758,-206.258163,-0.011003,-0.010639,-0.270220,-0.230230,-0.011728,-2.702195,-206.258163,-0.270020,0.000000
0.370000,-0.059204,-206.213684,-0.011020,-0.010639,-0.270220,-0.263353,-0.013416,-2.702195,-206.213684,-0.270020,0.000000
0.380000,-0.062187,-206.302658,-0.011046,-0.010639,-0.270220,-0.276622,-0.014092,-2.702195,-206.302658,-0.270020,0.000000
0.390000,-0.064423,-206.258163,-0.011020,-0.010639,-0.270220,-0.286566,-0.014598,-2.702195,-206.258163,-0.270020,0.000000
0.400000,-0.051018,-206.258163,-0.011007,-0.010639,-0.270220,-0.226938,-0.011561,-2.702195,-206.258163,-0.269950,0.000000
0.410000,-0.066650,-206.258163,-0.010994,-0.010637,-0.270185,-0.296476,-0.015103,-2.701847,-206.258163,-0.269777,0.000000
0.420000,-0.030907,-206.258163,-0.010981,-0.010634,-0.270107,-0.137480,-0.007004,-2.701068,-206.258163,-0.269621,0.000000
0.430000,-0.050644,-206.258163,-0.011003,-0.010629,-0.269977,-0.225275,-0.011476,-2.699766,-206.258163,-0.269447,0.000000
