Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,86.00999,7.6293945e-06,1243.67,Continuing
2,5,24.01,64.03749,33.56245,1243.67,Continuing
3,39,18.25,68.920235,30.976387,1243.67,Continuing
4,203,226.25,66.47399,29.913664,1243.67,Continuing
5,205,248.62,155.27205,84.05096,1243.67,Continuing
6,206,268.25,223.78188,56.472763,1243.67,Continuing
7,8,37.09,242.94586,35.54936,1243.67,Continuing
8,191,398.5758253,236.64581,53.96799,1243.67,Continuing
9,192,424.1973941,330.2065,93.983055,1243.67,Continuing
10,135,281.68,365.01382,79.94167,1243.67,Continuing
11,223,636.48,346.3281,67.646255,1243.67,Continuing
12,224,637.46,511.8857,141.55101,1243.67,Continuing
13,230,738.1,605.3022,98.5648,1243.67,Continuing
14,110,770.35,639.03864,88.56712,1243.67,Continuing
15,112,904.29,732.27594,61.59465,1243.67,Continuing
16,220,546.79,862.9219,63.429104,1243.67,Continuing
17,16,490.06,749.3914,84.4161,1243.67,Continuing
18,226,658.86,711.37164,131.5229,1243.67,Continuing
19,182,160.6199195,680.15125,103.939705,1243.67,Continuing
20,19,634.35,557.0955,118.88298,1243.67,Continuing
21,20,688.74,567.40656,70.1499,1243.67,Continuing
22,21,725.7933279,609.9105,54.589317,1243.67,Continuing
23,23,788.8326479,639.0081,49.56178,1243.67,Continuing
24,25,804.11,663.91187,38.88661,1243.67,Continuing
25,26,839.28,684.09265,41.745945,1243.67,Continuing
26,27,852.33,705.56287,36.640285,1243.67,Continuing
27,232,824.47,724.31036,38.22379,1243.67,Continuing
28,122,543.75,470.07214,206.07317,1243.67,Continuing
29,114,291.41,532.2463,170.38426,1243.67,Continuing
30,106,618.72,442.62537,150.46231,1243.67,Continuing
31,101,484.36,493.15768,162.50452,1243.67,Continuing
32,100,433.78,531.0213,102.77822,1243.67,Continuing
33,113,226.22,528.4356,88.70573,1243.67,Continuing
34,104,580.44,498.20584,80.88051,1243.67,Continuing
35,108,659.36,541.923,77.64237,1243.67,Continuing
36,22,766.85,516.9066,95.903305,1243.67,Continuing
37,24,800.58,687.5453,135.51431,1243.67,Continuing
38,222,602.48,763.84753,66.55157,1243.67,Continuing
39,227,695.67,713.7674,60.7417,1243.67,Continuing
40,124,554.41,465.98416,107.14813,1243.67,Continuing
41,17,559.01,464.0633,197.4877,1243.67,Continuing
42,18,617.92,531.4357,101.02829,1243.67,Continuing
43,138,302.25,455.2988,147.64813,1243.67,Continuing
44,103,562.06,424.25137,105.87787,1243.67,Continuing
45,105,607.72,510.05713,92.067986,1243.67,Continuing
46,228,697.4,458.79474,137.12917,1243.67,Continuing
47,107,625.33,534.4196,123.05724,1243.67,Continuing
48,164,220.66,468.94217,157.00346,1243.67,Continuing
49,115,325.56,469.23734,125.57218,1243.67,Continuing
50,109,750.9,484.32736,103.8178,1243.67,Continuing
51,120,540.19,583.2176,99.02041,1243.67,Continuing
52,139,336.24,470.62924,133.7165,1243.67,Continuing
53,125,608.87,440.1428,127.822754,1243.67,Continuing
54,136,293.6,413.75092,107.28341,1243.67,Continuing
55,169,385.2,417.01917,62.51376,1243.67,Continuing
56,116,452.8,379.80176,130.15231,1243.67,Continuing
57,171,419.51,397.0801,93.82635,1243.67,Continuing
58,123,552.26,397.71823,94.6841,1243.67,Continuing
59,126,660.0,427.01834,85.31043,1243.67,Continuing
60,127,1089.12,487.3223,91.607506,1243.67,Continuing
61,229,731.11,605.7987,156.33755,1243.67,Continuing
62,231,772.94,636.9769,125.086525,1243.67,Continuing
63,111,838.31,385.04144,97.79418,1243.67,Continuing
64,216,696.39,490.25534,176.06685,1243.67,Continuing
65,146,312.65,529.0649,146.4398,1243.67,Continuing
66,196,191.45,461.9263,118.36481,1243.67,Continuing
67,150,348.88,454.50458,125.93624,1243.67,Continuing
68,190,390.2707837,408.3198,85.79358,1243.67,Continuing
69,179,135.2652427,385.824,79.730896,1243.67,Continuing
70,102,545.78,384.32864,98.72049,1243.67,Continuing
71,151,36.88,393.86307,204.33717,1243.67,Continuing
72,213,406.47,372.8403,92.73993,1243.67,Continuing
73,185,311.2965408,388.2629,40.199375,1243.67,Continuing
74,204,240.44,372.10294,91.76041,1243.67,Continuing
75,140,259.11,368.97504,81.48097,1243.67,Continuing
76,219,545.18,346.4496,64.4043,1243.67,Continuing
77,142,280.38,400.48248,71.67613,1243.67,Continuing
78,149,328.45,353.03815,73.64377,1243.67,Continuing
79,189,345.3800939,345.55948,47.729,1243.67,Continuing
80,186,318.1919743,338.39426,71.024315,1243.67,Continuing
81,13,215.37,287.83334,226.43947,1243.67,Continuing
82,202,214.93,332.47906,43.78673,1243.67,Continuing
83,145,291.83,322.7295,76.43252,1243.67,Continuing
84,162,217.94,322.70328,53.62139,1243.67,Continuing
85,166,249.23,319.7048,46.79097,1243.67,Continuing
86,214,451.64,307.26572,67.580505,1243.67,Continuing
87,215,457.13,402.01953,72.88008,1243.67,Continuing
88,187,322.6997586,358.04358,60.582497,1243.67,Continuing
89,11,140.7,266.12155,158.6337,1243.67,Continuing
90,211,382.45,285.2248,60.544018,1243.67,Continuing
91,170,405.26,295.5471,52.554867,1243.67,Continuing
92,155,92.38,289.13333,88.44332,1243.67,Continuing
93,148,328.21,292.17474,36.253044,1243.67,Continuing
94,163,220.57,283.40457,78.01933,1243.67,Continuing
95,188,339.0080085,286.24612,35.88073,1243.67,Continuing
96,184,200.7545831,290.75256,47.200047,1243.67,Continuing
97,167,250.28,272.75174,43.014217,1243.67,Continuing
98,137,293.93,268.98578,53.173332,1243.67,Continuing
99,161,214.21,263.43826,73.47838,1243.67,Continuing
100,141,279.69,264.36926,61.38212,1243.67,Continuing
101,144,286.73,279.51404,38.98249,1243.67,Continuing
102,207,289.72,267.9435,54.57339,1243.67,Continuing
103,212,395.74,269.66513,47.79669,1243.67,Continuing
104,180,151.3841761,274.22723,23.51733,1243.67,Continuing
105,15,411.82,226.51198,169.20024,1243.67,Continuing
106,12,179.53,275.9194,143.05453,1243.67,Continuing
107,210,356.76,254.88246,105.1501,1243.67,Continuing
108,153,47.22,305.1716,118.97001,1243.67,Continuing
109,147,326.54,243.09183,71.45573,1243.67,Continuing
110,98,233.89,233.12033,116.78917,1243.67,Continuing
111,193,733.7295218,243.8518,59.82145,1243.67,Continuing
112,194,745.278685,464.6253,254.71771,1243.67,Continuing
113,183,162.7067112,438.13202,160.01985,1243.67,Continuing
