Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,41.428352,8.644149,1243.67,Continuing
2,2,14.78,106.570045,32.023064,1243.67,Continuing
3,13,215.37,216.09467,70.72886,1243.67,Continuing
4,152,44.1,167.12968,27.520578,1243.67,Continuing
5,16,490.06,553.2186,185.89066,1243.67,Continuing
6,232,824.47,469.93048,81.20828,1243.67,Continuing
7,19,634.35,646.2407,90.42006,1243.67,Continuing
8,20,688.74,607.64685,81.047554,1243.67,Continuing
9,21,725.7933279,657.2061,81.19282,1243.67,Continuing
10,23,788.8326479,672.5482,77.94801,1243.67,Continuing
11,25,804.11,684.3626,78.80223,1243.67,Continuing
12,26,839.28,678.2345,73.90087,1243.67,Continuing
13,27,852.33,715.77075,71.80917,1243.67,Continuing
14,112,904.29,709.5886,69.63906,1243.67,Continuing
15,220,546.79,752.8227,68.632835,1243.67,Continuing
16,226,658.86,729.5325,64.81005,1243.67,Continuing
17,110,770.35,691.4879,61.91201,1243.67,Continuing
18,114,291.41,560.0265,54.172626,1243.67,Continuing
19,224,637.46,489.05463,39.615345,1243.67,Continuing
20,223,636.48,565.8689,44.206467,1243.67,Continuing
21,230,738.1,598.3979,45.24131,1243.67,Continuing
22,228,697.4,608.4542,44.648518,1243.67,Continuing
23,191,398.5758253,547.288,42.301563,1243.67,Continuing
24,192,424.1973941,413.76343,37.660595,1243.67,Continuing
25,185,311.2965408,365.97354,33.289646,1243.67,Continuing
26,189,345.3800939,326.63806,31.880081,1243.67,Continuing
27,182,160.6199195,324.9379,26.4289,1243.67,Continuing
28,116,452.8,251.02415,30.576569,1243.67,Continuing
29,123,552.26,351.33588,33.730946,1243.67,Continuing
30,126,660.0,424.20035,35.192585,1243.67,Continuing
31,229,731.11,460.79724,33.415585,1243.67,Continuing
32,127,1089.12,533.4973,35.230953,1243.67,Continuing
33,231,772.94,612.03046,37.72616,1243.67,Continuing
34,122,543.75,368.76776,27.797132,1243.67,Continuing
35,100,433.78,381.64905,32.971004,1243.67,Continuing
36,22,766.85,387.9137,33.8181,1243.67,Continuing
37,24,800.58,607.5244,38.958076,1243.67,Continuing
38,222,602.48,634.8766,40.011776,1243.67,Continuing
39,227,695.67,639.5227,38.954945,1243.67,Continuing
40,103,562.06,595.8342,35.561337,1243.67,Continuing
41,105,607.72,560.24255,32.49346,1243.67,Continuing
42,104,580.44,597.4723,32.212536,1243.67,Continuing
43,108,659.36,581.34735,32.5728,1243.67,Continuing
44,101,484.36,578.6868,30.224222,1243.67,Continuing
45,113,226.22,527.43274,26.605371,1243.67,Continuing
46,124,554.41,474.20065,39.65976,1243.67,Continuing
47,106,618.72,469.91025,25.719786,1243.67,Continuing
48,111,838.31,430.35788,20.268661,1243.67,Continuing
49,139,336.24,480.634,22.711035,1243.67,Continuing
50,150,348.88,403.9925,19.820763,1243.67,Continuing
51,107,625.33,381.33505,21.63056,1243.67,Continuing
52,146,312.65,422.59045,20.187815,1243.67,Continuing
53,115,325.56,351.64636,17.435623,1243.67,Continuing
54,17,559.01,326.43015,62.50159,1243.67,Continuing
55,18,617.92,501.79333,64.08977,1243.67,Continuing
56,153,47.22,379.24725,49.325165,1243.67,Continuing
57,142,280.38,290.9104,15.257504,1243.67,Continuing
58,145,291.83,296.3442,15.291069,1243.67,Continuing
59,171,419.51,231.03468,13.715139,1243.67,Continuing
60,204,240.44,206.03172,14.252801,1243.67,Continuing
61,216,696.39,233.5771,20.357368,1243.67,Continuing
62,190,390.2707837,275.0446,23.739088,1243.67,Continuing
63,202,214.93,300.4574,16.46655,1243.67,Continuing
64,140,259.11,259.68542,12.97947,1243.67,Continuing
65,166,249.23,213.19255,13.093825,1243.67,Continuing
66,167,250.28,229.96823,13.223195,1243.67,Continuing
67,219,545.18,191.48758,11.815116,1243.67,Continuing
68,164,220.66,215.2789,13.691693,1243.67,Continuing
69,109,750.9,230.1327,20.31013,1243.67,Continuing
70,120,540.19,359.2933,21.7328,1243.67,Continuing
71,169,385.2,332.4162,23.328148,1243.67,Continuing
72,196,191.45,184.77444,9.2213545,1243.67,Continuing
73,197,192.98,180.31216,8.760555,1243.67,Continuing
74,199,201.63,179.35883,8.72271,1243.67,Continuing
75,186,318.1919743,145.8144,8.708844,1243.67,Continuing
76,148,328.21,162.55135,8.999781,1243.67,Continuing
77,214,451.64,132.06688,9.383154,1243.67,Continuing
78,215,457.13,205.83966,10.966319,1243.67,Continuing
79,187,322.6997586,180.45119,13.663793,1243.67,Continuing
80,149,328.45,196.92793,8.697329,1243.67,Continuing
81,188,339.0080085,160.80042,7.4534154,1243.67,Continuing
82,221,561.86,177.32628,13.909672,1243.67,Continuing
83,225,654.34,355.09027,17.996223,1243.67,Continuing
84,177,83.28491341,382.70352,29.531631,1243.67,Continuing
85,161,214.21,324.86664,13.952307,1243.67,Continuing
86,147,326.54,369.99084,53.08096,1243.67,Continuing
87,212,395.74,295.1025,14.149646,1243.67,Continuing
88,184,200.7545831,346.35706,15.3013935,1243.67,Continuing
89,209,325.42,217.87108,9.988464,1243.67,Continuing
90,208,297.95,249.10039,8.670681,1243.67,Continuing
91,162,217.94,226.01192,10.327161,1243.67,Continuing
92,163,220.57,214.48264,9.546903,1243.67,Continuing
93,159,180.26,214.20944,12.8594475,1243.67,Continuing
94,143,283.86,203.77693,9.251419,1243.67,Continuing
95,160,189.12,213.16364,10.562081,1243.67,Continuing
96,125,608.87,209.63295,7.3388977,1243.67,Continuing
97,131,207.38,381.8196,15.560394,1243.67,Continuing
98,130,203.82,282.82175,17.742426,1243.67,Continuing
99,132,212.66,232.11316,15.172039,1243.67,Continuing
100,136,293.6,203.57722,9.689505,1243.67,Continuing
101,155,92.38,176.35907,10.925531,1243.67,Continuing
102,210,356.76,163.11284,8.49851,1243.67,Continuing
103,129,192.74,189.65369,9.985185,1243.67,Continuing
104,176,76.51244504,147.59746,22.940485,1243.67,Continuing
105,121,540.19,159.18929,13.233444,1243.67,Continuing
106,99,374.29,201.92247,17.195818,1243.67,Continuing
107,218,537.77,133.77098,20.309147,1243.67,Continuing
108,138,302.25,134.49619,21.278505,1243.67,Continuing
109,102,545.78,144.44029,23.328556,1243.67,Continuing
110,98,233.89,139.85443,82.0084,1243.67,Continuing
111,15,411.82,198.02824,72.62517,1243.67,Continuing
112,198,195.33,199.35173,66.292366,1243.67,Continuing
113,201,213.5,171.98969,47.933247,1243.67,Continuing
114,151,36.88,133.87117,20.381351,1243.67,Continuing
115,12,179.53,101.25164,86.97109,1243.67,Continuing
116,14,218.67,118.70045,83.65896,1243.67,Continuing
117,133,215.93,117.76871,35.195347,1243.67,Continuing
118,141,279.69,107.41348,5.7123895,1243.67,Continuing
119,144,286.73,148.62729,5.762628,1243.67,Continuing
120,207,289.72,199.5526,6.2866526,1243.67,Continuing
121,179,135.2652427,157.05171,6.125637,1243.67,Continuing
122,205,248.62,289.4709,40.592003,1243.67,Continuing
123,206,268.25,247.36357,35.129944,1243.67,Continuing
124,117,475.46,180.70732,43.81503,1243.67,Continuing
125,118,529.11,471.5908,41.357613,1243.67,Continuing
126,119,535.99,496.31058,37.154457,1243.67,Continuing
127,128,1243.67,516.9803,31.918911,1243.67,Max Conductivity reached
