Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,86.00999,7.6293945e-06,1243.67,Continuing
2,5,24.01,64.03749,33.56245,1243.67,Continuing
3,39,18.25,68.920235,30.976387,1243.67,Continuing
4,95,29.81,59.014664,33.43071,1243.67,Continuing
5,203,226.25,66.75472,30.38935,1243.67,Continuing
6,134,278.51,143.1103,94.56518,1243.67,Continuing
7,193,733.7295218,234.979,81.50832,1243.67,Continuing
8,194,745.278685,597.62054,231.13959,1243.67,Continuing
9,148,328.21,457.9704,284.3732,1243.67,Continuing
10,204,240.44,595.4851,198.8054,1243.67,Continuing
11,109,750.9,482.63104,228.34163,1243.67,Continuing
12,103,562.06,440.318,228.5367,1243.67,Continuing
13,196,191.45,443.38663,208.01262,1243.67,Continuing
14,22,766.85,558.0588,152.06128,1243.67,Continuing
15,183,162.7067112,542.19135,209.41815,1243.67,Continuing
16,24,800.58,663.9772,180.97824,1243.67,Continuing
17,117,475.46,480.1127,247.07857,1243.67,Continuing
18,120,540.19,628.44244,165.29738,1243.67,Continuing
19,105,607.72,464.57715,179.56165,1243.67,Continuing
20,16,490.06,430.5344,191.10226,1243.67,Continuing
21,222,602.48,743.53864,86.94608,1243.67,Continuing
22,101,484.36,675.6292,75.667404,1243.67,Continuing
23,113,226.22,667.3446,76.4093,1243.67,Continuing
24,188,339.0080085,303.73672,208.97717,1243.67,Continuing
25,139,336.24,625.04895,100.007965,1243.67,Continuing
26,224,637.46,448.41818,147.34677,1243.67,Continuing
27,230,738.1,573.24005,116.86246,1243.67,Continuing
28,227,695.67,702.85815,53.48824,1243.67,Continuing
29,100,433.78,436.13098,129.68445,1243.67,Continuing
30,15,411.82,205.63652,210.70305,1243.67,Continuing
31,17,559.01,320.16666,207.59882,1243.67,Continuing
32,11,140.7,289.6994,229.15582,1243.67,Continuing
33,18,617.92,481.78314,135.3288,1243.67,Continuing
34,98,233.89,360.64288,195.703,1243.67,Continuing
35,223,636.48,446.98328,133.59593,1243.67,Continuing
36,192,424.1973941,507.16754,129.94676,1243.67,Continuing
37,138,302.25,332.55746,165.34644,1243.67,Continuing
38,115,325.56,420.79108,119.96326,1243.67,Continuing
39,213,406.47,426.14838,122.19651,1243.67,Continuing
40,124,554.41,525.98914,92.9659,1243.67,Continuing
41,186,318.1919743,316.57834,148.69916,1243.67,Continuing
42,197,192.98,299.46652,153.44374,1243.67,Continuing
43,146,312.65,512.4611,86.12847,1243.67,Continuing
44,219,545.18,485.66516,88.19669,1243.67,Continuing
45,169,385.2,452.58704,96.973366,1243.67,Continuing
46,106,618.72,530.45667,71.658455,1243.67,Continuing
47,228,697.4,466.3114,95.25426,1243.67,Continuing
48,107,625.33,513.5927,83.0698,1243.67,Continuing
49,153,47.22,312.9837,140.04184,1243.67,Continuing
50,125,608.87,420.91812,107.52083,1243.67,Continuing
51,136,293.6,468.71674,82.12114,1243.67,Continuing
52,118,529.11,402.92572,101.59841,1243.67,Continuing
53,119,535.99,467.33783,91.037,1243.67,Continuing
54,104,580.44,569.0487,49.706127,1243.67,Continuing
55,128,1243.67,495.95062,64.28998,1243.67,Max Conductivity reached
