Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,220.56993,3.0517578e-05,1243.67,Continuing
2,2,14.78,144.3763,100.13736,1243.67,Continuing
3,34,8.39,144.84518,99.52265,1243.67,Continuing
4,170,405.26,151.18987,98.12454,1243.67,Continuing
5,22,766.85,226.86266,175.514,1243.67,Continuing
6,12,179.53,408.1747,273.26978,1243.67,Continuing
7,113,226.22,535.6357,247.41335,1243.67,Continuing
8,124,554.41,560.1397,239.36897,1243.67,Continuing
9,7,33.44,326.03186,280.90372,1243.67,Continuing
10,24,800.58,620.61957,231.29764,1243.67,Continuing
11,122,543.75,418.61514,257.11978,1243.67,Continuing
12,111,838.31,440.62274,232.72032,1243.67,Continuing
13,139,336.24,551.259,237.09033,1243.67,Continuing
14,112,904.29,569.62726,197.7576,1243.67,Continuing
15,220,546.79,771.52026,200.05484,1243.67,Continuing
16,103,562.06,525.5719,204.30287,1243.67,Continuing
17,164,220.66,637.27325,184.47134,1243.67,Continuing
18,216,696.39,480.67307,178.77057,1243.67,Continuing
19,226,658.86,677.17505,129.84967,1243.67,Continuing
20,222,602.48,751.7528,97.87062,1243.67,Continuing
21,182,160.6199195,456.6846,123.042725,1243.67,Continuing
22,13,215.37,285.14404,253.72824,1243.67,Continuing
23,125,608.87,436.57623,136.36398,1243.67,Continuing
24,204,240.44,451.50146,139.3507,1243.67,Continuing
25,30,6.44,252.02008,178.79202,1243.67,Continuing
26,100,433.78,594.47675,146.914,1243.67,Continuing
27,179,135.2652427,451.02243,133.1607,1243.67,Continuing
28,11,140.7,230.34674,208.94691,1243.67,Continuing
29,192,424.1973941,398.36688,149.67278,1243.67,Continuing
30,16,490.06,664.98395,77.24773,1243.67,Continuing
31,227,695.67,716.83734,66.29514,1243.67,Continuing
32,19,634.35,557.39716,94.921135,1243.67,Continuing
33,20,688.74,600.8182,83.59805,1243.67,Continuing
34,107,625.33,473.82343,118.6539,1243.67,Continuing
35,106,618.72,471.16437,127.11106,1243.67,Continuing
36,110,770.35,467.5325,124.02346,1243.67,Continuing
37,150,348.88,391.1852,192.93011,1243.67,Continuing
38,114,291.41,547.6992,135.82628,1243.67,Continuing
39,116,452.8,415.2895,157.2629,1243.67,Continuing
40,115,325.56,465.04276,137.03157,1243.67,Continuing
41,104,580.44,586.8847,98.219086,1243.67,Continuing
42,117,475.46,314.01395,157.6904,1243.67,Continuing
43,169,385.2,427.6109,126.28515,1243.67,Continuing
44,21,725.7933279,625.4439,73.72599,1243.67,Continuing
45,191,398.5758253,294.67953,138.10184,1243.67,Continuing
46,98,233.89,141.66971,165.69653,1243.67,Continuing
47,108,659.36,563.22736,88.56418,1243.67,Continuing
48,101,484.36,589.6567,67.14427,1243.67,Continuing
49,23,788.8326479,643.9278,55.36033,1243.67,Continuing
50,25,804.11,667.31866,58.7755,1243.67,Continuing
51,26,839.28,690.8963,52.32918,1243.67,Continuing
52,228,697.4,491.7085,92.50448,1243.67,Continuing
53,223,636.48,567.011,97.04684,1243.67,Continuing
54,27,852.33,715.7035,46.340405,1243.67,Continuing
55,232,824.47,733.38947,43.75207,1243.67,Continuing
56,149,328.45,334.96805,123.66858,1243.67,Continuing
57,120,540.19,547.61005,79.714775,1243.67,Continuing
58,118,529.11,414.85593,98.7256,1243.67,Continuing
59,190,390.2707837,403.06256,106.723145,1243.67,Continuing
60,224,637.46,589.0749,69.19953,1243.67,Continuing
61,183,162.7067112,349.9171,113.69703,1243.67,Continuing
62,142,280.38,387.17676,96.42152,1243.67,Continuing
63,119,535.99,464.83792,100.38226,1243.67,Continuing
64,137,293.93,306.66736,112.27024,1243.67,Continuing
65,230,738.1,614.7224,56.5396,1243.67,Continuing
66,128,1243.67,501.18753,64.32866,1243.67,Max Conductivity reached
