Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,57,28.51,0.16659130356871613,16.689168915899458,1243.67,Continuing
2,48,10.37,24.286529306761977,15.60603407290947,1243.67,Continuing
3,12,179.53,16.99748015130089,10.522968703928035,1243.67,Continuing
4,14,218.67,179.5299701996069,0.04935759690001895,1243.67,Continuing
5,58,31.24,71.63354780331053,68.48535055326101,1243.67,Continuing
6,81,6.31,18.520083669361032,93.96768969962312,1243.67,Continuing
7,133,215.93,19.57026507002326,99.71284292974016,1243.67,Continuing
8,198,195.33,211.69558209884497,69.90863347206852,1243.67,Continuing
9,201,213.5,198.1889047612086,32.79779538314684,1243.67,Continuing
10,15,411.82,199.81907334073543,26.95309421618118,1243.67,Continuing
11,22,766.85,292.7162370221678,105.07594161046511,1243.67,Continuing
12,16,490.06,632.9149370093346,148.95467975503615,1243.67,Continuing
13,23,788.8326479,541.210962606382,136.7195593777792,1243.67,Continuing
14,19,634.35,617.2094808594882,136.5513577595946,1243.67,Continuing
15,20,688.74,623.3492251581986,126.85563841958788,1243.67,Continuing
16,21,725.7933279,638.3497099332737,119.49171037566711,1243.67,Continuing
17,25,804.11,654.3518291944592,114.4265423865988,1243.67,Continuing
18,26,839.28,675.8830542791429,114.41365586068645,1243.67,Continuing
19,27,852.33,696.1805790428052,115.88899099669248,1243.67,Continuing
20,232,824.47,713.6439597298067,116.7954188408164,1243.67,Continuing
21,112,904.29,714.8988576789725,115.34574954354977,1243.67,Continuing
22,220,546.79,733.0853309805357,119.4317524293198,1243.67,Continuing
23,226,658.86,714.4570608870523,124.8597400323844,1243.67,Continuing
24,110,770.35,666.2688444542714,137.14651937531747,1243.67,Continuing
25,24,800.58,628.6011883252659,121.02028046174355,1243.67,Continuing
26,222,602.48,642.0027935533956,123.77945076432486,1243.67,Continuing
27,227,695.67,638.9647219224064,120.90967251372004,1243.67,Continuing
28,114,291.41,616.7429889174566,159.98196191931143,1243.67,Continuing
29,113,226.22,600.1004525577202,149.83252249281455,1243.67,Continuing
30,17,559.01,512.8541787576928,137.0710950207527,1243.67,Continuing
31,18,617.92,521.1455633735587,132.46030014485274,1243.67,Continuing
32,100,433.78,477.9341858307622,150.2265434279069,1243.67,Continuing
33,101,484.36,441.7021090298285,141.64589237234705,1243.67,Continuing
34,139,336.24,413.7545671293546,178.1788741625097,1243.67,Continuing
35,103,562.06,396.36877383633055,146.97421059987792,1243.67,Continuing
36,105,607.72,456.7857197126742,137.61101416019878,1243.67,Continuing
37,104,580.44,418.44202403070625,134.0457501342739,1243.67,Continuing
38,108,659.36,460.8989191785272,131.7159362627249,1243.67,Continuing
39,102,545.78,425.41257780911195,147.58615634977858,1243.67,Continuing
40,116,452.8,409.5510713131242,140.9079359255499,1243.67,Continuing
41,123,552.26,432.11955901995066,133.3812116698147,1243.67,Continuing
42,126,660.0,493.1302664766047,134.40330362969183,1243.67,Continuing
43,127,1089.12,539.2350345297359,135.71595910611927,1243.67,Continuing
44,229,731.11,609.8192413349093,159.1564388209295,1243.67,Continuing
45,231,772.94,622.3646230170066,157.32927569134782,1243.67,Continuing
46,124,554.41,510.2719960648137,160.4990012911192,1243.67,Continuing
47,106,618.72,484.9122963382006,164.76599907330504,1243.67,Continuing
48,122,543.75,476.37303328404187,176.9866868658501,1243.67,Continuing
49,153,47.22,463.60015082339305,156.54277097363664,1243.67,Continuing
50,107,625.33,434.1725961958591,173.21789831619154,1243.67,Continuing
51,115,325.56,466.5973859527826,173.83612553846808,1243.67,Continuing
52,109,750.9,445.38810564450523,176.96924547073127,1243.67,Continuing
53,120,540.19,505.5223341528949,178.30255930967627,1243.67,Continuing
54,138,302.25,497.4554067391805,175.73631340704512,1243.67,Continuing
55,111,838.31,402.4717738741597,186.4790911109809,1243.67,Continuing
56,150,348.88,484.86161247957807,184.30703053290992,1243.67,Continuing
57,142,280.38,429.93233181631285,183.47726881942577,1243.67,Continuing
58,219,545.18,402.20424662269306,177.8191718251447,1243.67,Continuing
59,145,291.83,427.3227054827489,175.83767926737883,1243.67,Continuing
60,169,385.2,405.5222947985412,178.37126217916273,1243.67,Continuing
61,98,233.89,400.1993438421796,166.21087195268822,1243.67,Continuing
62,125,608.87,354.6281178326494,197.59412440451112,1243.67,Continuing
63,182,160.6199195,421.6040265889678,190.32260305923464,1243.67,Continuing
64,136,293.6,350.67467940164624,212.29164447006045,1243.67,Continuing
65,146,312.65,354.2715588051392,185.708801901307,1243.67,Continuing
66,151,36.88,325.99147256197193,182.88572711231888,1243.67,Continuing
67,141,279.69,294.88763933269456,183.8470323790193,1243.67,Continuing
68,144,286.73,293.53812963563496,176.67836359882952,1243.67,Continuing
69,188,339.0080085,292.2751927879258,170.66358630041105,1243.67,Continuing
70,140,259.11,293.9526593702403,174.10575769147158,1243.67,Continuing
71,186,318.1919743,288.640826064242,176.29944997948417,1243.67,Continuing
72,99,374.29,286.3535359487132,160.7300439975456,1243.67,Continuing
73,117,475.46,255.0552004636961,184.15197036527837,1243.67,Continuing
74,118,529.11,327.582760741182,175.034452390181,1243.67,Continuing
75,119,535.99,372.9325105101634,170.79343205250356,1243.67,Continuing
76,128,1243.67,402.01247607453115,167.79564462824834,1243.67,Max Conductivity reached
