Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,45.095375,8.823818,1243.67,Continuing
2,2,14.78,99.070045,30.828987,1243.67,Continuing
3,13,215.37,204.84676,64.35086,1243.67,Continuing
4,152,44.1,167.66428,28.38519,1243.67,Continuing
5,16,490.06,530.9603,181.42635,1243.67,Continuing
6,19,634.35,515.2223,89.07678,1243.67,Continuing
7,20,688.74,505.83954,74.03843,1243.67,Continuing
8,21,725.7933279,554.54596,74.45098,1243.67,Continuing
9,23,788.8326479,642.944,78.287056,1243.67,Continuing
10,25,804.11,638.9956,78.33281,1243.67,Continuing
11,26,839.28,683.1944,76.63089,1243.67,Continuing
12,27,852.33,694.11475,71.33036,1243.67,Continuing
13,232,824.47,663.5525,69.101006,1243.67,Continuing
14,112,904.29,711.8861,70.525665,1243.67,Continuing
15,220,546.79,768.42975,73.12909,1243.67,Continuing
16,226,658.86,713.74176,67.261375,1243.67,Continuing
17,110,770.35,723.5581,65.0873,1243.67,Continuing
18,229,731.11,564.854,54.842644,1243.67,Continuing
19,114,291.41,688.9598,59.56226,1243.67,Continuing
20,116,452.8,489.0689,47.317867,1243.67,Continuing
21,231,772.94,467.02393,43.643764,1243.67,Continuing
22,123,552.26,522.8234,44.809975,1243.67,Continuing
23,126,660.0,571.05206,43.59137,1243.67,Continuing
24,127,1089.12,579.5991,45.009403,1243.67,Continuing
25,122,543.75,560.91296,42.29196,1243.67,Continuing
26,182,160.6199195,530.70636,35.517952,1243.67,Continuing
27,22,766.85,519.1689,54.00874,1243.67,Continuing
28,24,800.58,612.8482,53.127888,1243.67,Continuing
29,222,602.48,683.08636,53.56317,1243.67,Continuing
30,227,695.67,690.80524,49.48888,1243.67,Continuing
31,100,433.78,648.67584,45.34679,1243.67,Continuing
32,104,580.44,548.89307,41.207348,1243.67,Continuing
33,17,559.01,575.6876,60.36887,1243.67,Continuing
34,18,617.92,542.9742,45.381714,1243.67,Continuing
35,113,226.22,555.57806,34.49247,1243.67,Continuing
36,108,659.36,528.12366,32.889668,1243.67,Continuing
37,103,562.06,520.127,33.17338,1243.67,Continuing
38,105,607.72,518.26776,30.95538,1243.67,Continuing
39,101,484.36,552.24835,31.55622,1243.67,Continuing
40,98,233.89,497.29324,68.51763,1243.67,Continuing
41,124,554.41,493.2752,27.808714,1243.67,Continuing
42,106,618.72,456.85245,26.738958,1243.67,Continuing
43,102,545.78,441.6034,40.852104,1243.67,Continuing
44,138,302.25,467.6619,38.863388,1243.67,Continuing
45,153,47.22,427.95956,37.933186,1243.67,Continuing
46,139,336.24,427.2625,22.141426,1243.67,Continuing
47,111,838.31,367.26285,18.153202,1243.67,Continuing
48,115,325.56,406.79556,20.14055,1243.67,Continuing
49,150,348.88,378.27206,17.784876,1243.67,Continuing
50,223,636.48,419.0263,19.653574,1243.67,Continuing
51,224,637.46,544.5973,25.362438,1243.67,Continuing
52,230,738.1,560.2345,24.425467,1243.67,Continuing
53,228,697.4,592.68994,24.169025,1243.67,Continuing
54,146,312.65,380.80637,19.450657,1243.67,Continuing
55,107,625.33,352.5389,19.105616,1243.67,Continuing
56,164,220.66,383.60837,21.998613,1243.67,Continuing
57,142,280.38,337.89096,17.128092,1243.67,Continuing
58,109,750.9,349.01617,16.939955,1243.67,Continuing
59,120,540.19,385.53363,17.585712,1243.67,Continuing
60,145,291.83,354.98587,17.440565,1243.67,Continuing
61,192,424.1973941,374.58755,18.430605,1243.67,Continuing
62,210,356.76,381.40585,19.81061,1243.67,Continuing
63,125,608.87,409.09436,20.824957,1243.67,Continuing
64,169,385.2,408.53137,20.95646,1243.67,Continuing
65,136,293.6,453.30353,28.337244,1243.67,Continuing
66,207,289.72,449.93356,28.256575,1243.67,Continuing
67,179,135.2652427,384.2085,30.434526,1243.67,Continuing
68,156,116.5,306.39597,53.781815,1243.67,Continuing
69,140,259.11,299.68112,20.290867,1243.67,Continuing
70,219,545.18,264.7753,16.01756,1243.67,Continuing
71,141,279.69,250.96596,29.450825,1243.67,Continuing
72,12,179.53,256.26883,161.20578,1243.67,Continuing
73,144,286.73,243.2204,24.237051,1243.67,Continuing
74,196,191.45,243.87213,24.590424,1243.67,Continuing
75,15,411.82,217.71965,38.86355,1243.67,Continuing
76,198,195.33,252.12306,43.26509,1243.67,Continuing
77,201,213.5,220.03638,37.743313,1243.67,Continuing
78,14,218.67,188.56497,74.212425,1243.67,Continuing
79,197,192.98,178.73569,22.352371,1243.67,Continuing
80,199,201.63,185.97672,22.154202,1243.67,Continuing
81,180,151.3841761,170.03047,30.663427,1243.67,Continuing
82,181,155.3457121,169.1685,30.360985,1243.67,Continuing
83,166,249.23,163.62712,28.675932,1243.67,Continuing
84,167,250.28,182.84761,24.498835,1243.67,Continuing
85,205,248.62,189.84074,28.945786,1243.67,Continuing
86,206,268.25,199.341,25.494629,1243.67,Continuing
87,129,192.74,207.30142,18.031525,1243.67,Continuing
88,131,207.38,206.28731,23.460613,1243.67,Continuing
89,121,540.19,213.58362,19.457848,1243.67,Continuing
90,172,542.3,233.48695,16.081347,1243.67,Continuing
91,212,395.74,262.48807,18.011524,1243.67,Continuing
92,178,111.8949727,282.74625,15.754201,1243.67,Continuing
93,204,240.44,298.9491,14.464573,1243.67,Continuing
94,221,561.86,323.02856,12.829669,1243.67,Continuing
95,225,654.34,382.9416,16.748606,1243.67,Continuing
96,216,696.39,412.12036,36.278297,1243.67,Continuing
97,134,278.51,464.1532,15.206057,1243.67,Continuing
98,213,406.47,474.13535,24.00198,1243.67,Continuing
99,188,339.0080085,429.93344,13.119773,1243.67,Continuing
100,168,331.17,334.48032,14.655501,1243.67,Continuing
101,165,233.43,281.0813,20.3603,1243.67,Continuing
102,149,328.45,280.02637,10.983505,1243.67,Continuing
103,132,212.66,234.36623,10.023573,1243.67,Continuing
104,135,281.68,218.74855,21.406235,1243.67,Continuing
105,159,180.26,218.87254,23.474041,1243.67,Continuing
106,191,398.5758253,222.3776,32.524773,1243.67,Continuing
107,185,311.2965408,356.43738,44.081863,1243.67,Continuing
108,189,345.3800939,325.17645,66.70111,1243.67,Continuing
109,171,419.51,318.95737,34.30133,1243.67,Continuing
110,211,382.45,357.99158,32.380623,1243.67,Continuing
111,209,325.42,286.50656,25.357397,1243.67,Continuing
112,186,318.1919743,221.35461,8.429984,1243.67,Continuing
113,214,451.64,229.06287,21.682695,1243.67,Continuing
114,147,326.54,395.8806,44.82409,1243.67,Continuing
115,215,457.13,364.52737,21.08538,1243.67,Continuing
116,160,189.12,233.83794,23.36422,1243.67,Continuing
117,187,322.6997586,203.72012,15.322639,1243.67,Continuing
118,157,118.34,166.5993,25.53053,1243.67,Continuing
119,208,297.95,107.27091,61.196247,1243.67,Continuing
120,202,214.93,119.39045,16.829914,1243.67,Continuing
121,155,92.38,109.57582,24.802172,1243.67,Continuing
122,158,142.23,105.803604,25.67935,1243.67,Continuing
123,148,328.21,108.22231,5.62797,1243.67,Continuing
124,3,16.34,67.8479,49.467888,1243.67,Continuing
125,203,226.25,570.7155,18.901392,1243.67,Continuing
126,161,214.21,226.73695,27.368093,1243.67,Continuing
127,170,405.26,134.07631,36.759274,1243.67,Continuing
128,162,217.94,247.35313,38.955986,1243.67,Continuing
129,163,220.57,268.8853,39.245686,1243.67,Continuing
130,184,200.7545831,114.10746,8.128151,1243.67,Continuing
131,0,12.77,54.144955,39.45159,1243.67,Continuing
132,11,140.7,52.03132,29.671232,1243.67,Continuing
133,8,37.09,60.141228,34.98517,1243.67,Continuing
134,130,203.82,423.9439,10.851269,1243.67,Continuing
135,4,16.94,53.618984,31.56715,1243.67,Continuing
136,6,26.19,50.171772,27.125515,1243.67,Continuing
137,99,374.29,220.26178,10.423537,1243.67,Continuing
138,190,390.2707837,151.95845,8.206011,1243.67,Continuing
139,92,13.55,50.27973,53.986454,1243.67,Continuing
140,34,8.39,44.762367,25.496454,1243.67,Continuing
141,38,12.19,40.44294,23.584743,1243.67,Continuing
142,44,7.09,42.665073,49.331287,1243.67,Continuing
143,5,24.01,38.799145,38.98443,1243.67,Continuing
144,64,11.38,36.68303,33.729877,1243.67,Continuing
145,70,14.99,36.154552,26.86984,1243.67,Continuing
146,81,6.31,32.78854,15.862616,1243.67,Continuing
147,93,17.35,30.845276,14.430984,1243.67,Continuing
148,30,6.44,29.679056,14.139155,1243.67,Continuing
149,9,45.53,29.654417,17.481218,1243.67,Continuing
150,73,17.57,29.445333,18.87022,1243.67,Continuing
151,33,7.72,28.824823,13.063484,1243.67,Continuing
152,95,29.81,27.025286,15.555438,1243.67,Continuing
153,85,7.67,28.266447,13.167216,1243.67,Continuing
154,51,15.85,26.652334,11.975579,1243.67,Continuing
155,84,7.08,25.679869,17.912792,1243.67,Continuing
156,45,7.84,24.184746,10.286479,1243.67,Continuing
157,35,10.32,24.13235,13.989265,1243.67,Continuing
158,86,7.96,24.26145,18.974785,1243.67,Continuing
159,88,9.71,23.22426,12.732502,1243.67,Continuing
160,68,13.99,22.762037,12.76045,1243.67,Continuing
161,40,19.06,24.218191,11.700386,1243.67,Continuing
162,67,13.46,20.725737,11.162239,1243.67,Continuing
163,58,31.24,21.515688,12.604526,1243.67,Continuing
164,36,11.15,21.618372,9.428954,1243.67,Continuing
165,48,10.37,21.229809,10.854583,1243.67,Continuing
166,57,28.51,20.33026,8.1130295,1243.67,Continuing
167,41,19.3,20.556921,10.273456,1243.67,Continuing
168,74,26.55,20.17257,8.395474,1243.67,Continuing
169,1,13.19,21.117859,9.487703,1243.67,Continuing
170,97,86.01,21.269073,22.450172,1243.67,Continuing
171,83,6.73,22.072868,13.434857,1243.67,Continuing
172,75,26.57,21.623215,11.333438,1243.67,Continuing
173,173,2.740952014,22.41193,8.878665,1243.67,Continuing
174,128,1243.67,21.302519,11.962027,1243.67,Max Conductivity reached
