Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,795.19806,169.36981,1243.67,Continuing
2,2,14.78,552.05347,44.585434,1243.67,Continuing
3,13,215.37,711.6785,52.013336,1243.67,Continuing
4,6,26.19,284.1277,42.344883,1243.67,Continuing
5,16,490.06,266.97736,27.362654,1243.67,Continuing
6,19,634.35,454.17273,42.576057,1243.67,Continuing
7,20,688.74,552.8241,46.126926,1243.67,Continuing
8,21,725.7933279,614.07574,46.834747,1243.67,Continuing
9,23,788.8326479,594.1369,42.49197,1243.67,Continuing
10,232,824.47,692.4911,49.2298,1243.67,Continuing
11,25,804.11,712.97186,49.13452,1243.67,Continuing
12,26,839.28,700.0971,47.184517,1243.67,Continuing
13,27,852.33,714.86993,46.268806,1243.67,Continuing
14,220,546.79,724.1567,44.534363,1243.67,Continuing
15,112,904.29,665.12036,43.788425,1243.67,Continuing
16,226,658.86,694.4563,45.098568,1243.67,Continuing
17,110,770.35,646.1407,41.176163,1243.67,Continuing
18,114,291.41,534.26764,32.754078,1243.67,Continuing
19,223,636.48,482.78506,30.171413,1243.67,Continuing
20,224,637.46,534.8163,31.507265,1243.67,Continuing
21,230,738.1,571.6154,33.698383,1243.67,Continuing
22,228,697.4,621.26495,37.142605,1243.67,Continuing
23,205,248.62,572.87085,36.00063,1243.67,Continuing
24,191,398.5758253,507.1773,31.762457,1243.67,Continuing
25,192,424.1973941,482.41147,27.430761,1243.67,Continuing
26,185,311.2965408,412.12244,28.389032,1243.67,Continuing
27,171,419.51,386.9997,20.530918,1243.67,Continuing
28,189,345.3800939,359.5949,26.544867,1243.67,Continuing
29,170,405.26,299.83646,17.882998,1243.67,Continuing
30,211,382.45,384.42752,27.90928,1243.67,Continuing
31,182,160.6199195,314.22406,23.029688,1243.67,Continuing
32,206,268.25,245.89769,21.774427,1243.67,Continuing
33,229,731.11,271.85522,30.23248,1243.67,Continuing
34,116,452.8,489.22885,35.534863,1243.67,Continuing
35,123,552.26,465.46237,33.9091,1243.67,Continuing
36,126,660.0,537.5034,36.0472,1243.67,Continuing
37,127,1089.12,528.95056,32.577503,1243.67,Continuing
38,210,356.76,623.4945,36.051437,1243.67,Continuing
39,231,772.94,610.5625,35.926903,1243.67,Continuing
40,122,543.75,450.6589,28.101976,1243.67,Continuing
41,213,406.47,434.2905,23.917166,1243.67,Continuing
42,100,433.78,360.93518,28.550356,1243.67,Continuing
43,22,766.85,306.38806,27.937025,1243.67,Continuing
44,24,800.58,604.45074,31.096804,1243.67,Continuing
45,222,602.48,631.89984,32.451256,1243.67,Continuing
46,227,695.67,656.11145,34.54846,1243.67,Continuing
47,124,554.41,623.58704,33.593647,1243.67,Continuing
48,104,580.44,581.631,30.651299,1243.67,Continuing
49,108,659.36,546.82776,29.179409,1243.67,Continuing
50,109,750.9,556.6538,26.938587,1243.67,Continuing
51,136,293.6,592.18195,27.79231,1243.67,Continuing
52,103,562.06,544.35126,26.515974,1243.67,Continuing
53,105,607.72,586.0788,28.794071,1243.67,Continuing
54,106,618.72,550.51666,25.877708,1243.67,Continuing
55,101,484.36,548.85645,26.123377,1243.67,Continuing
56,113,226.22,529.54706,25.116415,1243.67,Continuing
57,120,540.19,485.35797,21.978825,1243.67,Continuing
58,125,608.87,430.38275,21.054127,1243.67,Continuing
59,111,838.31,277.99222,18.885967,1243.67,Continuing
60,162,217.94,281.4646,15.007677,1243.67,Continuing
61,207,289.72,244.16888,17.95191,1243.67,Continuing
62,139,336.24,267.42892,24.876335,1243.67,Continuing
63,107,625.33,310.84573,24.671211,1243.67,Continuing
64,150,348.88,404.38617,25.799002,1243.67,Continuing
65,146,312.65,394.10632,25.6953,1243.67,Continuing
66,179,135.2652427,341.71463,19.611336,1243.67,Continuing
67,115,325.56,330.6158,22.988462,1243.67,Continuing
68,17,559.01,280.9931,33.09281,1243.67,Continuing
69,18,617.92,434.17828,37.98474,1243.67,Continuing
70,102,545.78,492.38394,34.367752,1243.67,Continuing
71,153,47.22,488.28018,33.633694,1243.67,Continuing
72,138,302.25,334.8914,27.07923,1243.67,Continuing
73,140,259.11,319.36215,16.141233,1243.67,Continuing
74,202,214.93,251.83165,12.451996,1243.67,Continuing
75,169,385.2,262.67157,12.5176325,1243.67,Continuing
76,142,280.38,268.14606,13.827051,1243.67,Continuing
