Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,95,29.81,7.493253315635001e-06,86.00999810119754,1243.67,Continuing
2,5,24.01,15.29575741563543,63.42988197801169,1243.67,Continuing
3,92,13.55,21.850203631033306,45.16747939387844,1243.67,Continuing
4,133,215.93,0.3562225386883259,47.85631032169526,1243.67,Continuing
5,218,537.77,54.64226299857444,90.27117597076044,1243.67,Continuing
6,147,326.54,556.4899617695627,146.24640577702493,1243.67,Continuing
7,193,733.7295218,348.24577784144026,167.21979057822787,1243.67,Continuing
8,183,162.7067112,741.0581548657756,25.06677828242829,1243.67,Continuing
9,112,904.29,206.62239092737133,265.0188750421029,1243.67,Continuing
10,110,770.35,270.0041200002139,332.4378179499117,1243.67,Continuing
11,115,325.56,633.3386414675033,238.70108595814986,1243.67,Continuing
12,220,546.79,561.4866638852249,244.30173445459928,1243.67,Continuing
13,100,433.78,335.0600050775331,320.6341485083566,1243.67,Continuing
14,226,658.86,570.825763858513,214.71702954170357,1243.67,Continuing
15,16,490.06,514.6586360838292,331.41189820963746,1243.67,Continuing
16,19,634.35,371.91211475343573,296.8490813416822,1243.67,Continuing
17,20,688.74,578.2729709164244,190.00727571711656,1243.67,Continuing
18,21,725.7933279,595.214042479529,182.6876375488991,1243.67,Continuing
19,23,788.8326479,612.6024520239685,177.10817476303382,1243.67,Continuing
20,232,824.47,632.8309671771821,174.36713428190924,1243.67,Continuing
21,25,804.11,652.6236297826895,172.90614884017762,1243.67,Continuing
22,26,839.28,667.571006967652,169.8099026736576,1243.67,Continuing
23,27,852.33,682.9216497516477,167.99358884886905,1243.67,Continuing
24,22,766.85,629.1662517707359,168.4779041034281,1243.67,Continuing
25,24,800.58,643.1496520765508,166.1108861599021,1243.67,Continuing
26,222,602.48,658.5487908049627,164.6479955003001,1243.67,Continuing
27,227,695.67,653.6736544822546,161.01780451015813,1243.67,Continuing
28,113,226.22,641.822388517886,155.70206123515476,1243.67,Continuing
29,139,336.24,616.688304111661,174.58280008204767,1243.67,Continuing
30,101,484.36,545.8339830314183,188.63340075154738,1243.67,Continuing
31,17,559.01,530.1690247053791,182.33011017477418,1243.67,Continuing
32,18,617.92,533.2495782377362,178.13054704103374,1243.67,Continuing
33,106,618.72,526.8245293690381,179.01060045424646,1243.67,Continuing
34,107,625.33,522.0060797021006,175.17932717069993,1243.67,Continuing
35,194,745.278685,501.4113361488785,175.96402061448947,1243.67,Continuing
36,138,302.25,498.8768710213226,173.59940365886533,1243.67,Continuing
37,117,475.46,481.78387285435315,186.4442447311887,1243.67,Continuing
38,118,529.11,482.58742264508464,179.45162035178078,1243.67,Continuing
39,119,535.99,491.68612266377704,174.3332097891063,1243.67,Continuing
40,128,1243.67,498.83168308857944,170.16430355829476,1243.67,Max Conductivity reached
