Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,162,217.94,0.0009772106062161325,220.5700030922077,1243.67,Continuing
2,171,419.51,218.08065347002048,22.70050047821597,1243.67,Continuing
3,170,405.26,169.83993915764825,236.1184984711247,1243.67,Continuing
4,0,12.77,0.0,316.2332344753365,1243.67,Continuing
5,34,8.39,6.657625970178628e-08,311.63287872348945,1243.67,Continuing
6,1,13.19,0.0,278.7588400259523,1243.67,Continuing
7,31,7.2,0.45845212264482554,254.37331266539528,1243.67,Continuing
8,2,14.78,0.0,235.66247989405463,1243.67,Continuing
9,224,637.46,398.8724864651259,108.42550337111878,1243.67,Continuing
10,223,636.48,699.865981342892,67.93688666012481,1243.67,Continuing
11,230,738.1,637.3452013088677,2.6194724459538126,1243.67,Continuing
12,228,697.4,628.6363773470662,60.610991281669435,1243.67,Continuing
13,191,398.5758253,446.43608116633993,171.6234638083841,1243.67,Continuing
14,216,696.39,345.3050457215028,224.64987339833095,1243.67,Continuing
15,111,838.31,557.3270291945446,146.87062760121506,1243.67,Continuing
16,100,433.78,802.2065439064982,76.12162169828838,1243.67,Continuing
17,112,904.29,626.9224014440724,162.87162775407606,1243.67,Continuing
18,16,490.06,800.0684432681708,133.9996211374496,1243.67,Continuing
19,19,634.35,669.8579344256752,158.30580800849677,1243.67,Continuing
20,20,688.74,663.0285400277255,148.38208948915178,1243.67,Continuing
21,21,725.7933279,668.9827406755226,139.0244186886214,1243.67,Continuing
22,232,824.47,679.1765396845843,131.53914400676445,1243.67,Continuing
23,23,788.8326479,700.2045990939083,130.3684515472027,1243.67,Continuing
24,25,804.11,712.0355742779484,125.85854062271365,1243.67,Continuing
25,26,839.28,722.9823213461242,122.21382620445652,1243.67,Continuing
26,27,852.33,735.114520640124,120.37288012441701,1243.67,Continuing
27,220,546.79,739.9014249776037,118.47157611154964,1243.67,Continuing
28,226,658.86,723.734038723361,124.55131406774751,1243.67,Continuing
29,110,770.35,697.74803763476,124.32141760120142,1243.67,Continuing
30,229,731.11,679.223959728258,123.22792256357658,1243.67,Continuing
31,114,291.41,685.4260765393781,120.16601369023097,1243.67,Continuing
32,116,452.8,650.2824570216712,142.21658891331958,1243.67,Continuing
33,123,552.26,634.4875597745853,143.5116595809781,1243.67,Continuing
34,126,660.0,626.8969840069996,140.50983613301077,1243.67,Continuing
35,127,1089.12,628.5380128991561,137.7008618372351,1243.67,Continuing
36,231,772.94,661.2434990454199,161.49501011894543,1243.67,Continuing
37,146,312.65,625.8804704731175,162.01906712353468,1243.67,Continuing
38,150,348.88,593.3112284872554,168.86190244580786,1243.67,Continuing
39,142,280.38,561.2903153947916,170.79121403920863,1243.67,Continuing
40,145,291.83,522.528085020445,172.00375903029274,1243.67,Continuing
41,139,336.24,478.2133348782439,171.8559116890455,1243.67,Continuing
42,140,259.11,440.4147740703072,169.32053850708985,1243.67,Continuing
43,22,766.85,416.6504284643144,174.50793551804833,1243.67,Continuing
44,227,695.67,487.71117676446806,177.37826994201572,1243.67,Continuing
45,24,800.58,518.7688607604591,176.12058130514754,1243.67,Continuing
46,222,602.48,551.6507509275082,178.98252930848744,1243.67,Continuing
47,103,562.06,545.5808661687099,170.59032133043638,1243.67,Continuing
48,105,607.72,548.299734666153,166.01247863815485,1243.67,Continuing
49,164,220.66,496.6349896991917,170.21971780065297,1243.67,Continuing
50,101,484.36,467.7205390957263,165.366541948409,1243.67,Continuing
51,113,226.22,447.41163763590646,164.18495143010276,1243.67,Continuing
52,104,580.44,392.85481932978826,164.60109580762511,1243.67,Continuing
53,108,659.36,421.3746585364607,165.45344538487674,1243.67,Continuing
54,115,325.56,455.2963162770772,169.57938860001332,1243.67,Continuing
55,185,311.2965408,375.64232725036527,215.34354067626674,1243.67,Continuing
56,106,618.72,356.9975937526285,167.69625327125667,1243.67,Continuing
57,122,543.75,443.505657476235,179.51196091361263,1243.67,Continuing
58,166,249.23,464.7873744890869,174.77789570578472,1243.67,Continuing
59,214,451.64,419.24999544628736,174.04404103653496,1243.67,Continuing
60,215,457.13,425.9274308993183,171.55695029959642,1243.67,Continuing
61,219,545.18,425.8957140657333,168.5707590502,1243.67,Continuing
62,167,250.28,444.0626487952436,168.86549130070006,1243.67,Continuing
63,107,625.33,397.7712468506097,167.49961141732487,1243.67,Continuing
64,186,318.1919743,425.91215867613823,170.30467835441095,1243.67,Continuing
65,124,554.41,400.13465502038343,171.93840736170964,1243.67,Continuing
66,187,322.6997586,400.57845556149096,169.46867625434686,1243.67,Continuing
67,189,345.3800939,390.1074011608604,184.39191510282993,1243.67,Continuing
68,17,559.01,384.19047611317364,186.17462505733457,1243.67,Continuing
69,18,617.92,435.0479741346903,177.73366931254836,1243.67,Continuing
70,102,545.78,462.96093387147016,169.53830873183762,1243.67,Continuing
71,153,47.22,475.8208032654927,169.33907405342075,1243.67,Continuing
72,225,654.34,391.2761459536755,173.1089793622195,1243.67,Continuing
73,221,561.86,421.0456784469329,173.87482299205766,1243.67,Continuing
74,149,328.45,402.4395960948823,170.8736392492794,1243.67,Continuing
75,161,214.21,368.5035304539947,171.48952989992947,1243.67,Continuing
76,109,750.9,354.2093884111405,171.67793600134084,1243.67,Continuing
77,148,328.21,426.7295609683324,177.40641943715676,1243.67,Continuing
78,204,240.44,407.7546174475365,175.99844556926007,1243.67,Continuing
79,196,191.45,382.63725291966375,173.58738495583123,1243.67,Continuing
80,197,192.98,358.6214006230339,172.51457530989617,1243.67,Continuing
81,199,201.63,339.3160880521136,171.3083318296221,1243.67,Continuing
82,98,233.89,321.85999434588075,201.68940484022826,1243.67,Continuing
83,147,326.54,323.825696848553,177.59520187130002,1243.67,Continuing
84,120,540.19,324.71138001260715,170.8785890831803,1243.67,Continuing
85,169,385.2,328.5261568962637,170.86661768311944,1243.67,Continuing
86,202,214.93,331.68348046124765,170.27656621956103,1243.67,Continuing
87,210,356.76,313.95087633912226,197.07208743657665,1243.67,Continuing
88,188,339.0080085,306.2842730739758,167.85044505451233,1243.67,Continuing
89,99,374.29,305.04538768102793,170.843894372134,1243.67,Continuing
90,151,36.88,307.7092730284967,179.82589291484675,1243.67,Continuing
91,192,424.1973941,297.7012919190904,190.07387173996253,1243.67,Continuing
92,208,297.95,312.71562385060406,185.08207784253258,1243.67,Continuing
93,209,325.42,299.3076963592848,180.82028451848134,1243.67,Continuing
94,182,160.6199195,270.76026832368825,173.3113577990576,1243.67,Continuing
95,138,302.25,270.6882419435933,173.0219500218856,1243.67,Continuing
96,121,540.19,267.1154902172493,165.35975176259493,1243.67,Continuing
97,177,83.28491341,274.4659011818703,169.68444462312377,1243.67,Continuing
98,125,608.87,250.80339582501438,169.51397325567243,1243.67,Continuing
99,190,390.2707837,258.7649543398411,172.81257766493465,1243.67,Continuing
100,141,279.69,261.757703923025,172.55974138035006,1243.67,Continuing
101,144,286.73,264.09318238787546,170.6107393153705,1243.67,Continuing
102,176,76.51244504,249.6592674703661,176.57431023405724,1243.67,Continuing
103,117,475.46,247.0892922951116,173.51499719103202,1243.67,Continuing
104,118,529.11,283.81364615225766,172.40881977048087,1243.67,Continuing
105,119,535.99,315.28818890479033,172.2683869899762,1243.67,Continuing
106,128,1243.67,339.1120761335146,172.15463769728785,1243.67,Max Conductivity reached
