Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,95,29.81,7.493253315635001e-06,86.00999810119754,1243.67,Continuing
2,5,24.01,15.29575741563543,63.42988197801169,1243.67,Continuing
3,31,7.2,0.004739421930073015,52.224348392610345,1243.67,Continuing
4,12,179.53,13.309892795225979,42.57997701357968,1243.67,Continuing
5,133,215.93,55.143843517143246,83.29207194477841,1243.67,Continuing
6,17,559.01,86.62783970459166,114.68374696263932,1243.67,Continuing
7,8,37.09,0.9890202708658951,317.4145517460067,1243.67,Continuing
8,6,26.19,0.0,313.01937519385046,1243.67,Continuing
9,224,637.46,164.33921523406048,286.12114436623835,1243.67,Continuing
10,54,17.89,93.52751537444485,304.1567660889363,1243.67,Continuing
11,13,215.37,0.7348993641893671,311.5099340184788,1243.67,Continuing
12,2,14.78,-25.279810052775133,286.3578774433204,1243.67,Continuing
13,25,804.11,690.5371024498522,78.86245700630806,1243.67,Continuing
14,16,490.06,179.0946023758974,274.28183756436346,1243.67,Continuing
15,19,634.35,201.68711264711752,274.73943294555943,1243.67,Continuing
16,20,688.74,641.074855212127,96.9447172812847,1243.67,Continuing
17,21,725.7933279,651.4496539508018,91.36965718577318,1243.67,Continuing
18,23,788.8326479,664.2685310993338,88.23664417532119,1243.67,Continuing
19,26,839.28,681.6314371750527,89.86050480068764,1243.67,Continuing
20,27,852.33,700.327637198309,94.8017134701316,1243.67,Continuing
21,232,824.47,716.5764704244077,98.3154643606801,1243.67,Continuing
22,112,904.29,722.374420391784,97.71842346991941,1243.67,Continuing
23,220,546.79,737.8753687348312,103.67608550749652,1243.67,Continuing
24,226,658.86,720.8230713733587,111.14087050952254,1243.67,Continuing
25,110,770.35,713.8867686116068,109.08887804805306,1243.67,Continuing
26,223,636.48,640.8561984035268,125.1041883538229,1243.67,Continuing
27,114,291.41,686.9396589912826,104.27535259330791,1243.67,Continuing
28,230,738.1,631.4723892973534,140.23317239344985,1243.67,Continuing
29,228,697.4,634.3777478518164,140.3398534380643,1243.67,Continuing
30,116,452.8,664.1569035250573,128.89075673248476,1243.67,Continuing
31,123,552.26,651.7958726018956,133.19119015989588,1243.67,Continuing
32,126,660.0,646.4992445501607,131.94740297779558,1243.67,Continuing
33,127,1089.12,647.237811444707,129.31606152675457,1243.67,Continuing
34,229,731.11,667.9179974873723,151.77251359488855,1243.67,Continuing
35,231,772.94,671.03164041324,149.4117546255112,1243.67,Continuing
36,211,382.45,579.9128815139329,171.24690126330412,1243.67,Continuing
37,122,543.75,655.414258722778,148.51381006836596,1243.67,Continuing
38,182,160.6199195,648.3820270374463,147.86442939406268,1243.67,Continuing
39,185,311.2965408,568.7148654577963,183.15028345762744,1243.67,Continuing
40,100,433.78,609.3534024237779,171.47433638448635,1243.67,Continuing
41,117,475.46,600.6923127576092,171.67012273843844,1243.67,Continuing
42,118,529.11,594.2006583078446,170.2053534658034,1243.67,Continuing
43,111,838.31,593.7520457011856,167.42568220619953,1243.67,Continuing
44,22,766.85,599.6005165914557,170.80233858257148,1243.67,Continuing
45,24,800.58,609.0848647272733,170.46781786255562,1243.67,Continuing
46,222,602.48,620.3324462055716,170.74083970128893,1243.67,Continuing
47,227,695.67,619.3493029511774,168.46318367825248,1243.67,Continuing
48,113,226.22,622.6718916586697,166.10841091146042,1243.67,Continuing
49,139,336.24,602.7303175931927,175.07082895617725,1243.67,Continuing
50,119,535.99,593.3033934301998,178.16747166044718,1243.67,Continuing
51,128,1243.67,590.7230861587029,176.1818320138454,1243.67,Max Conductivity reached
