Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,220.56993,3.0517578e-05,1243.67,Continuing
2,2,14.78,144.3763,100.13736,1243.67,Continuing
3,16,490.06,165.6249,91.11553,1243.67,Continuing
4,19,634.35,388.63315,163.78905,1243.67,Continuing
5,20,688.74,535.8215,96.670456,1243.67,Continuing
6,21,725.7933279,611.9763,41.98228,1243.67,Continuing
7,23,788.8326479,634.9025,38.12191,1243.67,Continuing
8,25,804.11,673.04614,39.732567,1243.67,Continuing
9,26,839.28,681.3839,50.48992,1243.67,Continuing
10,27,852.33,699.5634,50.686428,1243.67,Continuing
11,232,824.47,715.2034,45.950245,1243.67,Continuing
12,110,770.35,399.76947,275.1215,1243.67,Continuing
13,112,904.29,650.126,202.4227,1243.67,Continuing
14,220,546.79,805.95044,192.45364,1243.67,Continuing
15,226,658.86,729.2201,152.39053,1243.67,Continuing
16,117,475.46,409.09494,274.70038,1243.67,Continuing
17,182,160.6199195,515.0841,152.10071,1243.67,Continuing
18,137,293.93,421.16428,191.79097,1243.67,Continuing
19,118,529.11,413.6029,123.76359,1243.67,Continuing
20,119,535.99,492.8935,63.1646,1243.67,Continuing
21,128,1243.67,500.53366,61.1556,1243.67,Max Conductivity reached
