Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,475.4599999999994,0.0,1243.67,Continuing
2,118,529.11,367.88457500000135,462.69,1243.67,Continuing
3,109,750.9,441.46995416666573,516.34,1243.67,Continuing
4,154,63.81,631.67727708333,738.13,1243.67,Continuing
5,120,540.19,590.5086583333301,687.0899999999999,1243.67,Continuing
6,136,293.6,586.4802999999981,687.0899999999999,1243.67,Continuing
7,122,543.75,574.5782187499989,687.0899999999999,1243.67,Continuing
8,125,608.87,569.3481937499985,687.0899999999999,1243.67,Continuing
9,103,562.06,549.7913395833318,738.13,1243.67,Continuing
10,150,348.88,592.0797874999982,687.0899999999999,1243.67,Continuing
11,22,766.85,518.2651833333324,738.13,1243.67,Continuing
12,24,800.58,677.8979687500017,417.97,1243.67,Continuing
13,222,602.48,747.1549403571413,260.39,1243.67,Continuing
14,124,554.41,563.7038022916662,719.905,1243.67,Continuing
15,227,695.67,712.162382708333,198.10000000000002,1243.67,Continuing
16,139,336.24,616.1906997321425,417.0400000000001,1243.67,Continuing
17,16,490.06,644.1268769047614,434.83500000000004,1243.67,Continuing
18,101,484.36,639.618232490078,405.4866666666667,1243.67,Continuing
19,164,220.66,506.54102382936435,687.0899999999999,1243.67,Continuing
20,104,580.44,614.6287757936502,281.2655,1243.67,Continuing
21,100,433.78,563.1105042063482,414.65999999999997,1243.67,Continuing
22,224,637.46,574.8989351190468,416.79199999999986,1243.67,Continuing
23,230,738.1,613.1202416666649,402.02,1243.67,Continuing
24,228,697.4,593.1559058333323,402.02,1243.67,Continuing
25,223,636.48,676.9456976190465,183.69000000000005,1243.67,Continuing
26,192,424.1973941,539.1523900000004,517.44,1243.67,Continuing
27,107,625.33,549.1084341170625,401.86,1243.67,Continuing
28,105,607.72,571.6413400396806,253.74,1243.67,Continuing
29,106,618.72,565.2797198611086,266.54,1243.67,Continuing
30,190,390.2707837,468.89572175905954,530.24,1243.67,Continuing
31,113,226.22,510.00593803571303,398.5782333333332,1243.67,Continuing
32,19,634.35,481.0098696726179,504.4509999999999,1243.67,Continuing
33,112,904.29,533.890938357684,408.23649999999986,1243.67,Continuing
34,220,546.79,782.88892095238,414.22999999999996,1243.67,Continuing
35,226,658.86,707.4421443650801,357.9316666666666,1243.67,Continuing
36,110,770.35,552.8602975035351,511.88,1243.67,Continuing
37,20,688.74,582.9620871924603,267.8956249999995,1243.67,Continuing
38,21,725.7933279,606.2651432242056,198.68,1243.67,Continuing
39,23,788.8326479,633.3689322828195,175.2855519333334,1243.67,Continuing
40,25,804.11,663.7189464185067,160.49789916749978,1243.67,Continuing
41,26,839.28,686.0517561305667,152.94757703583343,1243.67,Continuing
42,27,852.33,707.5852049247926,152.1571018565554,1243.67,Continuing
43,232,824.47,725.2849589214638,147.74702946527384,1243.67,Continuing
44,17,559.01,456.8870810765444,753.491,1243.67,Continuing
45,18,617.92,520.5612890240732,520.157025,1243.67,Continuing
46,114,291.41,547.9044998809525,421.47,1243.67,Continuing
47,138,302.25,523.2934286762508,512.7976666666664,1243.67,Continuing
48,137,293.93,486.9574498188212,549.69,1243.67,Continuing
49,13,215.37,425.33556263339386,754.08,1243.67,Continuing
50,182,160.6199195,495.3425781588925,440.8620999999999,1243.67,Continuing
51,108,659.36,573.3848581938465,140.97000000000003,1243.67,Continuing
52,196,191.45,425.3112564684877,590.2800804999999,1243.67,Continuing
53,213,406.47,440.6816631695447,457.29999999999995,1243.67,Continuing
54,8,37.09,344.5677825208344,757.58,1243.67,Continuing
55,119,535.99,467.5876344087968,368.4900805,1243.67,Continuing
56,219,545.18,404.0135732737508,590.2800804999999,1243.67,Continuing
57,169,385.2,440.6862763261664,590.2800804999999,1243.67,Continuing
58,142,280.38,460.02538961166596,476.74,1243.67,Continuing
59,153,47.22,396.9717710243335,554.1099999999999,1243.67,Continuing
60,183,162.7067112,430.66656479073697,384.5600804999999,1243.67,Continuing
61,102,545.78,368.5962768576669,570.6999999999999,1243.67,Continuing
62,111,838.31,382.45641535996106,504.89087499999994,1243.67,Continuing
63,115,325.56,441.8269352727498,612.0899999999999,1243.67,Continuing
64,216,696.39,401.88878419581596,675.6032888,1243.67,Continuing
65,186,318.1919743,411.5225333519282,504.94,1243.67,Continuing
66,191,398.5758253,394.3980962452499,534.6932888,1243.67,Continuing
67,203,226.25,398.30735476670213,533.6832888,1243.67,Continuing
68,171,419.51,392.65878568783313,504.94,1243.67,Continuing
69,214,451.64,379.58984592350066,504.94,1243.67,Continuing
70,215,457.13,422.883893755502,434.4374999999995,1243.67,Continuing
71,184,200.7545831,383.68114670801236,504.94,1243.67,Continuing
72,128,1243.67,500.15450610608235,60.53000000000003,1243.67,Max Conductivity reached
