Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,16.689999999999873,0.0,1243.67,Continuing
2,39,18.25,15.680599999999952,3.9200000000000017,1243.67,Continuing
3,159,180.26,17.014499999999984,5.48,1243.67,Continuing
4,184,200.7545831,124.81082500000008,167.48999999999998,1243.67,Continuing
5,217,271.56,150.1323988947505,187.98458309999998,1243.67,Continuing
6,183,162.7067112,199.71948950750004,254.87,1243.67,Continuing
7,130,203.82,197.4331541669994,253.31,1243.67,Continuing
8,205,248.62,180.99722422799988,254.87,1243.67,Continuing
9,203,226.25,207.04945564999963,253.31,1243.67,Continuing
10,208,297.95,187.42672374250014,254.87,1243.67,Continuing
11,152,44.1,171.75625073674965,285.18,1243.67,Continuing
12,98,233.89,202.2252360647497,285.18,1243.67,Continuing
13,200,207.58,228.67626469349943,279.7,1243.67,Continuing
14,54,17.89,59.06536145774992,285.18,1243.67,Continuing
15,133,215.93,195.61076679950003,254.87,1243.67,Continuing
16,40,19.06,37.0327782357501,203.67599999999953,1243.67,Continuing
17,209,325.42,244.79348389749913,135.2432888,1243.67,Continuing
18,185,311.2965408,283.58035128874855,162.71328880000002,1243.67,Continuing
19,191,398.5758253,244.71201651799996,162.71328880000002,1243.67,Continuing
20,223,636.48,269.72719202749937,235.86911410000002,1243.67,Continuing
21,13,215.37,117.7225968722494,623.71,1243.67,Continuing
22,74,26.55,109.11131183049993,619.79,1243.67,Continuing
23,224,637.46,477.36810696975175,473.77328880000005,1243.67,Continuing
24,16,490.06,466.34477839000124,474.75328880000006,1243.67,Continuing
25,228,697.4,531.8398339090014,474.75328880000006,1243.67,Continuing
26,104,580.44,491.5542321965007,534.6932888,1243.67,Continuing
27,107,625.33,533.8370491427505,534.6932888,1243.67,Continuing
28,115,325.56,571.5328406149986,534.6932888,1243.67,Continuing
29,149,328.45,430.837485992999,534.6932888,1243.67,Continuing
30,172,542.3,383.6230152534996,534.6932888,1243.67,Continuing
31,134,278.51,491.718753243998,534.6932888,1243.67,Continuing
32,192,424.1973941,382.2149625917495,517.14,1243.67,Continuing
33,182,160.6199195,394.9231833059993,474.75328880000006,1243.67,Continuing
34,124,554.41,446.9425415547508,496.6454169,1243.67,Continuing
35,122,543.75,472.6211147557486,476.8400805,1243.67,Continuing
36,120,540.19,490.7131412927497,474.75328880000006,1243.67,Continuing
37,171,419.51,371.7755906802496,473.77328880000005,1243.67,Continuing
38,125,608.87,452.49409663150004,457.20000000000005,1243.67,Continuing
39,146,312.65,399.9367467894992,462.62328880000007,1243.67,Continuing
40,179,135.2652427,393.0432965997493,448.25008049999997,1243.67,Continuing
41,169,385.2,352.7551577779991,473.6047573,1243.67,Continuing
42,210,356.76,312.11952769874955,428.61,1243.67,Continuing
43,213,406.47,323.7781720367497,428.61,1243.67,Continuing
44,138,302.25,309.56293671374965,428.61,1243.67,Continuing
45,142,280.38,365.30198926499855,462.62328880000007,1243.67,Continuing
46,139,336.24,377.9133852362488,409.40000000000003,1243.67,Continuing
47,180,151.3841761,340.4303437697496,407.03475729999997,1243.67,Continuing
48,141,279.69,303.7719000807498,407.03475729999997,1243.67,Continuing
49,144,286.73,283.20997186825093,407.03475729999997,1243.67,Continuing
50,129,192.74,249.33570640280936,407.03475729999997,1243.67,Continuing
51,178,111.8949727,256.1682268725825,407.03475729999997,1243.67,Continuing
52,137,293.93,192.240667706583,430.4050273,1243.67,Continuing
53,165,233.43,228.36934426524994,430.4050273,1243.67,Continuing
54,166,249.23,326.52475754766556,407.03475729999997,1243.67,Continuing
55,207,289.72,231.9556362567494,407.03475729999997,1243.67,Continuing
56,204,240.44,331.2138330832485,390.91582389999996,1243.67,Continuing
57,154,63.81,257.3632304557507,405.05,1243.67,Continuing
58,153,47.22,293.8657658544997,400.18000000000006,1243.67,Continuing
59,102,545.78,222.40227394100035,507.18999999999994,1243.67,Continuing
60,17,559.01,352.53520545575,533.22,1243.67,Continuing
61,18,617.92,472.1078934852509,511.78999999999996,1243.67,Continuing
62,136,293.6,443.5692045800834,401.28999999999996,1243.67,Continuing
63,155,92.38,232.6094260682498,407.03475729999997,1243.67,Continuing
64,15,411.82,226.91494916666636,511.78999999999996,1243.67,Continuing
65,151,36.88,216.27355000000003,498.55999999999995,1243.67,Continuing
66,164,220.66,303.99159421349947,449.91999999999996,1243.67,Continuing
67,117,475.46,290.757727950511,381.6800804999999,1243.67,Continuing
68,118,529.11,401.3919742444998,381.6800804999999,1243.67,Continuing
69,193,733.7295218,228.79790312308265,417.21502730000003,1243.67,Continuing
70,194,745.278685,547.6355263439198,621.8345491,1243.67,Continuing
71,218,537.77,261.12237457845254,686.6745098457142,1243.67,Continuing
72,147,326.54,438.3416778762361,559.3403464266667,1243.67,Continuing
73,148,328.21,377.50197877016666,532.9749387,1243.67,Continuing
74,221,561.86,319.04032668450037,507.41999999999973,1243.67,Continuing
75,176,76.51244504,261.14018653475,524.98,1243.67,Continuing
76,177,83.28491341,188.7547639687669,524.98,1243.67,Continuing
77,121,540.19,259.2854649733003,514.64,1243.67,Continuing
78,99,374.29,395.53834738539246,507.41999999999973,1243.67,Continuing
79,186,318.1919743,398.4621145307665,493.4820078533332,1243.67,Continuing
80,143,283.86,223.98109834347508,521.94,1243.67,Continuing
81,103,562.06,529.9842993808334,416.80000000000007,1243.67,Continuing
82,132,212.66,257.53635210044183,430.4050273,1243.67,Continuing
83,225,654.34,480.46688776560535,381.6,1243.67,Continuing
84,216,696.39,312.7656098146753,476.8400805,1243.67,Continuing
85,190,390.2707837,358.87761655374953,535.7700805,1243.67,Continuing
86,161,214.21,368.5911074470998,516.13,1243.67,Continuing
87,111,838.31,350.1272040951667,535.7700805,1243.67,Continuing
88,114,291.41,544.9241121774995,536.4924999999998,1243.67,Continuing
89,100,433.78,502.7901864577499,546.8999999999999,1243.67,Continuing
90,19,634.35,497.17425669744387,546.8999999999999,1243.67,Continuing
91,112,904.29,542.8537890876545,546.8999999999999,1243.67,Continuing
92,110,770.35,546.2285437106312,612.8799999999999,1243.67,Continuing
93,150,348.88,371.65624006041674,557.93,1243.67,Continuing
94,116,452.8,404.42789375000166,546.8999999999999,1243.67,Continuing
95,22,766.85,557.9817743894996,502.06999999999994,1243.67,Continuing
96,220,546.79,790.20341595238,416.09299999999985,1243.67,Continuing
97,2,14.78,122.47344503843644,549.09,1243.67,Continuing
98,101,484.36,575.3689951384762,443.81,1243.67,Continuing
99,187,322.6997586,361.24411287530927,495.6354169,1243.67,Continuing
100,113,226.22,525.4592209452491,444.79,1243.67,Continuing
101,24,800.58,683.8091800000017,396.08991666666657,1243.67,Continuing
102,109,750.9,509.25219958075,411.24,1243.67,Continuing
103,106,618.72,510.8298147249986,544.13,1243.67,Continuing
104,226,658.86,694.0864131547626,379.9611249999998,1243.67,Continuing
105,168,331.17,234.54348226239966,445.39,1243.67,Continuing
106,230,738.1,616.3046816601656,378.79499999999996,1243.67,Continuing
107,105,607.72,556.9053221122123,336.95716666666635,1243.67,Continuing
108,156,116.5,277.5607804841741,445.39,1243.67,Continuing
109,181,155.3457121,230.70895763616565,390.91582389999996,1243.67,Continuing
110,12,179.53,218.07796250000058,395.13,1243.67,Continuing
111,6,26.19,155.83363750000038,395.13,1243.67,Continuing
112,14,218.67,157.31829999999968,395.13,1243.67,Continuing
113,7,33.44,108.9179627937832,399.05,1243.67,Continuing
114,119,535.99,479.007061616963,326.46799999999996,1243.67,Continuing
115,212,395.74,300.77898273472533,359.93000000000006,1243.67,Continuing
116,222,602.48,752.7818333928562,260.39,1243.67,Continuing
117,198,195.33,228.03401478352515,364.6,1243.67,Continuing
118,211,382.45,243.63300048174983,331.8173941,1243.67,Continuing
119,175,52.47346448,116.1590005532,374.94,1243.67,Continuing
120,196,191.45,339.12232294622686,388.0124999999972,1243.67,Continuing
121,188,339.0080085,345.75749894884524,350.84999999999997,1243.67,Continuing
122,140,259.11,310.2448668571781,348.74000000000007,1243.67,Continuing
123,20,688.74,582.232155119047,253.10924999999946,1243.67,Continuing
124,123,552.26,402.9030951190483,327.31,1243.67,Continuing
125,170,405.26,300.38738224691576,307.92764546499996,1243.67,Continuing
126,135,281.68,255.385448121166,307.6150273,1243.67,Continuing
127,126,660.0,438.84214526785735,260.84999999999997,1243.67,Continuing
128,127,1089.12,494.8183332557723,246.73133333333317,1243.67,Continuing
129,229,731.11,609.776541397006,450.716,1243.67,Continuing
130,231,772.94,630.0722728405276,362.4225761904757,1243.67,Continuing
131,214,451.64,295.7595191815005,339.43541690000006,1243.67,Continuing
132,219,545.18,355.101600843501,338.34000000000003,1243.67,Continuing
133,201,213.5,208.8278191004591,348.01,1243.67,Continuing
134,227,695.67,708.4413797619048,198.10000000000002,1243.67,Continuing
135,108,659.36,566.5433107473349,242.99709957499937,1243.67,Continuing
136,162,217.94,338.0859285097828,288.9321514,1243.67,Continuing
137,202,214.93,321.0987442796665,289.03762838499995,1243.67,Continuing
138,145,291.83,330.9551667122507,264.79999999999995,1243.67,Continuing
139,21,725.7933279,609.9088895337298,198.68,1243.67,Continuing
140,23,788.8326479,636.0301469095415,187.99720806166658,1243.67,Continuing
141,167,250.28,285.61940576091575,260.19000000000005,1243.67,Continuing
142,215,457.13,390.11978328000134,237.43000000000004,1243.67,Continuing
143,157,118.34,191.11656475474973,274.0442445149997,1243.67,Continuing
144,206,268.25,279.95797374674913,288.9321514,1243.67,Continuing
145,25,804.11,665.1195259784877,178.23081966791653,1243.67,Continuing
146,26,839.28,689.813504179526,148.99055029999988,1243.67,Continuing
147,27,852.33,711.047433354188,140.9019388146994,1243.67,Continuing
148,160,189.12,218.04844149868313,272.77537500000005,1243.67,Continuing
149,232,824.47,730.8542754549098,134.07828271433323,1243.67,Continuing
150,189,345.3800939,329.4648177417505,201.57,1243.67,Continuing
151,163,220.57,255.16080260515065,188.53000000000006,1243.67,Continuing
152,131,207.38,169.60062596466628,201.22000000000003,1243.67,Continuing
153,158,142.23,145.12527869524945,189.3,1243.67,Continuing
154,8,37.09,68.86136958333297,204.6509999999993,1243.67,Continuing
155,195,179.12,154.59839228444167,197.01,1243.67,Continuing
156,1,13.19,64.2658220636334,203.16,1243.67,Continuing
157,38,12.19,51.2040434704583,202.18,1243.67,Continuing
158,11,140.7,67.12684374999972,200.6695,1243.67,Continuing
159,90,11.47,54.51766504965002,199.24,1243.67,Continuing
160,174,41.89833748,98.828948004898,189.33,1243.67,Continuing
161,31,7.2,31.686606896400043,197.6457499999998,1243.67,Continuing
162,30,6.44,49.60939416666656,195.2601666666667,1243.67,Continuing
163,58,31.24,35.21862916666662,196.11,1243.67,Continuing
164,10,45.97,49.382575000000045,196.31,1243.67,Continuing
165,95,29.81,42.85643711443328,184.7572333333333,1243.67,Continuing
166,197,192.98,218.1734322346657,147.55800850000006,1243.67,Continuing
167,128,1243.67,504.73066989188476,60.53000000000003,1243.67,Max Conductivity reached
