Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,732.89825,168.24672,1243.67,Continuing
2,2,14.78,554.10516,44.961937,1243.67,Continuing
3,13,215.37,714.31415,53.01318,1243.67,Continuing
4,6,26.19,262.24268,43.384186,1243.67,Continuing
5,232,824.47,258.88403,27.01477,1243.67,Continuing
6,16,490.06,798.4192,75.08183,1243.67,Continuing
7,19,634.35,608.9559,45.96542,1243.67,Continuing
8,20,688.74,620.62415,46.674168,1243.67,Continuing
9,21,725.7933279,678.2673,48.357536,1243.67,Continuing
10,23,788.8326479,642.0458,43.803352,1243.67,Continuing
11,25,804.11,694.02936,46.854507,1243.67,Continuing
12,26,839.28,703.12396,45.338375,1243.67,Continuing
13,27,852.33,726.68744,46.855255,1243.67,Continuing
14,112,904.29,673.8795,45.11438,1243.67,Continuing
15,220,546.79,725.3408,43.442085,1243.67,Continuing
16,226,658.86,691.4999,41.093536,1243.67,Continuing
17,110,770.35,648.7422,38.266,1243.67,Continuing
18,114,291.41,564.8494,33.00808,1243.67,Continuing
19,211,382.45,450.7217,33.906006,1243.67,Continuing
20,223,636.48,459.85153,26.877443,1243.67,Continuing
21,224,637.46,523.1862,29.19591,1243.67,Continuing
22,230,738.1,532.2877,28.771532,1243.67,Continuing
23,228,697.4,609.2598,33.648495,1243.67,Continuing
24,192,424.1973941,491.67697,26.415874,1243.67,Continuing
25,191,398.5758253,468.7209,24.690666,1243.67,Continuing
26,185,311.2965408,427.429,22.381819,1243.67,Continuing
27,182,160.6199195,356.80325,28.383326,1243.67,Continuing
28,189,345.3800939,365.3613,19.610327,1243.67,Continuing
29,11,140.7,181.49263,54.82492,1243.67,Continuing
30,116,452.8,306.16837,31.858305,1243.67,Continuing
31,123,552.26,349.6522,29.74706,1243.67,Continuing
32,231,772.94,405.1614,31.982279,1243.67,Continuing
33,126,660.0,514.0253,34.790863,1243.67,Continuing
34,127,1089.12,517.7103,32.400917,1243.67,Continuing
35,229,731.11,639.0692,39.469482,1243.67,Continuing
36,100,433.78,575.6404,37.590725,1243.67,Continuing
37,22,766.85,468.29724,35.228367,1243.67,Continuing
38,24,800.58,628.46265,38.23964,1243.67,Continuing
39,227,695.67,642.1344,37.458004,1243.67,Continuing
40,222,602.48,659.797,38.869045,1243.67,Continuing
41,17,559.01,471.8627,72.02867,1243.67,Continuing
42,18,617.92,541.86615,37.75596,1243.67,Continuing
43,103,562.06,603.5875,33.444138,1243.67,Continuing
44,105,607.72,614.4793,32.586155,1243.67,Continuing
45,104,580.44,560.0683,28.545427,1243.67,Continuing
46,108,659.36,578.9238,29.919107,1243.67,Continuing
47,124,554.41,592.13354,30.336578,1243.67,Continuing
48,101,484.36,555.08124,28.373753,1243.67,Continuing
49,113,226.22,554.19617,27.963154,1243.67,Continuing
50,153,47.22,491.0837,30.742899,1243.67,Continuing
51,102,545.78,339.4324,51.668392,1243.67,Continuing
52,213,406.47,467.86755,24.470667,1243.67,Continuing
53,111,838.31,456.35843,25.648867,1243.67,Continuing
54,139,336.24,499.596,26.325804,1243.67,Continuing
55,150,348.88,445.0677,24.149164,1243.67,Continuing
56,138,302.25,338.89716,48.96833,1243.67,Continuing
57,164,220.66,432.22803,25.9393,1243.67,Continuing
58,205,248.62,403.1075,24.164694,1243.67,Continuing
59,171,419.51,420.84467,20.103403,1243.67,Continuing
60,106,618.72,375.5283,21.944214,1243.67,Continuing
61,122,543.75,437.92413,23.384544,1243.67,Continuing
62,146,312.65,390.2596,21.091743,1243.67,Continuing
63,109,750.9,393.41937,19.92474,1243.67,Continuing
64,107,625.33,422.01416,20.483099,1243.67,Continuing
65,120,540.19,465.30814,22.680256,1243.67,Continuing
66,125,608.87,461.52594,22.496813,1243.67,Continuing
67,136,293.6,551.37994,27.635918,1243.67,Continuing
68,179,135.2652427,476.86694,22.292183,1243.67,Continuing
69,152,44.1,180.34146,62.001194,1243.67,Continuing
70,115,325.56,333.23865,19.958046,1243.67,Continuing
71,207,289.72,367.81757,16.79977,1243.67,Continuing
72,216,696.39,289.357,40.920097,1243.67,Continuing
73,214,451.64,411.52194,25.405495,1243.67,Continuing
74,215,457.13,402.96695,23.571764,1243.67,Continuing
75,169,385.2,342.53293,16.49141,1243.67,Continuing
76,142,280.38,339.1302,18.214106,1243.67,Continuing
77,141,279.69,330.70963,15.132356,1243.67,Continuing
78,166,249.23,351.9172,17.545956,1243.67,Continuing
79,161,214.21,336.1311,18.457563,1243.67,Continuing
80,144,286.73,323.0314,14.303462,1243.67,Continuing
81,206,268.25,268.57843,14.577231,1243.67,Continuing
82,145,291.83,292.01428,14.864527,1243.67,Continuing
83,140,259.11,285.23895,13.996748,1243.67,Continuing
84,180,151.3841761,277.97238,12.384252,1243.67,Continuing
85,167,250.28,260.0744,12.680617,1243.67,Continuing
86,202,214.93,251.50757,12.197309,1243.67,Continuing
87,38,12.19,74.89497,55.296036,1243.67,Continuing
88,219,545.18,231.44693,11.504609,1243.67,Continuing
89,204,240.44,228.52243,10.915528,1243.67,Continuing
90,196,191.45,255.18712,10.445588,1243.67,Continuing
91,197,192.98,237.43887,10.283668,1243.67,Continuing
92,199,201.63,239.97346,10.4577265,1243.67,Continuing
93,162,217.94,212.89316,12.45019,1243.67,Continuing
