Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,16.689999999999873,0.0,1243.67,Continuing
2,39,18.25,15.680599999999952,3.9200000000000017,1243.67,Continuing
3,159,180.26,17.014499999999984,5.48,1243.67,Continuing
4,184,200.7545831,124.81082500000008,167.48999999999998,1243.67,Continuing
5,137,293.93,166.4117196837507,184.0645831,1243.67,Continuing
6,183,162.7067112,245.03108641574883,275.68,1243.67,Continuing
7,211,382.45,212.72869374449917,277.24,1243.67,Continuing
8,8,37.09,237.6867172494989,369.68,1243.67,Continuing
9,217,271.56,244.17559706299846,364.2,1243.67,Continuing
10,208,297.95,214.8015032529993,365.76,1243.67,Continuing
11,228,697.4,240.61465840024906,365.76,1243.67,Continuing
12,13,215.37,367.91616145774833,684.63,1243.67,Continuing
13,171,419.51,373.4519929227487,679.15,1243.67,Continuing
14,110,770.35,374.3823869057484,679.15,1243.67,Continuing
15,114,291.41,480.5877856362512,752.1,1243.67,Continuing
16,22,766.85,299.9617583027499,753.66,1243.67,Continuing
17,17,559.01,384.6919851315007,754.08,1243.67,Continuing
18,15,411.82,464.02570088600083,750.16,1243.67,Continuing
19,2,14.78,159.61524166199936,754.08,1243.67,Continuing
20,166,249.23,384.65401920399995,748.6,1243.67,Continuing
21,9,45.53,117.15265888999919,754.08,1243.67,Continuing
22,113,226.22,586.0995966032522,607.6432888,1243.67,Continuing
23,112,904.29,616.5610928487534,571.497810495,1243.67,Continuing
24,220,546.79,803.7967213497489,678.0699999999999,1243.67,Continuing
25,139,336.24,373.4744363701674,607.6432888,1243.67,Continuing
26,192,424.1973941,467.21059556691694,586.59,1243.67,Continuing
27,24,800.58,638.0130495397531,540.63,1243.67,Continuing
28,100,433.78,550.3553750025245,574.36,1243.67,Continuing
29,216,696.39,410.94126786527437,620.32,1243.67,Continuing
30,164,220.66,503.8759059271683,620.32,1243.67,Continuing
31,111,838.31,465.4826982360841,579.9200000000001,1243.67,Continuing
32,150,348.88,415.5198789403333,658.05,1243.67,Continuing
33,140,259.11,341.9122035224999,658.05,1243.67,Continuing
34,151,36.88,400.31743566350104,622.9399999999999,1243.67,Continuing
35,103,562.06,490.0082908724165,574.638,1243.67,Continuing
36,122,543.75,301.93875997250035,607.6432888,1243.67,Continuing
37,104,580.44,447.6316734079999,544.13,1243.67,Continuing
38,115,325.56,353.735217237084,612.0899999999999,1243.67,Continuing
39,146,312.65,345.61160866500023,612.0899999999999,1243.67,Continuing
40,18,617.92,509.4998007405018,547.185270845,1243.67,Continuing
41,105,607.72,536.9188787499988,563.1166666666667,1243.67,Continuing
42,102,545.78,468.47850152348866,581.04,1243.67,Continuing
43,101,484.36,504.7407693185842,544.13,1243.67,Continuing
44,106,618.72,403.48742289874934,544.13,1243.67,Continuing
45,120,540.19,454.1252101063331,544.13,1243.67,Continuing
46,98,233.89,305.94658666666845,551.5849999999999,1243.67,Continuing
47,125,608.87,442.7500001764997,517.14,1243.67,Continuing
48,213,406.47,460.81895515516607,501.59949999999986,1243.67,Continuing
49,182,160.6199195,315.9106163617484,533.7337888,1243.67,Continuing
50,203,226.25,366.21859764774985,533.6832888,1243.67,Continuing
51,168,331.17,274.52067947074903,659.51,1243.67,Continuing
52,154,63.81,180.19437395774978,592.18,1243.67,Continuing
53,169,385.2,375.2221612334992,534.6932888,1243.67,Continuing
54,221,561.86,354.05979064842154,516.13,1243.67,Continuing
55,202,214.93,329.7584128602484,516.13,1243.67,Continuing
56,177,83.28491341,193.4702645774997,549.09,1243.67,Continuing
57,147,326.54,315.0522764890165,516.13,1243.67,Continuing
58,107,625.33,420.43627501152434,497.6701460549999,1243.67,Continuing
59,156,116.5,322.5411165365486,516.13,1243.67,Continuing
60,130,203.82,404.7107931338742,508.83000000000004,1243.67,Continuing
61,205,248.62,438.9900078547499,580.9,1243.67,Continuing
62,223,636.48,498.3952168819282,511.734,1243.67,Continuing
63,16,490.06,718.467078392857,475.9209999999997,1243.67,Continuing
64,210,356.76,350.94388744427465,519.98,1243.67,Continuing
65,226,658.86,706.1263754089526,414.22999999999996,1243.67,Continuing
66,161,214.21,285.9035097660746,502.22,1243.67,Continuing
67,190,390.2707837,281.6535905132735,516.13,1243.67,Continuing
68,116,452.8,383.23447092970434,478.94,1243.67,Continuing
69,225,654.34,450.3373668005568,445.36,1243.67,Continuing
70,99,374.29,260.7125515535835,525.58508659,1243.67,Continuing
71,206,268.25,321.8315110722488,471.17999999999995,1243.67,Continuing
72,136,293.6,428.8553926808334,438.46000000000004,1243.67,Continuing
73,124,554.41,467.01990600641716,415.82000000000005,1243.67,Continuing
74,155,92.38,281.67962583733333,448.25008049999997,1243.67,Continuing
75,218,537.77,239.4809507212913,476.6594999999998,1243.67,Continuing
76,187,322.6997586,341.1408781654913,495.6354169,1243.67,Continuing
77,121,540.19,334.0878631721576,482.81439999999964,1243.67,Continuing
78,185,311.2965408,371.7595733921662,495.68591689999994,1243.67,Continuing
79,176,76.51244504,208.4930263065249,503.31000000000006,1243.67,Continuing
80,224,637.46,559.5307775150012,438.28999999999996,1243.67,Continuing
81,129,192.74,305.88274674602496,515.7585,1243.67,Continuing
82,143,283.86,229.57257793102497,473.96,1243.67,Continuing
83,179,135.2652427,250.6798074000831,516.49,1243.67,Continuing
84,153,47.22,474.73467780383385,387.07900000000006,1243.67,Continuing
85,138,302.25,501.34445805774993,399.11,1243.67,Continuing
86,222,602.48,748.8415816666665,310.52000000000004,1243.67,Continuing
87,132,212.66,216.75703797248366,423.69000000000005,1243.67,Continuing
88,230,738.1,610.2819980810106,325.29499999999996,1243.67,Continuing
89,12,179.53,191.91370317964993,399.05,1243.67,Continuing
90,214,451.64,283.21110186660104,482.17999999999995,1243.67,Continuing
91,11,140.7,172.71705221338343,399.05,1243.67,Continuing
92,109,750.9,533.7831177584172,313.20000000000005,1243.67,Continuing
93,19,634.35,574.6145198809514,295.06333333333333,1243.67,Continuing
94,14,218.67,175.32157185057437,395.13,1243.67,Continuing
95,198,195.33,237.13659324010032,374.94,1243.67,Continuing
96,219,545.18,346.8179716394163,394.4088104949992,1243.67,Continuing
97,142,280.38,367.97458492199877,382.4732888,1243.67,Continuing
98,188,339.0080085,324.94343157524895,360.80766444000005,1243.67,Continuing
99,133,215.93,131.9701289932154,395.13,1243.67,Continuing
100,165,233.43,228.92879505696695,447.81000000000006,1243.67,Continuing
101,20,688.74,586.1026649999997,280.29,1243.67,Continuing
102,193,733.7295218,238.18962643171292,409.91475729999996,1243.67,Continuing
103,194,745.278685,549.9151323330024,573.1096023,1243.67,Continuing
104,178,111.8949727,299.8615934556329,623.0041034000001,1243.67,Continuing
105,180,151.3841761,308.14485437811584,628.8025442306665,1243.67,Continuing
106,204,240.44,419.1516735376658,593.8945089,1243.67,Continuing
107,117,475.46,278.6451933287199,589.3133408306666,1243.67,Continuing
108,148,328.21,402.50800944774966,524.5741034,1243.67,Continuing
109,186,318.1919743,395.3065696910712,386.3404999999987,1243.67,Continuing
110,141,279.69,257.1866185692489,409.91475729999996,1243.67,Continuing
111,149,328.45,318.26224940985094,394.60177056999987,1243.67,Continuing
112,209,325.42,316.4332277516077,347.45000000000005,1243.67,Continuing
113,118,529.11,407.54203155466666,314.8400805,1243.67,Continuing
114,119,535.99,471.63833509542746,366.40328880000004,1243.67,Continuing
115,207,289.72,230.80204721164253,382.73688229999954,1243.67,Continuing
116,195,179.12,143.91570938717504,374.94,1243.67,Continuing
117,175,52.47346448,126.64640075285006,374.94,1243.67,Continuing
118,212,395.74,306.8180745000002,359.93000000000006,1243.67,Continuing
119,170,405.26,305.7299792620824,312.3024214,1243.67,Continuing
120,135,281.68,221.32969542816613,327.13,1243.67,Continuing
121,196,191.45,311.1552873635,299.75000000000006,1243.67,Continuing
122,227,695.67,715.2186569444451,198.10000000000002,1243.67,Continuing
123,162,217.94,342.20578444816596,272.813218,1243.67,Continuing
124,21,725.7933279,609.9366141666652,198.68,1243.67,Continuing
125,123,552.26,392.61551450113143,252.41149999999988,1243.67,Continuing
126,126,660.0,431.9064455725594,260.84999999999997,1243.67,Continuing
127,127,1089.12,488.1501376244586,263.33376190476156,1243.67,Continuing
128,229,731.11,611.4911190413055,438.765570833333,1243.67,Continuing
129,231,772.94,630.0079083899437,375.42324999999994,1243.67,Continuing
130,108,659.36,567.2189872430016,308.54290128499997,1243.67,Continuing
131,145,291.83,320.57888841808415,264.79999999999995,1243.67,Continuing
132,215,457.13,388.15882536550146,237.43000000000004,1243.67,Continuing
133,167,250.28,285.55771317449955,262.935,1243.67,Continuing
134,157,118.34,184.98546830237476,273.7707837,1243.67,Continuing
135,163,220.57,258.8125791155173,255.08582390000004,1243.67,Continuing
136,23,788.8326479,636.5018472840268,150.97999728333332,1243.67,Continuing
137,25,804.11,666.1373323664269,159.8090861149999,1243.67,Continuing
138,26,839.28,688.0759449566851,156.00271986828557,1243.67,Continuing
139,27,852.33,709.4426120324498,137.76160624658326,1243.67,Continuing
140,232,824.47,726.8796213492265,132.56081190562873,1243.67,Continuing
141,191,398.5758253,373.0512073574996,205.26199999999994,1243.67,Continuing
142,144,286.73,271.6822210352505,249.9347573,1243.67,Continuing
143,201,213.5,210.64816978352596,232.7,1243.67,Continuing
144,172,542.3,251.2905349000831,203.74276580000003,1243.67,Continuing
145,134,278.51,239.756970614249,397.45675729999977,1243.67,Continuing
146,181,155.3457121,201.86584360533251,238.8866076,1243.67,Continuing
147,160,189.12,216.56209219308312,227.52487499999768,1243.67,Continuing
148,189,345.3800939,326.43152054791716,180.9700340349998,1243.67,Continuing
149,197,192.98,237.08140613163243,199.09424451499976,1243.67,Continuing
150,152,44.1,129.32958887919983,217.2,1243.67,Continuing
151,131,207.38,164.7052872786663,201.22000000000003,1243.67,Continuing
152,6,26.19,152.60145074453305,201.98,1243.67,Continuing
153,200,207.58,111.21092005565832,208.09699999999995,1243.67,Continuing
154,38,12.19,99.72182375865822,202.6,1243.67,Continuing
155,5,24.01,82.01096458333299,205.89999999999998,1243.67,Continuing
156,1,13.19,71.90936745114995,203.8769999999999,1243.67,Continuing
157,54,17.89,56.125766340899965,203.18,1243.67,Continuing
158,158,142.23,138.65540726287435,189.3,1243.67,Continuing
159,58,31.24,68.56805482239979,196.9055,1243.67,Continuing
160,174,41.89833748,103.6967947691586,179.05,1243.67,Continuing
161,74,26.55,50.46050499999994,195.39000000000001,1243.67,Continuing
162,30,6.44,44.58694958333334,190.95446666666652,1243.67,Continuing
163,95,29.81,44.36652296849999,183.13666666666668,1243.67,Continuing
164,10,45.97,49.569252093700044,191.36,1243.67,Continuing
165,128,1243.67,499.4571613776303,60.53000000000003,1243.67,Max Conductivity reached
