Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,16.689997,1.9073486e-06,1243.67,Continuing
2,5,24.01,15.121556,1.9200387,1243.67,Continuing
3,6,26.19,21.308008,3.925984,1243.67,Continuing
4,30,6.44,21.43919,3.6981509,1243.67,Continuing
5,81,6.31,20.222317,8.300585,1243.67,Continuing
6,33,7.72,20.977415,5.892023,1243.67,Continuing
7,88,9.71,16.595135,7.584555,1243.67,Continuing
8,152,44.1,21.5566,5.1842213,1243.67,Continuing
9,192,424.1973941,32.3076,11.994945,1243.67,Continuing
10,211,382.45,278.61716,191.36694,1243.67,Continuing
11,209,325.42,174.24876,181.88829,1243.67,Continuing
12,59,34.35,282.93033,156.09552,1243.67,Continuing
13,214,451.64,292.32025,154.81136,1243.67,Continuing
14,215,457.13,387.57144,129.7589,1243.67,Continuing
15,221,561.86,249.95354,151.52899,1243.67,Continuing
16,225,654.34,422.91522,169.70923,1243.67,Continuing
17,99,374.29,254.19252,206.81406,1243.67,Continuing
18,156,116.5,355.2555,175.11278,1243.67,Continuing
19,17,559.01,579.4208,82.091064,1243.67,Continuing
20,216,696.39,435.33362,107.564705,1243.67,Continuing
21,190,390.2707837,504.50046,143.39485,1243.67,Continuing
22,16,490.06,558.3933,94.89798,1243.67,Continuing
23,147,326.54,504.56464,102.26909,1243.67,Continuing
24,111,838.31,595.59436,65.108284,1243.67,Continuing
25,100,433.78,645.1376,137.95895,1243.67,Continuing
26,112,904.29,616.1462,106.08618,1243.67,Continuing
27,220,546.79,815.74243,133.22539,1243.67,Continuing
28,226,658.86,728.91583,156.28278,1243.67,Continuing
29,113,226.22,524.83826,127.29293,1243.67,Continuing
30,114,291.41,433.73492,157.81978,1243.67,Continuing
31,164,220.66,676.04486,73.67361,1243.67,Continuing
32,19,634.35,540.64557,89.2197,1243.67,Continuing
33,20,688.74,582.3322,89.96485,1243.67,Continuing
34,22,766.85,522.1365,116.24499,1243.67,Continuing
35,24,800.58,711.5677,117.68391,1243.67,Continuing
36,222,602.48,757.24976,65.89726,1243.67,Continuing
37,227,695.67,718.2598,63.516335,1243.67,Continuing
38,21,725.7933279,602.94946,52.362446,1243.67,Continuing
39,23,788.8326479,632.8815,41.41028,1243.67,Continuing
40,25,804.11,665.94464,45.48596,1243.67,Continuing
41,26,839.28,687.36334,41.87319,1243.67,Continuing
42,27,852.33,701.81195,43.46469,1243.67,Continuing
43,232,824.47,716.778,40.98104,1243.67,Continuing
44,18,617.92,596.2538,58.930943,1243.67,Continuing
45,2,14.78,111.2489,198.70851,1243.67,Continuing
46,153,47.22,374.57758,94.09749,1243.67,Continuing
47,102,545.78,284.26178,135.9114,1243.67,Continuing
48,139,336.24,428.93634,89.2355,1243.67,Continuing
49,103,562.06,432.0856,92.56032,1243.67,Continuing
50,105,607.72,534.5149,57.199287,1243.67,Continuing
51,104,580.44,385.53754,99.35162,1243.67,Continuing
52,108,659.36,515.041,128.44763,1243.67,Continuing
53,107,625.33,442.34396,93.93368,1243.67,Continuing
54,161,214.21,370.51047,134.89105,1243.67,Continuing
55,150,348.88,478.1469,96.67683,1243.67,Continuing
56,138,302.25,445.60928,103.76342,1243.67,Continuing
57,101,484.36,509.86316,79.62044,1243.67,Continuing
58,149,328.45,444.3084,81.2558,1243.67,Continuing
59,110,770.35,385.2373,92.433105,1243.67,Continuing
60,106,618.72,474.15536,110.551186,1243.67,Continuing
61,117,475.46,412.56686,132.89952,1243.67,Continuing
62,115,325.56,449.53506,105.6446,1243.67,Continuing
63,116,452.8,349.05548,107.06409,1243.67,Continuing
64,120,540.19,434.61215,92.022606,1243.67,Continuing
65,123,552.26,425.46368,106.75417,1243.67,Continuing
66,224,637.46,491.34668,77.042656,1243.67,Continuing
67,230,738.1,590.7465,81.451416,1243.67,Continuing
68,223,636.48,503.18546,98.34026,1243.67,Continuing
69,202,214.93,512.8576,88.849045,1243.67,Continuing
70,182,160.6199195,468.40222,109.614655,1243.67,Continuing
71,213,406.47,479.37845,104.28548,1243.67,Continuing
72,228,697.4,538.64465,95.14259,1243.67,Continuing
73,118,529.11,386.1196,120.84753,1243.67,Continuing
74,122,543.75,426.66077,105.24074,1243.67,Continuing
75,171,419.51,416.0678,97.18765,1243.67,Continuing
76,124,554.41,447.85382,89.06681,1243.67,Continuing
77,119,535.99,472.49988,86.187,1243.67,Continuing
78,137,293.93,384.74124,111.56703,1243.67,Continuing
79,125,608.87,438.29056,88.69149,1243.67,Continuing
80,109,750.9,525.7295,59.75546,1243.67,Continuing
81,169,385.2,475.93353,81.8768,1243.67,Continuing
82,130,203.82,324.17908,124.28946,1243.67,Continuing
83,128,1243.67,503.24612,50.190136,1243.67,Max Conductivity reached
