Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,86.00999,7.6293945e-06,1243.67,Continuing
2,5,24.01,64.03749,33.56245,1243.67,Continuing
3,39,18.25,68.920235,30.976387,1243.67,Continuing
4,203,226.25,66.47399,29.913664,1243.67,Continuing
5,205,248.62,155.27205,84.05096,1243.67,Continuing
6,206,268.25,223.78188,56.472763,1243.67,Continuing
7,8,37.09,242.94586,35.54936,1243.67,Continuing
8,185,311.2965408,223.93944,76.16644,1243.67,Continuing
9,189,345.3800939,277.83893,59.16484,1243.67,Continuing
10,191,398.5758253,292.1938,43.52151,1243.67,Continuing
11,192,424.1973941,355.66412,51.326317,1243.67,Continuing
12,16,490.06,385.43115,40.194893,1243.67,Continuing
13,19,634.35,455.20648,50.565002,1243.67,Continuing
14,20,688.74,534.95355,87.45114,1243.67,Continuing
15,21,725.7933279,596.2107,75.28409,1243.67,Continuing
16,23,788.8326479,640.0775,44.407322,1243.67,Continuing
17,25,804.11,657.92676,47.853676,1243.67,Continuing
18,26,839.28,685.43756,46.64219,1243.67,Continuing
19,27,852.33,708.72235,43.431496,1243.67,Continuing
20,232,824.47,723.5158,44.437904,1243.67,Continuing
21,112,904.29,431.81622,103.830086,1243.67,Continuing
22,220,546.79,823.0368,183.33977,1243.67,Continuing
23,226,658.86,730.8086,136.58476,1243.67,Continuing
24,114,291.41,439.8725,115.872025,1243.67,Continuing
25,204,240.44,399.53125,61.790108,1243.67,Continuing
26,110,770.35,386.86182,47.318146,1243.67,Continuing
27,182,160.6199195,374.68378,72.39349,1243.67,Continuing
28,223,636.48,364.5943,54.470066,1243.67,Continuing
29,224,637.46,493.30377,134.08186,1243.67,Continuing
30,230,738.1,592.70703,103.95023,1243.67,Continuing
31,228,697.4,506.93738,121.08573,1243.67,Continuing
32,137,293.93,401.7383,170.39671,1243.67,Continuing
33,13,215.37,363.1805,233.1653,1243.67,Continuing
34,190,390.2707837,455.43027,147.77924,1243.67,Continuing
35,171,419.51,404.37936,119.31609,1243.67,Continuing
36,216,696.39,352.0065,150.52113,1243.67,Continuing
37,103,562.06,377.63684,168.96326,1243.67,Continuing
38,105,607.72,504.4194,125.782074,1243.67,Continuing
39,22,766.85,535.66815,92.89513,1243.67,Continuing
40,24,800.58,663.872,127.31706,1243.67,Continuing
41,222,602.48,741.0166,90.66443,1243.67,Continuing
42,227,695.67,706.2813,71.299866,1243.67,Continuing
43,139,336.24,593.0296,117.58375,1243.67,Continuing
44,100,433.78,589.83325,115.52791,1243.67,Continuing
45,104,580.44,590.87366,102.73975,1243.67,Continuing
46,107,625.33,565.9578,95.9904,1243.67,Continuing
47,101,484.36,576.6022,81.03495,1243.67,Continuing
48,164,220.66,518.5101,149.96844,1243.67,Continuing
49,108,659.36,586.55804,33.714878,1243.67,Continuing
50,113,226.22,517.28894,103.09212,1243.67,Continuing
51,106,618.72,521.41736,70.46164,1243.67,Continuing
52,109,750.9,525.20135,68.457146,1243.67,Continuing
53,120,540.19,583.22345,122.73449,1243.67,Continuing
54,166,249.23,509.2303,145.23799,1243.67,Continuing
55,111,838.31,495.7973,120.51498,1243.67,Continuing
56,146,312.65,542.2468,155.78516,1243.67,Continuing
57,150,348.88,473.3913,164.53848,1243.67,Continuing
58,122,543.75,471.06104,155.2482,1243.67,Continuing
59,115,325.56,487.63727,123.7668,1243.67,Continuing
60,169,385.2,500.7709,105.57871,1243.67,Continuing
61,124,554.41,425.7203,117.362114,1243.67,Continuing
62,116,452.8,396.3835,146.41905,1243.67,Continuing
63,125,608.87,410.12296,110.665016,1243.67,Continuing
64,179,135.2652427,404.04044,88.21463,1243.67,Continuing
65,151,36.88,336.12976,216.70235,1243.67,Continuing
66,140,259.11,375.01364,77.51364,1243.67,Continuing
67,123,552.26,363.91895,60.338757,1243.67,Continuing
68,126,660.0,401.84122,69.12845,1243.67,Continuing
69,127,1089.12,477.36942,68.923744,1243.67,Continuing
70,229,731.11,584.41754,110.12384,1243.67,Continuing
71,231,772.94,603.0151,110.61499,1243.67,Continuing
72,196,191.45,325.5716,77.249466,1243.67,Continuing
73,17,559.01,259.49036,171.08116,1243.67,Continuing
74,18,617.92,444.05466,187.22807,1243.67,Continuing
75,136,293.6,398.2321,127.57334,1243.67,Continuing
76,138,302.25,303.29037,160.16238,1243.67,Continuing
77,213,406.47,333.4372,101.811325,1243.67,Continuing
78,219,545.18,334.47296,71.757065,1243.67,Continuing
79,142,280.38,401.8924,81.05566,1243.67,Continuing
80,145,291.83,330.11273,77.21266,1243.67,Continuing
81,186,318.1919743,323.78598,73.14953,1243.67,Continuing
82,102,545.78,257.54358,123.49518,1243.67,Continuing
83,162,217.94,311.5754,59.85309,1243.67,Continuing
84,155,92.38,271.18347,99.497894,1243.67,Continuing
85,11,140.7,235.37584,166.94861,1243.67,Continuing
86,149,328.45,299.5657,61.75594,1243.67,Continuing
87,187,322.6997586,306.94006,46.89435,1243.67,Continuing
88,148,328.21,305.25684,44.547,1243.67,Continuing
89,214,451.64,291.80246,38.61418,1243.67,Continuing
90,215,457.13,386.10757,77.62607,1243.67,Continuing
91,202,214.93,325.17108,63.682205,1243.67,Continuing
92,167,250.28,290.79022,56.53705,1243.67,Continuing
93,158,142.23,205.5566,137.33195,1243.67,Continuing
94,212,395.74,268.8441,54.78077,1243.67,Continuing
95,184,200.7545831,291.7956,56.69572,1243.67,Continuing
96,170,405.26,274.75876,56.908306,1243.67,Continuing
97,211,382.45,307.7922,68.29981,1243.67,Continuing
98,161,214.21,256.10663,69.793144,1243.67,Continuing
99,135,281.68,270.59653,54.981808,1243.67,Continuing
100,163,220.57,261.02045,57.959667,1243.67,Continuing
101,188,339.0080085,265.03177,46.44832,1243.67,Continuing
102,210,356.76,218.27826,77.32156,1243.67,Continuing
103,153,47.22,246.86887,133.14752,1243.67,Continuing
104,193,733.7295218,246.27788,44.118816,1243.67,Continuing
105,194,745.278685,522.8446,242.56265,1243.67,Continuing
106,183,162.7067112,427.6158,145.6202,1243.67,Continuing
107,117,475.46,317.16653,127.89694,1243.67,Continuing
108,118,529.11,449.52832,74.947495,1243.67,Continuing
109,119,535.99,472.58185,77.54459,1243.67,Continuing
110,128,1243.67,482.7261,77.976364,1243.67,Max Conductivity reached
