Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,86.00999,7.6293945e-06,1243.67,Continuing
2,5,24.01,64.03749,33.56245,1243.67,Continuing
3,39,18.25,68.920235,30.976387,1243.67,Continuing
4,203,226.25,66.47399,29.913664,1243.67,Continuing
5,205,248.62,155.27205,84.05096,1243.67,Continuing
6,206,268.25,223.78188,56.472763,1243.67,Continuing
7,8,37.09,242.94586,35.54936,1243.67,Continuing
8,191,398.5758253,236.64581,53.96799,1243.67,Continuing
9,192,424.1973941,330.2065,93.983055,1243.67,Continuing
10,135,281.68,365.01382,79.94167,1243.67,Continuing
11,223,636.48,346.3281,67.646255,1243.67,Continuing
12,224,637.46,511.8857,141.55101,1243.67,Continuing
13,230,738.1,605.3022,98.5648,1243.67,Continuing
14,110,770.35,639.03864,88.56712,1243.67,Continuing
15,112,904.29,732.27594,61.59465,1243.67,Continuing
16,220,546.79,862.9219,63.429104,1243.67,Continuing
17,16,490.06,749.3914,84.4161,1243.67,Continuing
18,226,658.86,711.37164,131.5229,1243.67,Continuing
19,182,160.6199195,680.15125,103.939705,1243.67,Continuing
20,109,750.9,527.5068,206.39497,1243.67,Continuing
21,106,618.72,689.732,128.63545,1243.67,Continuing
22,120,540.19,691.75604,62.190742,1243.67,Continuing
23,113,226.22,672.9278,65.16792,1243.67,Continuing
24,122,543.75,676.9684,52.14385,1243.67,Continuing
25,100,433.78,609.3865,71.57843,1243.67,Continuing
26,114,291.41,604.37524,52.319077,1243.67,Continuing
27,19,634.35,521.4362,102.97634,1243.67,Continuing
28,20,688.74,558.95825,60.53806,1243.67,Continuing
29,21,725.7933279,597.74744,45.077938,1243.67,Continuing
30,23,788.8326479,631.71576,39.100266,1243.67,Continuing
31,25,804.11,657.4338,40.169456,1243.67,Continuing
32,26,839.28,680.2662,39.158222,1243.67,Continuing
33,27,852.33,718.2419,37.258102,1243.67,Continuing
34,232,824.47,735.209,37.062115,1243.67,Continuing
35,219,545.18,482.0917,164.99132,1243.67,Continuing
36,148,328.21,551.72394,90.209145,1243.67,Continuing
37,150,348.88,505.43695,93.05666,1243.67,Continuing
38,104,580.44,477.08932,105.124245,1243.67,Continuing
39,108,659.36,549.2591,62.154568,1243.67,Continuing
40,101,484.36,516.1232,87.33006,1243.67,Continuing
41,124,554.41,476.63254,117.59769,1243.67,Continuing
42,228,697.4,503.6989,101.70906,1243.67,Continuing
43,107,625.33,558.23425,80.59183,1243.67,Continuing
44,169,385.2,560.23126,80.723045,1243.67,Continuing
45,115,325.56,567.0062,65.78855,1243.67,Continuing
46,103,562.06,501.18484,73.18685,1243.67,Continuing
47,105,607.72,546.9874,41.193768,1243.67,Continuing
48,186,318.1919743,477.30255,69.40982,1243.67,Continuing
49,125,608.87,446.85437,102.15681,1243.67,Continuing
50,140,259.11,454.3953,60.70699,1243.67,Continuing
51,139,336.24,428.08102,120.523094,1243.67,Continuing
52,22,766.85,458.44623,90.7034,1243.67,Continuing
53,24,800.58,656.77136,163.52971,1243.67,Continuing
54,222,602.48,719.75446,130.17444,1243.67,Continuing
55,227,695.67,701.27466,86.281425,1243.67,Continuing
56,17,559.01,397.63156,192.77522,1243.67,Continuing
57,18,617.92,477.17374,137.51208,1243.67,Continuing
58,136,293.6,422.1645,127.31646,1243.67,Continuing
59,111,838.31,436.51633,111.095764,1243.67,Continuing
60,13,215.37,363.25974,242.99457,1243.67,Continuing
61,216,696.39,408.57855,128.56642,1243.67,Continuing
62,164,220.66,500.1628,111.02468,1243.67,Continuing
63,146,312.65,445.1921,80.34961,1243.67,Continuing
64,171,419.51,401.71497,98.83358,1243.67,Continuing
65,116,452.8,408.94608,137.2277,1243.67,Continuing
66,123,552.26,409.05972,94.38022,1243.67,Continuing
67,126,660.0,439.21533,84.10611,1243.67,Continuing
68,127,1089.12,486.07318,78.24152,1243.67,Continuing
69,229,731.11,668.0785,182.87485,1243.67,Continuing
70,231,772.94,674.9949,145.48598,1243.67,Continuing
71,142,280.38,432.74396,81.1823,1243.67,Continuing
72,190,390.2707837,395.278,66.65634,1243.67,Continuing
73,213,406.47,371.76074,82.20049,1243.67,Continuing
74,179,135.2652427,366.3859,86.18643,1243.67,Continuing
75,151,36.88,349.83694,206.54686,1243.67,Continuing
76,204,240.44,374.5033,49.75525,1243.67,Continuing
77,138,302.25,327.39886,145.33083,1243.67,Continuing
78,185,311.2965408,363.9879,35.57788,1243.67,Continuing
79,196,191.45,343.98917,70.70634,1243.67,Continuing
80,189,345.3800939,343.10226,41.14043,1243.67,Continuing
81,166,249.23,341.61884,52.49982,1243.67,Continuing
82,102,545.78,301.183,104.64672,1243.67,Continuing
83,11,140.7,265.4473,199.38095,1243.67,Continuing
84,149,328.45,314.85028,58.04279,1243.67,Continuing
85,145,291.83,309.86746,68.826775,1243.67,Continuing
86,162,217.94,318.19168,45.154083,1243.67,Continuing
87,155,92.38,292.18564,93.15325,1243.67,Continuing
88,202,214.93,307.45438,52.546753,1243.67,Continuing
89,214,451.64,298.78693,41.50115,1243.67,Continuing
90,215,457.13,385.2255,79.76703,1243.67,Continuing
91,187,322.6997586,351.2028,60.09941,1243.67,Continuing
92,167,250.28,287.31512,59.21136,1243.67,Continuing
93,211,382.45,287.28607,62.15296,1243.67,Continuing
94,170,405.26,295.43985,54.96473,1243.67,Continuing
95,184,200.7545831,288.23215,58.09542,1243.67,Continuing
96,15,411.82,234.36252,181.09236,1243.67,Continuing
97,12,179.53,266.6917,136.12552,1243.67,Continuing
98,161,214.21,278.19568,63.683403,1243.67,Continuing
99,163,220.57,265.14594,67.71105,1243.67,Continuing
100,98,233.89,238.59402,125.548615,1243.67,Continuing
101,141,279.69,250.47282,73.99752,1243.67,Continuing
102,188,339.0080085,280.3163,39.5249,1243.67,Continuing
103,144,286.73,281.45233,45.281303,1243.67,Continuing
104,210,356.76,258.43372,63.728443,1243.67,Continuing
105,153,47.22,303.6299,115.49736,1243.67,Continuing
106,137,293.93,265.2714,40.125576,1243.67,Continuing
107,193,733.7295218,265.33615,36.207676,1243.67,Continuing
108,194,745.278685,594.6813,213.01807,1243.67,Continuing
109,183,162.7067112,476.61224,150.85767,1243.67,Continuing
110,117,475.46,313.8393,138.17712,1243.67,Continuing
111,118,529.11,438.8067,92.26193,1243.67,Continuing
112,119,535.99,475.947,68.057144,1243.67,Continuing
113,128,1243.67,507.172,21.82787,1243.67,Max Conductivity reached
