Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,293.1541,61.705685,1243.67,Continuing
2,13,215.37,20955.482,3459.862,1243.67,Continuing
3,16,490.06,202.6793,47.68425,1243.67,Continuing
4,19,634.35,489.99786,32.801956,1243.67,Continuing
5,20,688.74,541.8558,35.55758,1243.67,Continuing
6,21,725.7933279,607.8628,36.87914,1243.67,Continuing
7,23,788.8326479,656.84796,39.747734,1243.67,Continuing
8,25,804.11,626.7239,38.29473,1243.67,Continuing
9,26,839.28,672.09235,39.508366,1243.67,Continuing
10,2,14.78,523.09656,334.12747,1243.67,Continuing
11,27,852.33,710.30927,39.40697,1243.67,Continuing
12,232,824.47,686.1329,38.523327,1243.67,Continuing
13,112,904.29,739.4357,40.86757,1243.67,Continuing
14,220,546.79,702.11115,38.42955,1243.67,Continuing
15,226,658.86,718.55853,38.70374,1243.67,Continuing
16,110,770.35,714.9866,39.529015,1243.67,Continuing
17,114,291.41,597.7564,33.43195,1243.67,Continuing
18,211,382.45,543.5304,39.84262,1243.67,Continuing
19,223,636.48,473.04318,26.144499,1243.67,Continuing
20,224,637.46,555.58777,29.299002,1243.67,Continuing
21,230,738.1,580.088,30.36814,1243.67,Continuing
22,228,697.4,636.38367,33.51791,1243.67,Continuing
23,191,398.5758253,594.8862,34.50468,1243.67,Continuing
24,192,424.1973941,483.4888,29.629578,1243.67,Continuing
25,171,419.51,418.7512,21.338753,1243.67,Continuing
26,182,160.6199195,411.6404,20.575441,1243.67,Continuing
27,185,311.2965408,379.23227,35.29867,1243.67,Continuing
28,189,345.3800939,365.76224,34.928593,1243.67,Continuing
29,170,405.26,284.45215,18.530174,1243.67,Continuing
30,205,248.62,270.6476,35.01621,1243.67,Continuing
31,229,731.11,276.6528,20.150589,1243.67,Continuing
32,116,452.8,487.68994,30.454668,1243.67,Continuing
33,123,552.26,463.9658,28.633102,1243.67,Continuing
34,12,179.53,531.37177,91.86497,1243.67,Continuing
35,126,660.0,508.51956,29.846668,1243.67,Continuing
36,127,1089.12,528.2939,30.234964,1243.67,Continuing
37,231,772.94,613.23004,33.717075,1243.67,Continuing
38,222,602.48,592.9088,31.518934,1243.67,Continuing
39,22,766.85,612.5721,32.825912,1243.67,Continuing
40,24,800.58,654.45465,34.694164,1243.67,Continuing
41,227,695.67,674.2165,34.51159,1243.67,Continuing
42,100,433.78,655.80774,34.475697,1243.67,Continuing
43,103,562.06,559.8986,29.667881,1243.67,Continuing
44,105,607.72,567.77026,29.36041,1243.67,Continuing
45,104,580.44,550.44275,27.293905,1243.67,Continuing
46,108,659.36,549.52814,29.293056,1243.67,Continuing
47,101,484.36,580.5852,30.142792,1243.67,Continuing
48,113,226.22,564.7743,28.446278,1243.67,Continuing
49,17,559.01,516.4906,26.88007,1243.67,Continuing
50,18,617.92,542.9878,27.866718,1243.67,Continuing
51,124,554.41,520.36206,27.102695,1243.67,Continuing
52,106,618.72,470.9953,23.956701,1243.67,Continuing
53,210,356.76,463.0065,23.46789,1243.67,Continuing
54,122,543.75,458.52844,23.001158,1243.67,Continuing
55,139,336.24,455.91687,23.096645,1243.67,Continuing
56,98,233.89,428.4115,24.592196,1243.67,Continuing
57,111,838.31,376.79013,19.012804,1243.67,Continuing
58,109,750.9,416.9065,20.03135,1243.67,Continuing
59,107,625.33,442.33292,20.494232,1243.67,Continuing
60,115,325.56,484.42487,22.655844,1243.67,Continuing
61,120,540.19,458.35126,21.813303,1243.67,Continuing
62,150,348.88,463.19403,22.422228,1243.67,Continuing
63,102,545.78,403.00723,21.577608,1243.67,Continuing
64,153,47.22,440.5391,24.745579,1243.67,Continuing
65,125,608.87,430.50406,20.348986,1243.67,Continuing
66,213,406.47,495.07837,27.5868,1243.67,Continuing
67,207,289.72,559.90094,24.927938,1243.67,Continuing
68,179,135.2652427,455.45837,21.179018,1243.67,Continuing
69,138,302.25,444.5058,37.892677,1243.67,Continuing
70,146,312.65,460.623,24.274189,1243.67,Continuing
71,136,293.6,432.58484,34.585995,1243.67,Continuing
72,169,385.2,418.67996,20.69493,1243.67,Continuing
73,203,226.25,358.33737,33.734257,1243.67,Continuing
74,99,374.29,389.40216,29.964417,1243.67,Continuing
75,208,297.95,293.813,17.865492,1243.67,Continuing
76,130,203.82,283.74597,15.894011,1243.67,Continuing
77,206,268.25,269.1679,18.55222,1243.67,Continuing
78,190,390.2707837,241.50035,18.09945,1243.67,Continuing
79,216,696.39,300.30786,18.622826,1243.67,Continuing
80,32,7.58,145.42041,145.50253,1243.67,Continuing
81,162,217.94,250.79866,20.699236,1243.67,Continuing
82,147,326.54,258.32938,20.874878,1243.67,Continuing
83,221,561.86,223.61392,18.607815,1243.67,Continuing
84,177,83.28491341,628.28314,57.491646,1243.67,Continuing
85,225,654.34,417.84995,27.620878,1243.67,Continuing
86,214,451.64,448.91238,25.015614,1243.67,Continuing
87,215,457.13,439.9085,23.263378,1243.67,Continuing
88,164,220.66,369.29056,22.169998,1243.67,Continuing
89,212,395.74,251.47017,12.563334,1243.67,Continuing
90,163,220.57,214.18875,13.155256,1243.67,Continuing
91,140,259.11,222.12788,11.994703,1243.67,Continuing
92,14,218.67,193.29642,43.94309,1243.67,Continuing
93,202,214.93,217.67215,10.183019,1243.67,Continuing
94,15,411.82,192.40656,11.894149,1243.67,Continuing
95,198,195.33,225.99684,14.967878,1243.67,Continuing
96,201,213.5,228.27946,13.538199,1243.67,Continuing
97,129,192.74,190.44603,11.214688,1243.67,Continuing
98,219,545.18,175.41258,9.385289,1243.67,Continuing
99,142,280.38,259.0415,11.180388,1243.67,Continuing
100,145,291.83,313.8715,12.321163,1243.67,Continuing
