Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,728.5446,148.8964,1243.67,Continuing
2,2,14.78,559.1717,43.20806,1243.67,Continuing
3,13,215.37,737.466,51.610683,1243.67,Continuing
4,12,179.53,258.74823,36.943275,1243.67,Continuing
5,232,824.47,264.0959,26.434092,1243.67,Continuing
6,16,490.06,841.9829,65.308556,1243.67,Continuing
7,19,634.35,698.7754,50.34473,1243.67,Continuing
8,20,688.74,633.3859,42.75398,1243.67,Continuing
9,21,725.7933279,634.4355,42.947445,1243.67,Continuing
10,23,788.8326479,640.87396,41.0236,1243.67,Continuing
11,25,804.11,662.7836,43.05097,1243.67,Continuing
12,26,839.28,673.1785,43.320194,1243.67,Continuing
13,27,852.33,718.83185,46.5079,1243.67,Continuing
14,220,546.79,714.18854,45.167423,1243.67,Continuing
15,112,904.29,697.4136,42.62873,1243.67,Continuing
16,226,658.86,702.1531,42.493977,1243.67,Continuing
17,110,770.35,682.7746,43.320568,1243.67,Continuing
18,114,291.41,568.13916,32.806747,1243.67,Continuing
19,223,636.48,468.85672,28.682924,1243.67,Continuing
20,224,637.46,516.96954,31.212925,1243.67,Continuing
21,230,738.1,531.2522,29.779728,1243.67,Continuing
22,228,697.4,588.4439,32.553043,1243.67,Continuing
23,191,398.5758253,519.9119,28.16252,1243.67,Continuing
24,192,424.1973941,486.16916,28.208601,1243.67,Continuing
25,185,311.2965408,436.75238,27.147789,1243.67,Continuing
26,189,345.3800939,382.7731,27.63679,1243.67,Continuing
27,182,160.6199195,344.332,21.589981,1243.67,Continuing
28,171,419.51,296.33942,15.931077,1243.67,Continuing
29,229,731.11,294.08548,22.328379,1243.67,Continuing
30,231,772.94,473.5396,28.03344,1243.67,Continuing
31,116,452.8,578.63696,31.310354,1243.67,Continuing
32,123,552.26,536.8834,29.396011,1243.67,Continuing
33,126,660.0,545.04456,30.556929,1243.67,Continuing
34,127,1089.12,576.4389,31.372673,1243.67,Continuing
35,22,766.85,591.16595,32.69036,1243.67,Continuing
36,222,602.48,678.58734,36.69518,1243.67,Continuing
37,24,800.58,673.6364,33.093002,1243.67,Continuing
38,227,695.67,696.215,35.20174,1243.67,Continuing
39,100,433.78,698.7201,33.662727,1243.67,Continuing
40,103,562.06,589.0729,30.030136,1243.67,Continuing
41,105,607.72,601.71936,30.000544,1243.67,Continuing
42,104,580.44,584.8433,30.007147,1243.67,Continuing
43,11,140.7,599.73737,53.639587,1243.67,Continuing
44,108,659.36,586.3916,29.427414,1243.67,Continuing
45,101,484.36,570.41406,29.668226,1243.67,Continuing
46,113,226.22,521.4205,26.313288,1243.67,Continuing
47,124,554.41,473.89923,24.318213,1243.67,Continuing
48,17,559.01,558.10974,30.854664,1243.67,Continuing
49,18,617.92,555.2408,28.182318,1243.67,Continuing
50,106,618.72,487.8354,24.655386,1243.67,Continuing
51,210,356.76,475.65308,23.305126,1243.67,Continuing
52,122,543.75,471.36313,24.46524,1243.67,Continuing
53,139,336.24,456.91568,23.023184,1243.67,Continuing
54,153,47.22,432.44882,22.898668,1243.67,Continuing
55,208,297.95,408.55878,19.280565,1243.67,Continuing
56,109,750.9,383.70883,18.901863,1243.67,Continuing
57,120,540.19,422.76477,20.180544,1243.67,Continuing
58,138,302.25,405.75818,24.66006,1243.67,Continuing
59,107,625.33,398.0615,19.016098,1243.67,Continuing
60,125,608.87,398.84793,17.423027,1243.67,Continuing
61,179,135.2652427,376.59103,17.89686,1243.67,Continuing
