Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,755.6962,160.02364,1243.67,Continuing
2,2,14.78,593.35706,46.511944,1243.67,Continuing
3,13,215.37,693.435,50.795635,1243.67,Continuing
4,12,179.53,270.81253,39.906506,1243.67,Continuing
5,16,490.06,271.01364,26.461273,1243.67,Continuing
6,19,634.35,465.33713,41.081295,1243.67,Continuing
7,232,824.47,572.5717,45.33319,1243.67,Continuing
8,20,688.74,644.8302,46.594822,1243.67,Continuing
9,21,725.7933279,659.96375,47.076336,1243.67,Continuing
10,23,788.8326479,674.72614,46.30284,1243.67,Continuing
11,25,804.11,680.058,43.851013,1243.67,Continuing
12,26,839.28,710.9791,44.361004,1243.67,Continuing
13,27,852.33,738.75525,45.87953,1243.67,Continuing
14,220,546.79,693.0155,41.669456,1243.67,Continuing
15,226,658.86,669.6961,40.46912,1243.67,Continuing
16,112,904.29,678.2243,40.99973,1243.67,Continuing
17,110,770.35,643.4189,37.66669,1243.67,Continuing
18,114,291.41,540.4517,31.545393,1243.67,Continuing
19,223,636.48,467.8661,28.24507,1243.67,Continuing
20,224,637.46,518.11224,30.091747,1243.67,Continuing
21,230,738.1,535.9752,30.646685,1243.67,Continuing
22,228,697.4,600.9775,31.935982,1243.67,Continuing
23,205,248.62,567.08264,35.20991,1243.67,Continuing
24,191,398.5758253,499.3942,30.216103,1243.67,Continuing
25,185,311.2965408,454.82916,31.637802,1243.67,Continuing
26,192,424.1973941,407.63123,26.546843,1243.67,Continuing
27,189,345.3800939,355.7065,30.931915,1243.67,Continuing
28,182,160.6199195,352.85938,19.259888,1243.67,Continuing
29,171,419.51,308.01324,16.202831,1243.67,Continuing
30,170,405.26,288.95145,15.191833,1243.67,Continuing
31,211,382.45,332.3275,20.79471,1243.67,Continuing
32,206,268.25,251.71632,31.477789,1243.67,Continuing
33,116,452.8,276.47195,18.747519,1243.67,Continuing
