Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,475.4599,0.0,1243.67,Continuing
2,2,14.78,352.0755,204.60893,1243.67,Continuing
3,114,291.41,291.1202,225.76843,1243.67,Continuing
4,118,529.11,285.05252,223.07965,1243.67,Continuing
5,40,19.06,303.63718,232.23814,1243.67,Continuing
6,182,160.6199195,394.5792,193.02492,1243.67,Continuing
7,119,535.99,405.06235,190.14928,1243.67,Continuing
8,75,26.57,164.97057,203.51346,1243.67,Continuing
9,16,490.06,291.1953,181.94553,1243.67,Continuing
10,19,634.35,418.29086,148.25574,1243.67,Continuing
11,137,293.93,205.13698,232.6547,1243.67,Continuing
12,20,688.74,526.27936,105.9618,1243.67,Continuing
13,3,16.34,144.06392,187.65591,1243.67,Continuing
14,122,543.75,362.2535,123.7705,1243.67,Continuing
15,116,452.8,406.09802,122.91606,1243.67,Continuing
16,21,725.7933279,595.0271,58.35992,1243.67,Continuing
17,23,788.8326479,611.44006,77.732285,1243.67,Continuing
18,110,770.35,580.9325,80.32691,1243.67,Continuing
19,112,904.29,696.8548,68.38744,1243.67,Continuing
20,220,546.79,816.205,122.12402,1243.67,Continuing
21,226,658.86,720.0711,143.51302,1243.67,Continuing
22,25,804.11,657.12994,59.81052,1243.67,Continuing
23,224,637.46,255.46074,163.42517,1243.67,Continuing
24,230,738.1,558.57495,145.28676,1243.67,Continuing
25,183,162.7067112,447.83206,119.19072,1243.67,Continuing
26,213,406.47,280.44504,236.90881,1243.67,Continuing
27,223,636.48,365.1404,207.92177,1243.67,Continuing
28,104,580.44,376.86636,196.21503,1243.67,Continuing
29,108,659.36,515.4341,169.74292,1243.67,Continuing
30,107,625.33,327.5836,220.34496,1243.67,Continuing
31,228,697.4,350.64392,221.20193,1243.67,Continuing
32,187,322.6997586,296.5509,228.78017,1243.67,Continuing
33,191,398.5758253,351.83597,193.40062,1243.67,Continuing
34,185,311.2965408,303.70117,163.93878,1243.67,Continuing
35,26,839.28,692.6239,49.7847,1243.67,Continuing
36,139,336.24,545.7916,94.31678,1243.67,Continuing
37,27,852.33,707.8693,53.156437,1243.67,Continuing
38,232,824.47,722.0885,49.459347,1243.67,Continuing
39,115,325.56,519.28625,105.05862,1243.67,Continuing
40,192,424.1973941,510.2519,105.401146,1243.67,Continuing
41,103,562.06,578.857,68.378334,1243.67,Continuing
42,124,554.41,478.06055,84.13251,1243.67,Continuing
43,171,419.51,482.4846,85.96082,1243.67,Continuing
44,190,390.2707837,494.15396,78.76101,1243.67,Continuing
45,113,226.22,525.2055,77.1655,1243.67,Continuing
46,101,484.36,516.5954,97.60627,1243.67,Continuing
47,22,766.85,455.79434,92.2208,1243.67,Continuing
48,24,800.58,632.365,171.50682,1243.67,Continuing
49,222,602.48,729.33496,124.34489,1243.67,Continuing
50,227,695.67,689.55646,80.05079,1243.67,Continuing
51,12,179.53,239.00906,193.0905,1243.67,Continuing
52,100,433.78,567.9866,73.98198,1243.67,Continuing
53,106,618.72,563.47955,65.75571,1243.67,Continuing
54,164,220.66,434.0643,92.80369,1243.67,Continuing
55,109,750.9,515.24207,102.94402,1243.67,Continuing
56,120,540.19,609.8857,74.89471,1243.67,Continuing
57,125,608.87,483.5435,77.417175,1243.67,Continuing
58,219,545.18,445.86554,88.273705,1243.67,Continuing
59,179,135.2652427,424.05872,93.76588,1243.67,Continuing
60,111,838.31,413.41174,94.25921,1243.67,Continuing
61,216,696.39,453.36783,137.44055,1243.67,Continuing
62,150,348.88,496.30853,116.67966,1243.67,Continuing
63,169,385.2,509.3959,96.73104,1243.67,Continuing
64,140,259.11,483.03256,74.37389,1243.67,Continuing
65,105,607.72,576.20966,77.20387,1243.67,Continuing
66,151,36.88,215.84854,143.66417,1243.67,Continuing
67,146,312.65,397.07053,90.19819,1243.67,Continuing
68,30,6.44,152.45326,151.31468,1243.67,Continuing
69,123,552.26,383.08826,80.133064,1243.67,Continuing
70,126,660.0,435.01205,79.3942,1243.67,Continuing
71,127,1089.12,467.8337,81.97609,1243.67,Continuing
72,229,731.11,609.11664,152.69159,1243.67,Continuing
73,231,772.94,628.5131,135.80838,1243.67,Continuing
74,148,328.21,441.83783,70.51249,1243.67,Continuing
75,207,289.72,357.61957,74.899216,1243.67,Continuing
76,11,140.7,135.98251,141.87633,1243.67,Continuing
77,186,318.1919743,409.93466,71.023155,1243.67,Continuing
78,13,215.37,167.22427,134.71611,1243.67,Continuing
79,142,280.38,387.1328,85.58592,1243.67,Continuing
80,202,214.93,394.3576,61.057755,1243.67,Continuing
81,211,382.45,257.1595,91.73218,1243.67,Continuing
82,204,240.44,374.94382,70.86537,1243.67,Continuing
83,203,226.25,263.67172,91.05351,1243.67,Continuing
84,17,559.01,175.48065,107.106636,1243.67,Continuing
85,18,617.92,464.75784,180.47542,1243.67,Continuing
86,136,293.6,428.46613,106.55165,1243.67,Continuing
87,155,92.38,266.24872,93.93756,1243.67,Continuing
88,15,411.82,219.73012,112.14262,1243.67,Continuing
89,98,233.89,279.03455,148.93585,1243.67,Continuing
90,153,47.22,206.05133,119.40587,1243.67,Continuing
91,138,302.25,259.02136,87.94006,1243.67,Continuing
92,180,151.3841761,311.4899,67.4306,1243.67,Continuing
93,145,291.83,314.6645,67.620125,1243.67,Continuing
94,128,1243.67,505.84048,16.26823,1243.67,Max Conductivity reached
