Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,220.56993,3.0517578e-05,1243.67,Continuing
2,2,14.78,137.44955,101.80044,1243.67,Continuing
3,16,490.06,144.9789,99.3462,1243.67,Continuing
4,19,634.35,408.65558,168.51622,1243.67,Continuing
5,20,688.74,507.0727,132.26578,1243.67,Continuing
6,21,725.7933279,593.3575,65.012924,1243.67,Continuing
7,23,788.8326479,619.8991,59.589188,1243.67,Continuing
8,25,804.11,674.6761,45.37457,1243.67,Continuing
9,26,839.28,674.55426,38.549877,1243.67,Continuing
10,27,852.33,703.2616,43.672287,1243.67,Continuing
11,232,824.47,725.46765,41.070526,1243.67,Continuing
12,110,770.35,419.503,300.5849,1243.67,Continuing
13,112,904.29,613.8223,244.17267,1243.67,Continuing
14,220,546.79,821.7888,170.27263,1243.67,Continuing
15,226,658.86,778.51105,120.81003,1243.67,Continuing
16,135,281.68,419.7184,296.2207,1243.67,Continuing
17,137,293.93,349.3698,204.98703,1243.67,Continuing
18,224,637.46,323.83447,184.11632,1243.67,Continuing
19,230,738.1,520.63696,193.90318,1243.67,Continuing
20,183,162.7067112,599.11615,140.24005,1243.67,Continuing
21,182,160.6199195,611.46686,174.48074,1243.67,Continuing
22,109,750.9,527.90704,231.14546,1243.67,Continuing
23,106,618.72,715.3499,106.41977,1243.67,Continuing
24,169,385.2,636.21576,164.85638,1243.67,Continuing
25,210,356.76,574.2992,231.56137,1243.67,Continuing
26,120,540.19,696.22437,74.693375,1243.67,Continuing
27,113,226.22,690.17487,63.323864,1243.67,Continuing
28,114,291.41,669.56586,84.07017,1243.67,Continuing
29,223,636.48,567.69025,184.03963,1243.67,Continuing
30,100,433.78,546.32025,130.54771,1243.67,Continuing
31,228,697.4,508.8283,156.61159,1243.67,Continuing
32,192,424.1973941,543.78345,144.28914,1243.67,Continuing
33,139,336.24,548.38965,137.70564,1243.67,Continuing
34,213,406.47,483.80215,122.08073,1243.67,Continuing
35,122,543.75,459.02887,173.16127,1243.67,Continuing
36,107,625.33,489.79376,93.02052,1243.67,Continuing
37,104,580.44,531.07587,75.34822,1243.67,Continuing
38,101,484.36,542.3017,98.51938,1243.67,Continuing
39,108,659.36,544.24603,48.076927,1243.67,Continuing
40,103,562.06,532.3349,63.468544,1243.67,Continuing
41,105,607.72,552.7966,36.281662,1243.67,Continuing
42,125,608.87,519.6679,66.559395,1243.67,Continuing
43,124,554.41,508.0163,73.8531,1243.67,Continuing
44,115,325.56,461.79074,115.99523,1243.67,Continuing
45,116,452.8,419.68118,145.04968,1243.67,Continuing
46,22,766.85,425.5488,111.93343,1243.67,Continuing
47,24,800.58,630.6913,172.61436,1243.67,Continuing
48,222,602.48,720.52655,154.72289,1243.67,Continuing
49,227,695.67,721.9369,75.808235,1243.67,Continuing
50,17,559.01,567.5577,112.94,1243.67,Continuing
51,13,215.37,536.5087,107.928734,1243.67,Continuing
52,18,617.92,529.62054,92.13701,1243.67,Continuing
53,12,179.53,477.61032,120.22535,1243.67,Continuing
54,136,293.6,461.66806,90.10168,1243.67,Continuing
55,15,411.82,392.5804,160.95303,1243.67,Continuing
56,111,838.31,425.59848,114.97773,1243.67,Continuing
57,219,545.18,413.3963,164.99399,1243.67,Continuing
58,150,348.88,491.14816,105.366005,1243.67,Continuing
59,151,36.88,402.02853,157.93607,1243.67,Continuing
60,186,318.1919743,429.11264,100.04359,1243.67,Continuing
61,123,552.26,436.24527,92.28965,1243.67,Continuing
62,126,660.0,465.1126,68.302605,1243.67,Continuing
63,127,1089.12,514.19867,67.149155,1243.67,Continuing
64,229,731.11,608.18964,102.33769,1243.67,Continuing
65,231,772.94,611.22394,98.80298,1243.67,Continuing
66,216,696.39,410.49704,132.80296,1243.67,Continuing
67,164,220.66,480.94073,111.46002,1243.67,Continuing
68,140,259.11,468.9503,93.6729,1243.67,Continuing
69,146,312.65,403.50845,119.29301,1243.67,Continuing
70,179,135.2652427,375.05725,72.17715,1243.67,Continuing
71,142,280.38,367.6539,92.39759,1243.67,Continuing
72,98,233.89,305.31534,146.64702,1243.67,Continuing
73,138,302.25,328.44055,102.93073,1243.67,Continuing
74,190,390.2707837,309.01547,94.91372,1243.67,Continuing
75,171,419.51,357.83466,74.26196,1243.67,Continuing
76,148,328.21,361.03082,74.221985,1243.67,Continuing
77,166,249.23,351.18402,82.41172,1243.67,Continuing
78,185,311.2965408,311.3153,90.8185,1243.67,Continuing
79,202,214.93,333.10922,47.94938,1243.67,Continuing
80,153,47.22,273.65436,128.62563,1243.67,Continuing
81,11,140.7,290.15793,85.376526,1243.67,Continuing
82,149,328.45,311.08865,56.4359,1243.67,Continuing
83,214,451.64,307.9892,62.739746,1243.67,Continuing
84,215,457.13,390.8039,80.12341,1243.67,Continuing
85,187,322.6997586,360.2504,60.202045,1243.67,Continuing
86,145,291.83,309.9271,59.978485,1243.67,Continuing
87,211,382.45,290.07086,90.13518,1243.67,Continuing
88,203,226.25,303.66205,79.49201,1243.67,Continuing
89,191,398.5758253,320.2202,48.42561,1243.67,Continuing
90,155,92.38,293.03973,77.28902,1243.67,Continuing
91,204,240.44,316.96292,36.091602,1243.67,Continuing
92,184,200.7545831,301.0886,54.116978,1243.67,Continuing
