Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,810.8485,187.92078,1243.67,Continuing
2,2,14.78,582.5642,49.643845,1243.67,Continuing
3,13,215.37,700.0575,54.086567,1243.67,Continuing
4,6,26.19,236.93376,46.708622,1243.67,Continuing
5,16,490.06,274.0338,28.444662,1243.67,Continuing
6,19,634.35,498.92984,45.410686,1243.67,Continuing
7,232,824.47,617.0507,50.444065,1243.67,Continuing
8,20,688.74,646.6074,51.33901,1243.67,Continuing
9,21,725.7933279,652.57587,48.559025,1243.67,Continuing
10,23,788.8326479,706.0691,49.531853,1243.67,Continuing
11,25,804.11,703.02856,46.020123,1243.67,Continuing
12,26,839.28,702.5726,47.15876,1243.67,Continuing
13,27,852.33,766.48224,49.478146,1243.67,Continuing
14,112,904.29,715.04736,46.08368,1243.67,Continuing
15,220,546.79,732.9329,45.875755,1243.67,Continuing
16,226,658.86,725.06537,44.14064,1243.67,Continuing
17,110,770.35,685.04944,39.072388,1243.67,Continuing
18,114,291.41,592.6985,34.991722,1243.67,Continuing
19,223,636.48,461.1624,28.664888,1243.67,Continuing
20,224,637.46,543.3923,31.9365,1243.67,Continuing
21,211,382.45,561.51,42.33441,1243.67,Continuing
22,230,738.1,584.38165,32.053482,1243.67,Continuing
23,228,697.4,611.06866,33.820385,1243.67,Continuing
24,192,424.1973941,550.984,29.452768,1243.67,Continuing
25,191,398.5758253,484.51877,28.324942,1243.67,Continuing
26,185,311.2965408,405.30984,27.766247,1243.67,Continuing
27,171,419.51,407.34412,20.40866,1243.67,Continuing
28,189,345.3800939,348.5561,26.363607,1243.67,Continuing
29,182,160.6199195,337.77716,22.989452,1243.67,Continuing
30,170,405.26,350.6055,18.50837,1243.67,Continuing
31,116,452.8,251.50711,25.747744,1243.67,Continuing
32,210,356.76,424.32156,30.63129,1243.67,Continuing
33,123,552.26,368.91272,28.20348,1243.67,Continuing
34,126,660.0,421.18338,31.142056,1243.67,Continuing
35,127,1089.12,484.58914,29.235004,1243.67,Continuing
36,229,731.11,585.4938,33.209026,1243.67,Continuing
37,231,772.94,620.0163,33.13693,1243.67,Continuing
38,122,543.75,505.69302,28.400686,1243.67,Continuing
39,100,433.78,383.3868,30.958523,1243.67,Continuing
40,213,406.47,415.35947,25.043655,1243.67,Continuing
41,227,695.67,334.3517,28.341803,1243.67,Continuing
42,22,766.85,562.7733,32.504448,1243.67,Continuing
43,24,800.58,635.66034,32.0046,1243.67,Continuing
44,222,602.48,700.60724,34.78372,1243.67,Continuing
45,124,554.41,654.20776,33.418133,1243.67,Continuing
46,104,580.44,544.77374,28.346375,1243.67,Continuing
47,108,659.36,564.9254,27.233904,1243.67,Continuing
48,136,293.6,515.8282,24.571102,1243.67,Continuing
49,103,562.06,513.6146,26.769005,1243.67,Continuing
50,105,607.72,544.11206,27.897968,1243.67,Continuing
51,113,226.22,530.5813,27.312572,1243.67,Continuing
52,205,248.62,423.39825,24.780304,1243.67,Continuing
53,109,750.9,463.67468,20.780653,1243.67,Continuing
54,106,618.72,416.9221,21.230116,1243.67,Continuing
55,101,484.36,478.80478,24.359776,1243.67,Continuing
56,120,540.19,450.50848,20.067858,1243.67,Continuing
57,125,608.87,446.67017,19.404398,1243.67,Continuing
58,143,283.86,366.30945,18.089317,1243.67,Continuing
59,111,838.31,299.82394,18.674112,1243.67,Continuing
60,162,217.94,288.384,16.753036,1243.67,Continuing
61,17,559.01,295.99747,29.242903,1243.67,Continuing
62,18,617.92,475.5333,32.65436,1243.67,Continuing
63,153,47.22,418.57428,27.108074,1243.67,Continuing
64,206,268.25,255.37206,20.587795,1243.67,Continuing
65,15,411.82,198.83865,41.519882,1243.67,Continuing
66,98,233.89,299.0685,46.733902,1243.67,Continuing
67,198,195.33,244.45479,45.539627,1243.67,Continuing
68,12,179.53,169.93651,78.74821,1243.67,Continuing
69,146,312.65,319.67834,31.938967,1243.67,Continuing
70,150,348.88,257.87485,30.852526,1243.67,Continuing
71,14,218.67,175.29369,50.649067,1243.67,Continuing
72,216,696.39,163.5417,57.549423,1243.67,Continuing
73,214,451.64,338.46844,53.011246,1243.67,Continuing
74,215,457.13,393.50388,48.19472,1243.67,Continuing
75,166,249.23,312.18243,28.402388,1243.67,Continuing
76,147,326.54,182.73271,67.143265,1243.67,Continuing
77,187,322.6997586,275.32895,48.457516,1243.67,Continuing
78,164,220.66,338.9815,32.192604,1243.67,Continuing
79,221,561.86,250.55887,30.33582,1243.67,Continuing
80,225,654.34,433.99487,39.073063,1243.67,Continuing
81,177,83.28491341,452.9125,38.88816,1243.67,Continuing
82,161,214.21,345.89395,21.103893,1243.67,Continuing
83,208,297.95,267.41843,15.520548,1243.67,Continuing
84,190,390.2707837,225.87584,27.627567,1243.67,Continuing
85,184,200.7545831,232.64912,24.528824,1243.67,Continuing
86,201,213.5,225.92459,20.398731,1243.67,Continuing
87,167,250.28,242.8225,14.170985,1243.67,Continuing
88,152,44.1,135.32143,42.076233,1243.67,Continuing
89,3,16.34,27.709242,66.85134,1243.67,Continuing
90,207,289.72,376.69113,15.349617,1243.67,Continuing
91,179,135.2652427,243.57512,11.961678,1243.67,Continuing
92,212,395.74,206.17502,15.373915,1243.67,Continuing
93,202,214.93,197.68526,11.406679,1243.67,Continuing
94,140,259.11,215.18517,11.933923,1243.67,Continuing
95,0,12.77,18.765844,47.780594,1243.67,Continuing
96,4,16.94,21.023182,78.539795,1243.67,Continuing
97,129,192.74,176.49402,9.0702095,1243.67,Continuing
98,54,17.89,20.554626,45.141785,1243.67,Continuing
99,133,215.93,122.06323,12.987394,1243.67,Continuing
100,139,336.24,136.63458,11.072683,1243.67,Continuing
101,149,328.45,162.28456,9.98519,1243.67,Continuing
102,142,280.38,203.75438,11.173845,1243.67,Continuing
103,145,291.83,235.38396,10.779515,1243.67,Continuing
104,186,318.1919743,177.73306,9.621922,1243.67,Continuing
105,115,325.56,182.0828,9.785248,1243.67,Continuing
106,159,180.26,187.08492,12.026543,1243.67,Continuing
107,160,189.12,189.9938,12.638537,1243.67,Continuing
108,196,191.45,211.4865,10.232661,1243.67,Continuing
109,197,192.98,212.0479,9.735501,1243.67,Continuing
110,219,545.18,203.48996,9.940425,1243.67,Continuing
111,199,201.63,202.34653,10.245812,1243.67,Continuing
112,188,339.0080085,239.02803,11.630125,1243.67,Continuing
113,178,111.8949727,256.5895,15.943773,1243.67,Continuing
114,169,385.2,253.50548,10.74879,1243.67,Continuing
115,172,542.3,292.77682,13.736336,1243.67,Continuing
116,141,279.69,321.6337,13.695596,1243.67,Continuing
117,144,286.73,320.10648,13.686647,1243.67,Continuing
118,107,625.33,250.25656,15.562842,1243.67,Continuing
119,204,240.44,199.27795,10.485446,1243.67,Continuing
120,209,325.42,231.36943,15.819217,1243.67,Continuing
121,138,302.25,205.9228,9.780944,1243.67,Continuing
122,180,151.3841761,189.13405,9.54629,1243.67,Continuing
123,181,155.3457121,186.2013,9.730456,1243.67,Continuing
124,155,92.38,151.24294,12.935352,1243.67,Continuing
125,148,328.21,151.41965,11.01639,1243.67,Continuing
126,8,37.09,24.80375,63.43706,1243.67,Continuing
127,1,13.19,25.96746,96.81331,1243.67,Continuing
128,130,203.82,216.27608,10.898774,1243.67,Continuing
129,193,733.7295218,193.9637,13.876098,1243.67,Continuing
130,194,745.278685,401.9799,20.280054,1243.67,Continuing
131,183,162.7067112,361.39807,19.318707,1243.67,Continuing
132,137,293.93,215.2079,19.962847,1243.67,Continuing
133,117,475.46,238.55345,13.309733,1243.67,Continuing
134,118,529.11,257.32098,14.6499405,1243.67,Continuing
135,119,535.99,296.69757,17.213877,1243.67,Continuing
136,128,1243.67,331.33548,18.52553,1243.67,Max Conductivity reached
