Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,162,217.94,0.0009772106062161325,220.5700030922077,1243.67,Continuing
2,133,215.93,148.29129412348811,161.50594650548013,1243.67,Continuing
3,10,45.97,223.38190154433323,21.60686039210014,1243.67,Continuing
4,0,12.77,0.0,179.64332944421363,1243.67,Continuing
5,114,291.41,214.69635919050393,72.24136133358098,1243.67,Continuing
6,116,452.8,291.3822972583959,2.6299179667422967,1243.67,Continuing
7,13,215.37,193.12580631893837,157.6251812971329,1243.67,Continuing
8,123,552.26,347.8759512920227,94.77549183292881,1243.67,Continuing
9,126,660.0,404.81316973159886,117.70114179002863,1243.67,Continuing
10,127,1089.12,458.4482391595213,142.7379613195843,1243.67,Continuing
11,229,731.11,536.6567421260579,262.6095351916262,1243.67,Continuing
12,231,772.94,575.5696758215208,246.52410206532844,1243.67,Continuing
13,1,13.19,0.0,385.71477253689494,1243.67,Continuing
14,2,14.78,0.0,366.3958003429942,1243.67,Continuing
15,5,24.01,0.0,350.2290638996584,1243.67,Continuing
16,31,7.2,2.539388818100896e-10,336.4729945215557,1243.67,Continuing
17,122,543.75,585.6640308140763,211.4011701469756,1243.67,Continuing
18,112,904.29,566.2932166384492,217.36796061704987,1243.67,Continuing
19,16,490.06,642.2105339826143,218.7055961989626,1243.67,Continuing
20,220,546.79,610.5898715593203,209.99885209286816,1243.67,Continuing
21,226,658.86,602.6715036572997,203.0644191924703,1243.67,Continuing
22,19,634.35,608.350029593641,197.3555091294286,1243.67,Continuing
23,20,688.74,612.8108148261242,190.33026385731895,1243.67,Continuing
24,21,725.7933279,622.3634140447539,184.40345747225217,1243.67,Continuing
25,23,788.8326479,633.8407863663977,179.59466965368188,1243.67,Continuing
26,25,804.11,649.2270449141142,176.80398921154085,1243.67,Continuing
27,26,839.28,664.0542834120376,174.3077271402586,1243.67,Continuing
28,27,852.33,680.1327330282538,172.81739814965044,1243.67,Continuing
29,232,824.47,695.1646887428865,171.35534516743817,1243.67,Continuing
30,110,770.35,696.8087938456054,167.97131915906348,1243.67,Continuing
31,182,160.6199195,614.6656368327798,170.96562810412277,1243.67,Continuing
32,111,838.31,364.7185488992001,238.55933558694784,1243.67,Continuing
33,22,766.85,607.6804334639838,203.2503913164003,1243.67,Continuing
34,24,800.58,639.9404719220715,196.63658174659525,1243.67,Continuing
35,222,602.48,665.5686349985372,192.47739454726852,1243.67,Continuing
36,227,695.67,657.1940839025943,188.05042868510623,1243.67,Continuing
37,100,433.78,657.4462453860381,181.98253533145612,1243.67,Continuing
38,113,226.22,636.5492764530368,182.98506302542327,1243.67,Continuing
39,139,336.24,600.7015160778412,193.95206506780306,1243.67,Continuing
40,115,325.56,580.151647075243,195.32284698958804,1243.67,Continuing
41,106,618.72,558.4539699186626,197.51920548091547,1243.67,Continuing
42,101,484.36,560.0423881028742,195.20591360477923,1243.67,Continuing
43,117,475.46,554.6393099565511,193.92867911652237,1243.67,Continuing
44,103,562.06,547.718288643219,190.03204339263695,1243.67,Continuing
45,105,607.72,548.6958960877421,187.07714152261153,1243.67,Continuing
46,120,540.19,551.076613383794,183.38357498158206,1243.67,Continuing
47,118,529.11,545.2285713541903,183.88596487931315,1243.67,Continuing
48,119,535.99,543.239440578573,181.1247425591359,1243.67,Continuing
49,150,348.88,544.1174889826341,176.59907061012822,1243.67,Continuing
50,128,1243.67,535.2907734581172,178.74812687127525,1243.67,Max Conductivity reached
