Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,162,217.94,0.0009772106062161325,220.5700030922077,1243.67,Continuing
2,50,14.08,98.06328547155408,196.1072871277256,1243.67,Continuing
3,143,283.86,125.28862249544076,127.19134352890083,1243.67,Continuing
4,0,12.77,0.0,207.24339952640807,1243.67,Continuing
5,1,13.19,0.0,179.59246786325767,1243.67,Continuing
6,2,14.78,0.0,160.74153172772634,1243.67,Continuing
7,5,24.01,0.0,146.86102177145065,1243.67,Continuing
8,6,26.19,0.0,136.27006301219865,1243.67,Continuing
9,7,33.44,0.0,127.80543137521293,1243.67,Continuing
10,8,37.09,0.0,121.01112729178394,1243.67,Continuing
11,31,7.2,0.21759702042058618,115.38361549502747,1243.67,Continuing
12,210,356.76,248.31596316120493,51.33122486761938,1243.67,Continuing
13,209,325.42,366.3388623065717,27.8315724597848,1243.67,Continuing
14,208,297.95,342.9555661034575,6.763055919100465,1243.67,Continuing
15,185,311.2965408,290.33150577313404,30.988601492979647,1243.67,Continuing
16,189,345.3800939,302.724369440539,25.861553408980168,1243.67,Continuing
17,192,424.1973941,302.06155436149504,28.335959164543013,1243.67,Continuing
18,38,12.19,177.16496194521721,148.0639687637121,1243.67,Continuing
19,223,636.48,316.00910999206434,50.963223642714404,1243.67,Continuing
20,224,637.46,589.4142010042008,53.884282053994696,1243.67,Continuing
21,16,490.06,457.1307656188709,125.36716762082219,1243.67,Continuing
22,232,824.47,473.582208014809,111.20191478797919,1243.67,Continuing
23,19,634.35,565.1277579084899,126.7123706817985,1243.67,Continuing
24,20,688.74,584.85173356114,120.03390365060346,1243.67,Continuing
25,21,725.7933279,608.6994554640587,115.41175106997717,1243.67,Continuing
26,23,788.8326479,631.3489588934849,112.17459619502714,1243.67,Continuing
27,25,804.11,656.4558441584659,111.58614401692367,1243.67,Continuing
28,26,839.28,677.260801665589,110.87673940036102,1243.67,Continuing
29,27,852.33,697.0531966950462,111.34245501102464,1243.67,Continuing
30,112,904.29,707.2542192042486,111.50880886971692,1243.67,Continuing
31,220,546.79,725.8943149927968,114.67620971539999,1243.67,Continuing
32,226,658.86,707.586884217751,119.3487496558845,1243.67,Continuing
33,110,770.35,698.0504045595087,117.18177390816572,1243.67,Continuing
34,114,291.41,663.4075744193169,116.32716184525356,1243.67,Continuing
35,116,452.8,630.2126187897484,134.80154883628995,1243.67,Continuing
36,230,738.1,577.3602247390221,126.09364410155602,1243.67,Continuing
37,228,697.4,580.540842227044,119.39805280874208,1243.67,Continuing
38,182,160.6199195,478.6798798979867,153.84183191744097,1243.67,Continuing
39,171,419.51,438.8539874921237,138.15938861529622,1243.67,Continuing
40,191,398.5758253,454.84522428168094,123.74205880871334,1243.67,Continuing
41,174,41.89833748,58.3651117768282,278.45900442499885,1243.67,Continuing
42,123,552.26,382.5641610771257,115.62063084280749,1243.67,Continuing
43,126,660.0,431.5725061651765,114.38878073521548,1243.67,Continuing
44,127,1089.12,482.3038484973861,118.67955984351802,1243.67,Continuing
45,229,731.11,617.7692744172714,165.7116503923325,1243.67,Continuing
46,231,772.94,625.2415965708542,164.0316775992531,1243.67,Continuing
47,122,543.75,600.4936737322523,164.14742691758806,1243.67,Continuing
48,100,433.78,547.6968249799145,168.28409494272972,1243.67,Continuing
49,111,838.31,539.9401397592758,162.0553346142336,1243.67,Continuing
50,117,475.46,565.9042275058127,168.30785282782483,1243.67,Continuing
51,113,226.22,549.4952914575379,167.49643485002562,1243.67,Continuing
52,118,529.11,528.065336463158,169.7488908192979,1243.67,Continuing
53,119,535.99,526.902748263678,167.04930455719034,1243.67,Continuing
54,128,1243.67,526.8932452413087,164.5865240264794,1243.67,Max Conductivity reached
