Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,86.00999999999944,0.0,1243.67,Continuing
2,45,7.84,68.24929999999968,73.24000000000001,1243.67,Continuing
3,95,29.81,59.94984999999981,78.17,1243.67,Continuing
4,203,226.25,58.6179999999999,78.17,1243.67,Continuing
5,205,248.62,165.98327499999994,196.44,1243.67,Continuing
6,206,268.25,228.08264999999952,162.61,1243.67,Continuing
7,54,17.89,199.50765833333284,255.48,1243.67,Continuing
8,192,424.1973941,230.00025541666605,238.44,1243.67,Continuing
9,191,398.5758253,329.1077570197508,394.3873941,1243.67,Continuing
10,210,356.76,323.5931209401664,394.3873941,1243.67,Continuing
11,185,311.2965408,371.4125319994991,197.9473941,1243.67,Continuing
12,216,696.39,329.2861206504165,394.3873941,1243.67,Continuing
13,140,259.11,507.31481761983525,666.58,1243.67,Continuing
14,16,490.06,441.3770418316672,683.62,1243.67,Continuing
15,114,291.41,480.26031832033334,610.38,1243.67,Continuing
16,221,561.86,461.3141752185839,666.58,1243.67,Continuing
17,225,654.34,533.9503722579972,438.44575,1243.67,Continuing
18,164,220.66,545.6391612478342,437.28,1243.67,Continuing
19,177,83.28491341,457.1871401735835,475.73,1243.67,Continuing
20,19,634.35,459.67098038878527,433.68000000000006,1243.67,Continuing
21,20,688.74,545.6945703571428,342.94,1243.67,Continuing
22,22,766.85,549.2500775595245,475.73,1243.67,Continuing
23,24,800.58,679.4180831763846,546.19,1243.67,Continuing
24,222,602.48,750.6405478192377,238.375,1243.67,Continuing
25,17,559.01,604.3417001127866,574.5794166666665,1243.67,Continuing
26,227,695.67,713.0214880952376,198.10000000000002,1243.67,Continuing
27,100,433.78,503.9032168203636,546.19,1243.67,Continuing
28,21,725.7933279,604.6617236607145,198.68000000000012,1243.67,Continuing
29,23,788.8326479,631.3396258048182,169.7112056166667,1243.67,Continuing
30,25,804.11,663.4451353240461,157.86802751533924,1243.67,Continuing
31,26,839.28,685.5032421534645,144.5705210409999,1243.67,Continuing
32,27,852.33,707.3230720413433,153.55929043111098,1243.67,Continuing
33,232,824.47,724.0016397431688,138.20640821791665,1243.67,Continuing
34,13,215.37,509.21516759598126,765.1046686072917,1243.67,Continuing
35,112,904.29,583.7245958568155,530.8863580627775,1243.67,Continuing
36,220,546.79,789.9742041367449,612.8799999999999,1243.67,Continuing
37,226,658.86,715.7307669209969,357.5,1243.67,Continuing
38,111,838.31,544.6889084249284,563.1254166666666,1243.67,Continuing
39,103,562.06,509.1016342897285,563.40375,1243.67,Continuing
40,18,617.92,537.5546520090646,444.334958333333,1243.67,Continuing
41,105,607.72,548.4252888253437,309.2152916666664,1243.67,Continuing
42,15,411.82,422.4492193764409,593.7033333333334,1243.67,Continuing
43,102,545.78,448.2244450746489,534.6350865899999,1243.67,Continuing
44,139,336.24,455.17186794169623,552.6767499999994,1243.67,Continuing
45,198,195.33,376.06793025862646,578.7809999999996,1243.67,Continuing
46,138,302.25,393.31112719112315,522.2262543295,1243.67,Continuing
47,153,47.22,418.7406320299194,387.07900000000006,1243.67,Continuing
48,101,484.36,415.75796886904783,339.47,1243.67,Continuing
49,104,580.44,449.66607646082184,348.61,1243.67,Continuing
50,108,659.36,536.267879741465,293.47999999999996,1243.67,Continuing
51,107,625.33,497.3817027300822,400.25,1243.67,Continuing
52,110,770.35,441.5722309725317,483.8661807864282,1243.67,Continuing
53,115,325.56,488.9190853273799,579.1999999999999,1243.67,Continuing
54,106,618.72,486.19248503908136,442.6304999999998,1243.67,Continuing
55,113,226.22,515.2950940178563,444.79,1243.67,Continuing
56,150,348.88,407.0981339339162,612.0899999999999,1243.67,Continuing
57,125,608.87,461.06068902133256,404.6700000000001,1243.67,Continuing
58,228,697.4,430.83074138101614,544.1,1243.67,Continuing
59,223,636.48,527.7175460037861,511.915,1243.67,Continuing
60,224,637.46,548.1220287135843,438.28999999999996,1243.67,Continuing
61,230,738.1,609.8053546677764,405.98999999999995,1243.67,Continuing
62,120,540.19,487.9629848091546,612.0899999999999,1243.67,Continuing
63,109,750.9,515.9349442281433,366.22,1243.67,Continuing
64,122,543.75,491.7298163818341,544.13,1243.67,Continuing
65,182,160.6199195,460.63012654516626,564.1614999999993,1243.67,Continuing
66,169,385.2,436.1493823614991,590.2800804999999,1243.67,Continuing
67,124,554.41,465.0414847688241,518.0799999999995,1243.67,Continuing
68,213,406.47,413.08650004940534,517.44,1243.67,Continuing
69,171,419.51,390.3777072092372,536.7800804999999,1243.67,Continuing
70,190,390.2707837,405.7382046564341,535.7700805,1243.67,Continuing
71,147,326.54,373.30857663343596,573.1575865899981,1243.67,Continuing
72,136,293.6,414.6126154820836,382.8995,1243.67,Continuing
73,116,452.8,391.6425681986921,478.94,1243.67,Continuing
74,219,545.18,369.58021994325003,491.78999999999996,1243.67,Continuing
75,148,328.21,445.83157084302434,367.6704999999987,1243.67,Continuing
76,166,249.23,400.15793823008227,437.28,1243.67,Continuing
77,142,280.38,412.5780069245821,349.1599999999995,1243.67,Continuing
78,186,318.1919743,400.00458752908264,376.1,1243.67,Continuing
79,99,374.29,318.2548931910498,607.12,1243.67,Continuing
80,121,540.19,341.58037021550723,561.65,1243.67,Continuing
81,129,192.74,378.8902822043333,447.5185805,1243.67,Continuing
82,130,203.82,320.17388092552466,561.65,1243.67,Continuing
83,123,552.26,397.27031889881005,329.31699999999813,1243.67,Continuing
84,126,660.0,436.0233999702385,260.84999999999997,1243.67,Continuing
85,127,1089.12,488.27295193452386,253.23753333333292,1243.67,Continuing
86,229,731.11,617.9158651839824,456.48446666666575,1243.67,Continuing
87,231,772.94,637.6010037554807,373.0344507936504,1243.67,Continuing
88,184,200.7545831,332.08230348758315,535.7700805,1243.67,Continuing
89,161,214.21,368.93660456316684,402.85333333333335,1243.67,Continuing
90,204,240.44,362.9246704177499,384.5600804999999,1243.67,Continuing
91,187,322.6997586,338.5652313839538,453.58541690000004,1243.67,Continuing
92,146,312.65,342.3100928288098,406.2501666666662,1243.67,Continuing
93,209,325.42,302.30817797970894,456.90508659000005,1243.67,Continuing
94,149,328.45,342.2595552020008,324.52,1243.67,Continuing
95,98,233.89,288.23576149849794,511.9324999999999,1243.67,Continuing
96,179,135.2652427,302.19817426249995,448.25008049999997,1243.67,Continuing
97,176,76.51244504,282.1101462657001,456.90508659000005,1243.67,Continuing
98,145,291.83,329.8593384372507,264.79999999999995,1243.67,Continuing
99,208,297.95,292.7029628160833,410.5147573,1243.67,Continuing
100,117,475.46,268.750229089384,457.6915804999999,1243.67,Continuing
101,118,529.11,400.6719590256668,314.8400805,1243.67,Continuing
102,119,535.99,468.6529209375824,368.4900805,1243.67,Continuing
103,183,162.7067112,441.2662476255825,409.91475729999996,1243.67,Continuing
104,128,1243.67,496.91870942857065,60.53000000000003,1243.67,Max Conductivity reached
