Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,16.689997,1.9073486e-06,1243.67,Continuing
2,5,24.01,15.121556,1.9200387,1243.67,Continuing
3,6,26.19,21.308008,3.925984,1243.67,Continuing
4,81,6.31,24.901846,2.4052207,1243.67,Continuing
5,33,7.72,24.711277,1.8308531,1243.67,Continuing
6,7,33.44,23.49206,2.8825834,1243.67,Continuing
7,8,37.09,29.764212,4.541368,1243.67,Continuing
8,10,45.97,33.5621,4.8864474,1243.67,Continuing
9,13,215.37,38.255127,7.4289494,1243.67,Continuing
10,56,18.43,85.24927,78.86776,1243.67,Continuing
11,16,490.06,67.57737,81.80082,1243.67,Continuing
12,19,634.35,336.83145,208.2819,1243.67,Continuing
13,20,688.74,483.0759,197.62779,1243.67,Continuing
14,21,725.7933279,595.67474,116.89364,1243.67,Continuing
15,23,788.8326479,641.6914,41.10667,1243.67,Continuing
16,25,804.11,668.09015,49.964886,1243.67,Continuing
17,26,839.28,694.4474,44.863884,1243.67,Continuing
18,27,852.33,711.05475,40.71371,1243.67,Continuing
19,232,824.47,727.9674,41.079468,1243.67,Continuing
20,112,904.29,79.26328,92.778564,1243.67,Continuing
21,220,546.79,621.6887,401.4722,1243.67,Continuing
22,226,658.86,698.5681,200.11235,1243.67,Continuing
23,11,140.7,71.6771,88.99408,1243.67,Continuing
24,152,44.1,86.83225,50.342564,1243.67,Continuing
25,22,766.85,77.7,81.645515,1243.67,Continuing
26,24,800.58,471.08377,341.85538,1243.67,Continuing
27,222,602.48,696.64325,229.96062,1243.67,Continuing
28,227,695.67,716.0778,68.2182,1243.67,Continuing
29,110,770.35,679.51154,65.381035,1243.67,Continuing
30,111,838.31,705.491,72.93881,1243.67,Continuing
31,113,226.22,760.9158,61.469128,1243.67,Continuing
32,100,433.78,728.63947,65.81762,1243.67,Continuing
33,114,291.41,584.32184,167.24216,1243.67,Continuing
34,139,336.24,548.85175,234.7506,1243.67,Continuing
35,117,475.46,396.3695,139.97382,1243.67,Continuing
36,182,160.6199195,469.90588,113.78531,1243.67,Continuing
37,116,452.8,383.7858,157.7192,1243.67,Continuing
38,123,552.26,390.54745,114.17627,1243.67,Continuing
39,126,660.0,447.49908,109.291626,1243.67,Continuing
40,127,1089.12,495.87607,71.7238,1243.67,Continuing
41,229,731.11,624.76,118.41324,1243.67,Continuing
42,231,772.94,637.57635,101.55459,1243.67,Continuing
43,122,543.75,478.4257,169.15314,1243.67,Continuing
44,118,529.11,390.65317,159.3694,1243.67,Continuing
45,119,535.99,497.3166,68.96913,1243.67,Continuing
46,128,1243.67,504.1112,66.39802,1243.67,Max Conductivity reached
