Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,475.4599999999994,0.0,1243.67,Continuing
2,118,529.11,367.88457500000135,462.69,1243.67,Continuing
3,109,750.9,441.46995416666573,516.34,1243.67,Continuing
4,154,63.81,631.67727708333,738.13,1243.67,Continuing
5,137,293.93,483.08697291666505,738.13,1243.67,Continuing
6,219,545.18,491.6610729166642,738.13,1243.67,Continuing
7,100,433.78,528.1422166666634,738.13,1243.67,Continuing
8,113,226.22,445.5627291666649,738.13,1243.67,Continuing
9,187,322.6997586,396.4229261904743,738.13,1243.67,Continuing
10,84,7.08,377.4498300429978,738.13,1243.67,Continuing
11,192,424.1973941,507.737373387973,743.8199999999999,1243.67,Continuing
12,17,559.01,286.1466359436668,738.13,1243.67,Continuing
13,125,608.87,578.1935425927472,687.0899999999999,1243.67,Continuing
14,153,47.22,562.9944235339987,687.0899999999999,1243.67,Continuing
15,155,92.38,532.441488237664,703.68,1243.67,Continuing
16,136,293.6,396.25244887166593,738.4145,1243.67,Continuing
17,138,302.25,386.68215291800004,703.68,1243.67,Continuing
18,185,311.2965408,395.2835339761664,703.68,1243.67,Continuing
19,164,220.66,463.746507861416,658.52,1243.67,Continuing
20,179,135.2652427,468.1604153152482,658.52,1243.67,Continuing
21,169,385.2,550.6526254082466,615.6347573,1243.67,Continuing
22,193,733.7295218,324.35610504103454,658.52,1243.67,Continuing
23,183,162.7067112,426.2558177073933,641.3495218,1243.67,Continuing
24,147,326.54,296.97957789350147,686.5095218,1243.67,Continuing
25,204,240.44,505.0406005598328,615.6347573,1243.67,Continuing
26,194,745.278685,553.2922736387526,598.4642791000001,1243.67,Continuing
27,130,203.82,196.03924333138363,733.6175169306665,1243.67,Continuing
28,9,45.53,188.42038842858375,726.6495218,1243.67,Continuing
29,141,279.69,428.60447236801645,615.6347573,1243.67,Continuing
30,178,111.8949727,326.1018573948819,649.0489639333333,1243.67,Continuing
31,184,200.7545831,337.97653461618467,621.8345491,1243.67,Continuing
32,224,637.46,462.438329717999,588.1932888,1243.67,Continuing
33,196,191.45,349.0437431019671,605.4322742306665,1243.67,Continuing
34,115,325.56,379.30436735783275,576.7973922000001,1243.67,Continuing
35,122,543.75,471.6156570898318,559.45,1243.67,Continuing
36,148,328.21,417.6225557061217,559.45,1243.67,Continuing
37,112,904.29,404.90385080224985,571.0228106000001,1243.67,Continuing
38,220,546.79,712.2986322074172,741.5832888,1243.67,Continuing
39,16,490.06,657.1762135624896,678.0699999999999,1243.67,Continuing
40,110,770.35,595.3049014240714,678.0699999999999,1243.67,Continuing
41,208,297.95,213.54061447608387,601.79,1243.67,Continuing
42,205,248.62,243.98700516225017,601.79,1243.67,Continuing
43,146,312.65,441.38346938433205,548.1503464266666,1243.67,Continuing
44,101,484.36,427.2922716632488,544.13,1243.67,Continuing
45,182,160.6199195,479.93071540474944,544.13,1243.67,Continuing
46,104,580.44,436.85318101658277,559.45,1243.67,Continuing
47,13,215.37,214.19509317474984,630.38,1243.67,Continuing
