Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,43.760098,8.37689,1243.67,Continuing
2,2,14.78,90.09432,29.756214,1243.67,Continuing
3,13,215.37,188.13173,59.818123,1243.67,Continuing
4,152,44.1,168.34384,26.814949,1243.67,Continuing
5,16,490.06,693.78864,236.77594,1243.67,Continuing
6,232,824.47,479.68942,78.286705,1243.67,Continuing
7,19,634.35,616.0036,92.6983,1243.67,Continuing
8,20,688.74,619.0639,84.34796,1243.67,Continuing
9,21,725.7933279,669.5509,82.19339,1243.67,Continuing
10,23,788.8326479,604.5685,70.00495,1243.67,Continuing
11,25,804.11,660.8516,74.692444,1243.67,Continuing
12,26,839.28,716.4129,74.89795,1243.67,Continuing
13,27,852.33,720.95416,73.67381,1243.67,Continuing
14,112,904.29,703.8325,67.58745,1243.67,Continuing
15,220,546.79,720.1334,67.13932,1243.67,Continuing
16,226,658.86,733.2761,67.18197,1243.67,Continuing
17,110,770.35,682.0976,58.472015,1243.67,Continuing
18,114,291.41,559.7166,50.811848,1243.67,Continuing
19,224,637.46,473.06458,40.31803,1243.67,Continuing
20,223,636.48,519.3219,40.70147,1243.67,Continuing
21,230,738.1,574.65076,43.007618,1243.67,Continuing
22,228,697.4,596.3432,42.586063,1243.67,Continuing
23,191,398.5758253,544.20325,38.289734,1243.67,Continuing
24,192,424.1973941,509.93567,37.677113,1243.67,Continuing
25,185,311.2965408,418.04718,33.137226,1243.67,Continuing
26,189,345.3800939,373.24057,35.258133,1243.67,Continuing
27,182,160.6199195,345.24362,29.472126,1243.67,Continuing
28,116,452.8,261.32288,33.295017,1243.67,Continuing
29,123,552.26,347.267,33.41815,1243.67,Continuing
30,229,731.11,415.63602,36.848206,1243.67,Continuing
31,231,772.94,481.96033,35.691296,1243.67,Continuing
32,126,660.0,548.86914,33.6268,1243.67,Continuing
33,127,1089.12,573.47186,36.08883,1243.67,Continuing
34,122,543.75,389.4227,30.674778,1243.67,Continuing
35,100,433.78,410.6149,36.124462,1243.67,Continuing
36,222,602.48,379.6301,34.49023,1243.67,Continuing
37,22,766.85,529.74896,38.9505,1243.67,Continuing
38,227,695.67,615.9669,39.162403,1243.67,Continuing
39,24,800.58,620.5873,40.06543,1243.67,Continuing
40,103,562.06,557.8345,37.382965,1243.67,Continuing
41,105,607.72,577.2455,36.19867,1243.67,Continuing
42,104,580.44,579.0282,37.2902,1243.67,Continuing
43,108,659.36,578.694,37.593056,1243.67,Continuing
44,101,484.36,598.53864,35.273937,1243.67,Continuing
45,113,226.22,537.06104,30.403587,1243.67,Continuing
46,124,554.41,511.62234,51.068035,1243.67,Continuing
47,17,559.01,569.62,87.530396,1243.67,Continuing
48,18,617.92,579.31995,83.21052,1243.67,Continuing
49,153,47.22,369.8449,65.35514,1243.67,Continuing
50,111,838.31,371.4357,18.966116,1243.67,Continuing
51,139,336.24,382.91812,19.299292,1243.67,Continuing
52,106,618.72,335.99738,17.816029,1243.67,Continuing
53,150,348.88,356.65408,18.277142,1243.67,Continuing
54,115,325.56,356.14804,18.752768,1243.67,Continuing
55,146,312.65,323.17792,18.304165,1243.67,Continuing
56,142,280.38,253.09059,15.364232,1243.67,Continuing
57,145,291.83,252.93797,14.874807,1243.67,Continuing
58,109,750.9,229.9303,12.934779,1243.67,Continuing
59,120,540.19,392.69696,15.822289,1243.67,Continuing
60,107,625.33,277.60666,14.539541,1243.67,Continuing
61,219,545.18,223.68726,14.118421,1243.67,Continuing
62,171,419.51,286.0815,22.39802,1243.67,Continuing
63,140,259.11,313.68106,15.895839,1243.67,Continuing
64,169,385.2,291.13727,13.704493,1243.67,Continuing
65,196,191.45,251.07637,17.592201,1243.67,Continuing
66,197,192.98,231.82468,15.90233,1243.67,Continuing
67,210,356.76,221.93892,25.528511,1243.67,Continuing
68,125,608.87,221.82532,16.078403,1243.67,Continuing
69,208,297.95,220.39044,31.772673,1243.67,Continuing
70,136,293.6,262.5482,40.96419,1243.67,Continuing
71,207,289.72,248.65733,15.428042,1243.67,Continuing
72,199,201.63,230.99864,13.308443,1243.67,Continuing
73,141,279.69,217.58374,12.44966,1243.67,Continuing
74,144,286.73,238.91615,13.241388,1243.67,Continuing
75,179,135.2652427,252.29735,14.684042,1243.67,Continuing
76,202,214.93,231.1223,16.030863,1243.67,Continuing
77,188,339.0080085,224.29735,11.237948,1243.67,Continuing
78,186,318.1919743,212.60315,10.630961,1243.67,Continuing
79,204,240.44,216.1681,11.659133,1243.67,Continuing
80,148,328.21,176.94125,12.401125,1243.67,Continuing
81,166,249.23,191.0168,11.69464,1243.67,Continuing
82,167,250.28,233.20563,12.861184,1243.67,Continuing
83,193,733.7295218,203.10007,16.71518,1243.67,Continuing
84,194,745.278685,438.47107,21.926888,1243.67,Continuing
85,183,162.7067112,638.0357,27.62228,1243.67,Continuing
