Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,162,217.94,0.0009772106062161325,220.5700030922077,1243.67,Continuing
2,10,45.97,39.907081437495435,215.59661211745674,1243.67,Continuing
3,0,12.77,0.0,158.41541865690257,1243.67,Continuing
4,1,13.19,0.0,129.55982334920208,1243.67,Continuing
5,2,14.78,0.0,112.39937050495608,1243.67,Continuing
6,5,24.01,0.0,100.75326039622857,1243.67,Continuing
7,31,7.2,2.0236148811938823e-07,92.49833983085668,1243.67,Continuing
8,11,140.7,119.43585401628559,162.31471688594638,1243.67,Continuing
9,13,215.37,173.30284122515695,52.48641924857445,1243.67,Continuing
10,16,490.06,262.49770759740204,12.62612966716042,1243.67,Continuing
11,54,17.89,12.86922391175608,186.6317517791786,1243.67,Continuing
12,9,45.53,-23.678167175334693,147.55258793563212,1243.67,Continuing
13,17,559.01,206.98946002806542,93.03234708936205,1243.67,Continuing
14,83,6.73,1.242534552474524,178.97217037743914,1243.67,Continuing
15,198,195.33,393.0702265945938,85.40284062089557,1243.67,Continuing
16,217,271.56,365.85652949495875,109.21324322887901,1243.67,Continuing
17,22,766.85,631.7865397979051,50.51116964221487,1243.67,Continuing
18,147,326.54,422.104900689514,119.17777938753026,1243.67,Continuing
19,51,15.85,10.28546801645546,197.42302906628194,1243.67,Continuing
20,152,44.1,137.50819137228447,166.52253920758912,1243.67,Continuing
21,37,11.44,15.357349733202525,175.19959245434654,1243.67,Continuing
22,183,162.7067112,545.6692946764033,58.63615451603399,1243.67,Continuing
23,143,283.86,251.44477865431196,202.34556605184665,1243.67,Continuing
24,8,37.09,11.622117815764467,228.07220024800927,1243.67,Continuing
25,62,7.25,5.432327215338084,224.3938330610386,1243.67,Continuing
26,124,554.41,764.2587164802922,68.04141489194285,1243.67,Continuing
27,177,83.28491341,276.3373419017278,208.80224989539323,1243.67,Continuing
28,209,325.42,117.82338823530715,212.60619538820706,1243.67,Continuing
29,205,248.62,77.05362926089755,219.05446641542562,1243.67,Continuing
30,56,18.43,2.2417555131001694,228.29462343837412,1243.67,Continuing
31,112,904.29,14.543223930067219,262.7145563765248,1243.67,Continuing
32,19,634.35,501.942893818892,151.79750337424886,1243.67,Continuing
33,20,688.74,524.5284802136005,148.08915716978746,1243.67,Continuing
34,21,725.7933279,551.9574624633578,145.06369377210746,1243.67,Continuing
35,23,788.8326479,583.5439339523674,141.48932140072017,1243.67,Continuing
36,25,804.11,620.1395046507009,138.29099464321808,1243.67,Continuing
37,26,839.28,648.8189518745492,135.2517334219224,1243.67,Continuing
38,27,852.33,672.3933308613553,133.9414289591504,1243.67,Continuing
39,232,824.47,691.8035946339012,132.99845882622898,1243.67,Continuing
40,220,546.79,699.3761436001066,130.5111021956973,1243.67,Continuing
41,226,658.86,684.333594943559,133.01539604907617,1243.67,Continuing
42,110,770.35,672.1170339326458,130.5330052354981,1243.67,Continuing
43,231,772.94,646.8485393611467,128.48318357032795,1243.67,Continuing
44,114,291.41,661.7511386385834,126.92210271445592,1243.67,Continuing
45,116,452.8,620.5984725678079,143.4078735127609,1243.67,Continuing
46,123,552.26,609.5481636576314,145.1337267492912,1243.67,Continuing
47,126,660.0,606.817065937824,143.57270976037955,1243.67,Continuing
48,229,731.11,610.284277327361,141.45386944008223,1243.67,Continuing
49,127,1089.12,616.8148358948343,140.26975777042483,1243.67,Continuing
50,122,543.75,612.8570965688671,156.60146620432837,1243.67,Continuing
51,24,800.58,582.7334004339268,157.2905200468283,1243.67,Continuing
52,222,602.48,602.2994558917744,158.0593603131636,1243.67,Continuing
53,227,695.67,602.808508068325,155.8178519725673,1243.67,Continuing
54,100,433.78,613.0289020626144,153.43870279830136,1243.67,Continuing
55,113,226.22,596.0150050329523,154.21028035512046,1243.67,Continuing
56,182,160.6199195,579.5239819200679,162.67714613128362,1243.67,Continuing
57,139,336.24,558.2680107933638,172.24498465067913,1243.67,Continuing
58,117,475.46,548.1616019325504,173.95644918283375,1243.67,Continuing
59,106,618.72,547.2948225396062,172.03439637463168,1243.67,Continuing
60,101,484.36,547.3352841389176,170.54980387392047,1243.67,Continuing
61,115,325.56,547.9191817103963,168.50962862782816,1243.67,Continuing
62,118,529.11,539.9502349924512,170.42783263657776,1243.67,Continuing
63,119,535.99,539.082854030423,168.62484130324512,1243.67,Continuing
64,128,1243.67,538.5410241855059,166.88426119828625,1243.67,Max Conductivity reached
