Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,281.9102,62.36944,1243.67,Continuing
2,13,215.37,23826.766,3798.7507,1243.67,Continuing
3,16,490.06,205.09427,48.343678,1243.67,Continuing
4,232,824.47,493.61246,33.856636,1243.67,Continuing
5,19,634.35,647.0233,39.93446,1243.67,Continuing
6,20,688.74,660.2586,40.617317,1243.67,Continuing
7,2,14.78,351.73062,157.4232,1243.67,Continuing
8,21,725.7933279,671.35565,41.081757,1243.67,Continuing
9,23,788.8326479,656.8948,38.163776,1243.67,Continuing
10,25,804.11,692.89923,37.693565,1243.67,Continuing
11,26,839.28,681.642,39.545837,1243.67,Continuing
12,27,852.33,776.89813,45.26728,1243.67,Continuing
13,112,904.29,756.2083,42.17781,1243.67,Continuing
14,220,546.79,720.7621,38.15139,1243.67,Continuing
15,226,658.86,725.4434,39.15729,1243.67,Continuing
16,110,770.35,667.9519,38.336506,1243.67,Continuing
17,114,291.41,564.6804,31.591225,1243.67,Continuing
18,211,382.45,519.27563,42.06517,1243.67,Continuing
19,223,636.48,475.99152,26.51998,1243.67,Continuing
20,224,637.46,537.12915,28.607008,1243.67,Continuing
21,230,738.1,537.6565,29.029306,1243.67,Continuing
22,228,697.4,598.37476,31.687632,1243.67,Continuing
23,191,398.5758253,555.1239,28.849163,1243.67,Continuing
24,185,311.2965408,502.2218,26.237383,1243.67,Continuing
25,182,160.6199195,426.93256,28.39208,1243.67,Continuing
26,192,424.1973941,428.385,24.734417,1243.67,Continuing
27,189,345.3800939,342.40317,20.501726,1243.67,Continuing
28,205,248.62,359.17404,22.806616,1243.67,Continuing
29,81,6.31,133.87747,73.28036,1243.67,Continuing
30,116,452.8,300.09164,27.738823,1243.67,Continuing
31,123,552.26,358.44043,28.716446,1243.67,Continuing
32,229,731.11,429.33954,29.660456,1243.67,Continuing
33,126,660.0,480.048,32.12833,1243.67,Continuing
34,127,1089.12,521.3151,31.23826,1243.67,Continuing
35,231,772.94,627.29663,38.003704,1243.67,Continuing
36,100,433.78,549.6041,34.07204,1243.67,Continuing
37,122,543.75,488.53015,28.013975,1243.67,Continuing
38,22,766.85,446.72375,30.715307,1243.67,Continuing
39,24,800.58,619.83527,36.68451,1243.67,Continuing
40,222,602.48,641.93823,37.551407,1243.67,Continuing
41,227,695.67,636.8075,37.23517,1243.67,Continuing
42,104,580.44,563.1479,31.308949,1243.67,Continuing
43,108,659.36,588.37177,33.75342,1243.67,Continuing
44,17,559.01,555.3799,32.052803,1243.67,Continuing
45,103,562.06,574.5936,32.015335,1243.67,Continuing
46,105,607.72,580.58655,32.498306,1243.67,Continuing
47,18,617.92,550.6764,32.03634,1243.67,Continuing
48,124,554.41,568.4582,29.211893,1243.67,Continuing
49,101,484.36,565.6031,30.831806,1243.67,Continuing
50,113,226.22,558.9349,30.332554,1243.67,Continuing
51,15,411.82,473.73944,30.061209,1243.67,Continuing
52,106,618.72,494.46805,27.261108,1243.67,Continuing
53,98,233.89,441.8294,27.695305,1243.67,Continuing
