Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,0,12.77,475.4599999999994,0.0,1243.67,Continuing
2,118,529.11,367.88457500000135,462.69,1243.67,Continuing
3,109,750.9,441.46995416666573,516.34,1243.67,Continuing
4,154,63.81,631.67727708333,738.13,1243.67,Continuing
5,120,540.19,590.5086583333301,687.0899999999999,1243.67,Continuing
6,136,293.6,586.4802999999981,687.0899999999999,1243.67,Continuing
7,122,543.75,574.5782187499989,687.0899999999999,1243.67,Continuing
8,150,348.88,525.543322916665,738.13,1243.67,Continuing
9,22,766.85,523.4203520833327,738.13,1243.67,Continuing
10,138,302.25,465.44116666666747,754.08,1243.67,Continuing
11,216,696.39,454.727585416667,687.0899999999999,1243.67,Continuing
12,164,220.66,535.4303699404774,703.04,1243.67,Continuing
13,103,562.06,640.1853125000007,546.19,1243.67,Continuing
14,104,580.44,567.5329729166672,546.19,1243.67,Continuing
15,24,800.58,662.1245791666694,417.97,1243.67,Continuing
16,113,226.22,638.0950495833326,451.70000000000005,1243.67,Continuing
17,222,602.48,733.384173749999,574.36,1243.67,Continuing
18,16,490.06,601.1735241071437,565.9275,1243.67,Continuing
19,101,484.36,560.2440932142857,557.495,1243.67,Continuing
20,108,659.36,566.9715289880961,524.68,1243.67,Continuing
21,211,382.45,383.28803750000156,687.0899999999999,1243.67,Continuing
22,107,625.33,555.8952385714261,524.68,1243.67,Continuing
23,19,634.35,512.2763720238084,549.2030416666665,1243.67,Continuing
24,137,293.93,527.6465724999986,524.68,1243.67,Continuing
25,17,559.01,313.9692244047625,754.5016249999996,1243.67,Continuing
26,100,433.78,535.1281449999994,557.495,1243.67,Continuing
27,18,617.92,464.56898791666754,596.815249999999,1243.67,Continuing
28,153,47.22,382.46543916666656,687.0899999999999,1243.67,Continuing
29,111,838.31,488.0885547023817,551.8733333333333,1243.67,Continuing
30,112,904.29,556.4961254166662,612.0899999999999,1243.67,Continuing
31,220,546.79,774.5910369047614,419.92999999999995,1243.67,Continuing
32,224,637.46,558.6709691666666,544.7099999999999,1243.67,Continuing
33,226,658.86,702.133002916667,414.22999999999996,1243.67,Continuing
34,230,738.1,613.6253010714272,448.65,1243.67,Continuing
35,166,249.23,507.0991308333331,617.65,1243.67,Continuing
36,169,385.2,555.7005116666663,544.7099999999999,1243.67,Continuing
37,110,770.35,559.7492445833321,527.3375,1243.67,Continuing
38,115,325.56,476.74223886904724,612.0899999999999,1243.67,Continuing
39,228,697.4,556.4705387500006,521.12,1243.67,Continuing
40,114,291.41,570.828760654762,489.42999999999995,1243.67,Continuing
41,223,636.48,645.7698691666656,449.77149999999955,1243.67,Continuing
42,146,312.65,452.7830350000006,589.0799999999999,1243.67,Continuing
43,106,618.72,508.4294670833313,525.4774999999993,1243.67,Continuing
44,124,554.41,480.81429095238144,530.24,1243.67,Continuing
45,139,336.24,402.90896190476144,612.0899999999999,1243.67,Continuing
46,125,608.87,468.5103083333341,501.66999999999996,1243.67,Continuing
